folder,param1,param2,csv_name,c,d,Best_P,Delta_at_BestP,Mu_at_BestP
-20_-36,-20,-36,CHEES_-35_4700.csv,-35,4700,2.803665759,2.306415666,1.989000369
-22_-36,-22,-36,CHEES_-35_4700.csv,-35,4700,2.804388887,2.307614017,1.98709948
-24_-36,-24,-36,CHEES_-35_4700.csv,-35,4700,2.805297167,2.309196745,1.98440169
-26_-36,-26,-36,CHEES_-35_4700.csv,-35,4700,2.806695857,2.311575834,1.980480091
-28_-36,-28,-36,CHEES_-35_4700.csv,-35,4700,2.808741479,2.315052191,1.974757153
-30_-36,-30,-36,CHEES_-35_4700.csv,-35,4700,2.812573923,2.321278668,1.965181019
-5_-37,-5,-37,CHEES_-35_4700.csv,-35,4700,2.794752113,2.303532745,1.96487747
-6_-37,-6,-37,CHEES_-35_4700.csv,-35,4700,2.794908702,2.303797744,1.964443834
-7_-37,-7,-37,CHEES_-35_4700.csv,-35,4700,2.795075729,2.304065154,1.9640423
-8_-37,-8,-37,CHEES_-35_4700.csv,-35,4700,2.795283903,2.304415859,1.963472176
-10_-37,-10,-37,CHEES_-35_4700.csv,-35,4700,2.795630499,2.305094603,1.96214358
-12_-37,-12,-37,CHEES_-35_4700.csv,-35,4700,2.796192891,2.305955174,1.960950869
-14_-37,-14,-37,CHEES_-35_4700.csv,-35,4700,2.796719897,2.306847823,1.959488295
-16_-37,-16,-37,CHEES_-35_4700.csv,-35,4700,2.797434538,2.308012914,1.957686496
-18_-37,-18,-37,CHEES_-35_4700.csv,-35,4700,2.798259607,2.309384128,1.955501913
-20_-37,-20,-37,CHEES_-35_4700.csv,-35,4700,2.799259827,2.311144993,1.952459337
-22_-37,-22,-37,CHEES_-35_4700.csv,-35,4700,2.800673538,2.313415612,1.949031703
-24_-37,-24,-37,CHEES_-35_4700.csv,-35,4700,2.80261718,2.316498002,1.944476713
-26_-37,-26,-37,CHEES_-35_4700.csv,-35,4700,2.805283212,2.320802022,1.937924756
-28_-37,-28,-37,CHEES_-35_4700.csv,-35,4700,2.809442205,2.32732412,1.928472337
-30_-37,-30,-37,CHEES_-35_4700.csv,-35,4700,2.816846342,2.338442242,1.913616399
-5_-38,-5,-38,CHEES_-35_4700.csv,-35,4700,2.789242655,2.304994535,1.936992482
-6_-38,-6,-38,CHEES_-35_4700.csv,-35,4700,2.789470081,2.305383205,1.936347501
-7_-38,-7,-38,CHEES_-35_4700.csv,-35,4700,2.789716048,2.305803097,1.935651801
-8_-38,-8,-38,CHEES_-35_4700.csv,-35,4700,2.789986101,2.306260759,1.934901368
-10_-38,-10,-38,CHEES_-35_4700.csv,-35,4700,2.790560507,2.307246147,1.93325744
-12_-38,-12,-38,CHEES_-35_4700.csv,-35,4700,2.791223649,2.308378808,1.931379363
-14_-38,-14,-38,CHEES_-35_4700.csv,-35,4700,2.792096411,2.309798954,1.929189829
-16_-38,-16,-38,CHEES_-35_4700.csv,-35,4700,2.793115694,2.311442162,1.926694127
-18_-38,-18,-38,CHEES_-35_4700.csv,-35,4700,2.794370661,2.313478328,1.923569334
-20_-38,-20,-38,CHEES_-35_4700.csv,-35,4700,2.795968472,2.315993859,1.919898451
-22_-38,-22,-38,CHEES_-35_4700.csv,-35,4700,2.798086321,2.31929825,1.915152283
-24_-38,-24,-38,CHEES_-35_4700.csv,-35,4700,2.800799201,2.323595806,1.908813578
-26_-38,-26,-38,CHEES_-35_4700.csv,-35,4700,2.80465139,2.329553942,1.900389791
-28_-38,-28,-38,CHEES_-35_4700.csv,-35,4700,2.810725855,2.338599701,1.888504614
-30_-38,-30,-38,CHEES_-35_4700.csv,-35,4700,2.821073254,2.353459312,1.870455765
-5_-40,-5,-40,CHEES_-35_4700.csv,-35,4700,2.780842006,2.308751734,1.888361087
-6_-40,-6,-40,CHEES_-35_4700.csv,-35,4700,2.781245758,2.309388091,1.88743067
-7_-40,-7,-40,CHEES_-35_4700.csv,-35,4700,2.781750947,2.310117181,1.886535065
-8_-40,-8,-40,CHEES_-35_4700.csv,-35,4700,2.78192091,2.310664739,1.885024682
-10_-40,-10,-40,CHEES_-35_4700.csv,-35,4700,2.782906282,2.312246881,1.882637601
-12_-40,-12,-40,CHEES_-35_4700.csv,-35,4700,2.784067245,2.314065341,1.880007617
-14_-40,-14,-40,CHEES_-35_4700.csv,-35,4700,2.78542691,2.316204155,1.876891021
-16_-40,-16,-40,CHEES_-35_4700.csv,-35,4700,2.787037628,2.318739518,1.873192441
-18_-40,-18,-40,CHEES_-35_4700.csv,-35,4700,2.78903201,2.321861994,1.868680064
-20_-40,-20,-40,CHEES_-35_4700.csv,-35,4700,2.791706864,2.325799318,1.863630182
-22_-40,-22,-40,CHEES_-35_4700.csv,-35,4700,2.794938585,2.330677487,1.857044394
-24_-40,-24,-40,CHEES_-35_4700.csv,-35,4700,2.799318724,2.337065,1.849014892
-26_-40,-26,-40,CHEES_-35_4700.csv,-35,4700,2.805456281,2.345872757,1.838334098
-28_-40,-28,-40,CHEES_-35_4700.csv,-35,4700,2.81461345,2.35869099,1.823689841
-30_-40,-30,-40,CHEES_-35_4700.csv,-35,4700,2.829942858,2.379271661,1.802684789
-5_-42,-5,-42,CHEES_-35_4600.csv,-35,4600,2.77447315,2.329673909,1.779196965
-6_-42,-6,-42,CHEES_-35_4600.csv,-35,4600,2.775062515,2.330546907,1.778062432
-7_-42,-7,-42,CHEES_-35_4600.csv,-35,4600,2.775599966,2.331406568,1.776773593
-8_-42,-8,-42,CHEES_-35_4600.csv,-35,4600,2.776335382,2.332433515,1.775607469
-10_-42,-10,-42,CHEES_-35_4600.csv,-35,4600,2.777771519,2.33457408,1.772789756
-12_-42,-12,-42,CHEES_-35_4600.csv,-35,4600,2.779476258,2.337088338,1.769551683
-14_-42,-14,-42,CHEES_-35_4600.csv,-35,4600,2.781589663,2.340118883,1.765883121
-16_-42,-16,-42,CHEES_-35_4600.csv,-35,4600,2.784008866,2.343601189,1.761630704
-18_-42,-18,-42,CHEES_-35_4700.csv,-35,4700,2.786788141,2.330699837,1.824353217
-20_-42,-20,-42,CHEES_-35_4700.csv,-35,4700,2.790159447,2.335600124,1.81823729
-22_-42,-22,-42,CHEES_-35_4700.csv,-35,4700,2.794569656,2.34189095,1.810714823
-24_-42,-24,-42,CHEES_-35_4700.csv,-35,4700,2.800286796,2.349927361,1.801437741
-26_-42,-26,-42,CHEES_-35_4700.csv,-35,4700,2.808284907,2.360934897,1.789400038
-28_-42,-28,-42,CHEES_-35_4700.csv,-35,4700,2.820030555,2.376585243,1.773781247
-30_-42,-30,-42,CHEES_-35_4700.csv,-35,4700,2.839037394,2.400909019,1.7525135
-5_-44,-5,-44,CHEES_-35_4600.csv,-35,4600,2.770625988,2.333160717,1.749861084
-6_-44,-6,-44,CHEES_-35_4600.csv,-35,4600,2.771361581,2.334231264,1.748521267
-7_-44,-7,-44,CHEES_-35_4600.csv,-35,4600,2.772202711,2.335397382,1.747221317
-8_-44,-8,-44,CHEES_-35_4600.csv,-35,4600,2.773025565,2.336588471,1.745748378
-10_-44,-10,-44,CHEES_-35_4600.csv,-35,4600,2.774787956,2.339164722,1.742492934
-12_-44,-12,-44,CHEES_-35_4600.csv,-35,4600,2.7769358,2.342205636,1.738920656
-14_-44,-14,-44,CHEES_-35_4600.csv,-35,4600,2.779436496,2.345721945,1.734858202
-16_-44,-16,-44,CHEES_-35_4600.csv,-35,4600,2.782547478,2.350005869,1.730166435
-18_-44,-18,-44,CHEES_-35_4600.csv,-35,4600,2.786124445,2.354994369,1.724520303
-20_-44,-20,-44,CHEES_-35_4600.csv,-35,4600,2.790567414,2.361063699,1.718014861
-22_-44,-22,-44,CHEES_-35_4700.csv,-35,4700,2.796177437,2.35287372,1.773214866
-24_-44,-24,-44,CHEES_-35_4700.csv,-35,4700,2.803173506,2.362340843,1.763330655
-26_-44,-26,-44,CHEES_-35_4700.csv,-35,4700,2.812775063,2.375010944,1.751056473
-28_-44,-28,-44,CHEES_-35_4700.csv,-35,4700,2.826529278,2.392711329,1.735271793
-30_-44,-30,-44,CHEES_-35_4700.csv,-35,4700,2.848141098,2.419494849,1.714584996
-5_-46,-5,-46,CHEES_-35_4600.csv,-35,4600,2.768799505,2.337254744,1.726179046
-6_-46,-6,-46,CHEES_-35_4600.csv,-35,4600,2.769676843,2.338494883,1.724727842
-7_-46,-7,-46,CHEES_-35_4600.csv,-35,4600,2.770595783,2.339776687,1.723276385
-8_-46,-8,-46,CHEES_-35_4600.csv,-35,4600,2.771589732,2.341178589,1.72164457
-10_-46,-10,-46,CHEES_-35_4600.csv,-35,4600,2.773764493,2.344225222,1.718157086
-12_-46,-12,-46,CHEES_-35_4600.csv,-35,4600,2.776230454,2.347720192,1.714041051
-14_-46,-14,-46,CHEES_-35_4600.csv,-35,4600,2.77925148,2.351831674,1.709679226
-16_-46,-16,-46,CHEES_-35_4600.csv,-35,4600,2.782746073,2.356612249,1.704535297
-18_-46,-18,-46,CHEES_-35_4600.csv,-35,4600,2.786985498,2.362322356,1.698652567
-20_-46,-20,-46,CHEES_-35_4600.csv,-35,4600,2.792306314,2.369352786,1.691814115
-22_-46,-22,-46,CHEES_-35_4600.csv,-35,4600,2.798819142,2.377868028,1.683804456
-24_-46,-24,-46,CHEES_-35_4700.csv,-35,4700,2.807411615,2.374207074,1.732818163
-26_-46,-26,-46,CHEES_-35_4700.csv,-35,4700,2.818230392,2.388141622,1.720355082
-28_-46,-28,-46,CHEES_-35_4700.csv,-35,4700,2.83367079,2.407426214,1.704978305
-30_-46,-30,-46,CHEES_-35_4700.csv,-35,4700,2.857264009,2.43595706,1.685227796
-5_-48,-5,-48,CHEES_-35_4600.csv,-35,4600,2.768673254,2.341882645,1.707162436
-6_-48,-6,-48,CHEES_-35_4600.csv,-35,4600,2.769668853,2.343265375,1.70561391
-7_-48,-7,-48,CHEES_-35_4600.csv,-35,4600,2.770928268,2.344867815,1.704241813
-8_-48,-8,-48,CHEES_-35_4600.csv,-35,4600,2.771940498,2.34635427,1.702344912
-10_-48,-10,-48,CHEES_-35_4600.csv,-35,4600,2.77444643,2.349820246,1.698504737
-12_-48,-12,-48,CHEES_-35_4600.csv,-35,4600,2.777276266,2.353674527,1.694406954
-14_-48,-14,-48,CHEES_-35_4600.csv,-35,4600,2.780753345,2.358309659,1.689774745
-16_-48,-16,-48,CHEES_-35_4600.csv,-35,4600,2.784793409,2.363678142,1.684461066
-18_-48,-18,-48,CHEES_-35_4600.csv,-35,4600,2.78960663,2.370011123,1.67838203
-20_-48,-20,-48,CHEES_-35_4600.csv,-35,4600,2.795481053,2.377621615,1.671437749
-22_-48,-22,-48,CHEES_-35_4600.csv,-35,4600,2.802839208,2.387059364,1.663119377
-24_-48,-24,-48,CHEES_-35_4600.csv,-35,4600,2.81228192,2.398923254,1.653434664
-26_-48,-26,-48,CHEES_-35_4700.csv,-35,4700,2.824802099,2.400684346,1.696471013
-28_-48,-28,-48,CHEES_-35_4700.csv,-35,4700,2.841470964,2.421043862,1.68170841
-30_-48,-30,-48,CHEES_-35_4700.csv,-35,4700,2.866678386,2.450918852,1.663038136
-5_-50,-5,-50,CHEES_-35_4600.csv,-35,4600,2.770388031,2.347214347,1.692694735
-6_-50,-6,-50,CHEES_-35_4600.csv,-35,4600,2.771910116,2.349018559,1.691566229
-7_-50,-7,-50,CHEES_-35_4600.csv,-35,4600,2.772733894,2.350388905,1.689379954
-8_-50,-8,-50,CHEES_-35_4600.csv,-35,4600,2.774011625,2.352099999,1.687646506
-10_-50,-10,-50,CHEES_-35_4600.csv,-35,4600,2.776808032,2.355861431,1.683786404
-12_-50,-12,-50,CHEES_-35_4600.csv,-35,4600,2.779978208,2.360174915,1.67921317
-14_-50,-14,-50,CHEES_-35_4600.csv,-35,4600,2.783923206,2.365271746,1.674605841
-16_-50,-16,-50,CHEES_-35_4600.csv,-35,4600,2.788292331,2.371012869,1.669117849
-18_-50,-18,-50,CHEES_-35_4600.csv,-35,4600,2.793522208,2.377800267,1.662887766
-20_-50,-20,-50,CHEES_-35_4600.csv,-35,4600,2.80005389,2.386118155,1.65574294
-22_-50,-22,-50,CHEES_-35_4600.csv,-35,4600,2.808138644,2.396190286,1.647793433
-24_-50,-24,-50,CHEES_-35_4600.csv,-35,4600,2.818411196,2.408875335,1.638143442
-26_-50,-26,-50,CHEES_-35_4600.csv,-35,4600,2.83185724,2.425125992,1.626924991
-28_-50,-28,-50,CHEES_-35_4700.csv,-35,4700,2.850012793,2.433997187,1.664062423
-30_-50,-30,-50,CHEES_-35_4700.csv,-35,4700,2.876200961,2.464555558,1.646581611
-5_-52,-5,-52,CHEES_-35_4600.csv,-35,4600,2.773610157,2.353081056,1.682116403
-6_-52,-6,-52,CHEES_-35_4600.csv,-35,4600,2.774857534,2.354751344,1.680424759
-7_-52,-7,-52,CHEES_-35_4600.csv,-35,4600,2.77614241,2.356475344,1.678668267
-8_-52,-8,-52,CHEES_-35_4600.csv,-35,4600,2.777542218,2.358325363,1.676867422
-10_-52,-10,-52,CHEES_-35_4600.csv,-35,4600,2.78059189,2.362428977,1.672651652
-12_-52,-12,-52,CHEES_-35_4600.csv,-35,4600,2.784081317,2.367032027,1.668197159
-14_-52,-14,-52,CHEES_-35_4600.csv,-35,4600,2.788245824,2.372385873,1.663439804
-16_-52,-16,-52,CHEES_-35_4600.csv,-35,4600,2.792987748,2.378565552,1.657688785
-18_-52,-18,-52,CHEES_-35_4600.csv,-35,4600,2.798763512,2.385888244,1.651501072
-20_-52,-20,-52,CHEES_-35_4600.csv,-35,4600,2.805949473,2.394807161,1.644569248
-22_-52,-22,-52,CHEES_-35_4600.csv,-35,4600,2.814442766,2.405331676,1.63644436
-24_-52,-24,-52,CHEES_-35_4600.csv,-35,4600,2.825315131,2.418538702,1.627105714
-26_-52,-26,-52,CHEES_-35_4600.csv,-35,4600,2.839489023,2.435424826,1.616256789
-28_-52,-28,-52,CHEES_-35_4600.csv,-35,4600,2.858826529,2.45794911,1.603509676
-30_-52,-30,-52,CHEES_-35_4700.csv,-35,4700,2.885967449,2.477289982,1.634709869
-5_-54,-5,-54,CHEES_-35_4600.csv,-35,4600,2.777883825,2.3592753,1.674434098
-6_-54,-6,-54,CHEES_-35_4600.csv,-35,4600,2.77929512,2.36109408,1.672804157
-7_-54,-7,-54,CHEES_-35_4600.csv,-35,4600,2.780823638,2.36305496,1.67107471
-8_-54,-8,-54,CHEES_-35_4600.csv,-35,4600,2.781995407,2.364829874,1.66866213
-10_-54,-10,-54,CHEES_-35_4600.csv,-35,4600,2.785448059,2.369247955,1.664800416
-12_-54,-12,-54,CHEES_-35_4600.csv,-35,4600,2.789278908,2.374218638,1.660241084
-14_-54,-14,-54,CHEES_-35_4600.csv,-35,4600,2.793620348,2.379814813,1.655222141
-16_-54,-16,-54,CHEES_-35_4600.csv,-35,4600,2.798953947,2.386499168,1.649819119
-18_-54,-18,-54,CHEES_-35_4600.csv,-35,4600,2.805116644,2.394182675,1.643735877
-20_-54,-20,-54,CHEES_-35_4600.csv,-35,4600,2.812544009,2.403360943,1.636732263
-22_-54,-22,-54,CHEES_-35_4600.csv,-35,4600,2.821705484,2.414491374,1.628856438
-24_-54,-24,-54,CHEES_-35_4600.csv,-35,4600,2.833159604,2.428221501,1.619752414
-26_-54,-26,-54,CHEES_-35_4600.csv,-35,4600,2.847895531,2.445597448,1.609192331
-28_-54,-28,-54,CHEES_-35_4600.csv,-35,4600,2.868004644,2.468705011,1.597198534
-30_-54,-30,-54,CHEES_-35_4700.csv,-35,4700,2.896107359,2.489422977,1.626737526
-5_-56,-5,-56,CHEES_-35_4600.csv,-35,4600,2.783053197,2.36576042,1.669171108
-6_-56,-6,-56,CHEES_-35_4600.csv,-35,4600,2.784499576,2.367647988,1.667406352
-7_-56,-7,-56,CHEES_-35_4600.csv,-35,4600,2.786100387,2.369672864,1.665710093
-8_-56,-8,-56,CHEES_-35_4600.csv,-35,4600,2.78767313,2.371726112,1.663788071
-10_-56,-10,-56,CHEES_-35_4600.csv,-35,4600,2.791140591,2.376247904,1.659570748
-12_-56,-12,-56,CHEES_-35_4600.csv,-35,4600,2.795393,2.381589938,1.655212248
-14_-56,-14,-56,CHEES_-35_4600.csv,-35,4600,2.799919765,2.387424275,1.649981959
-16_-56,-16,-56,CHEES_-35_4600.csv,-35,4600,2.805662006,2.394495665,1.644665364
-18_-56,-18,-56,CHEES_-35_4600.csv,-35,4600,2.812171949,2.402528176,1.63857509
-20_-56,-20,-56,CHEES_-35_4600.csv,-35,4600,2.820102307,2.412164089,1.631752873
-22_-56,-22,-56,CHEES_-35_4600.csv,-35,4600,2.829491156,2.423517231,1.623895701
-24_-56,-24,-56,CHEES_-35_4600.csv,-35,4600,2.841360515,2.43762694,1.614934302
-26_-56,-26,-56,CHEES_-35_4600.csv,-35,4600,2.856844812,2.455527373,1.605269754
-28_-56,-28,-56,CHEES_-35_4600.csv,-35,4600,2.877188911,2.478828905,1.593440024
-30_-56,-30,-56,CHEES_-35_4600.csv,-35,4600,2.905805892,2.510758843,1.580188198
-5_-58,-5,-58,CHEES_-35_4500.csv,-35,4500,2.788702062,2.382418438,1.625134495
-6_-58,-6,-58,CHEES_-35_4500.csv,-35,4500,2.790439608,2.384536565,1.623612172
-7_-58,-7,-58,CHEES_-35_4500.csv,-35,4500,2.792166617,2.386711443,1.621820698
-8_-58,-8,-58,CHEES_-35_4500.csv,-35,4500,2.794028809,2.389024941,1.620015471
-10_-58,-10,-58,CHEES_-35_4600.csv,-35,4600,2.797898169,2.383709677,1.656753966
-12_-58,-12,-58,CHEES_-35_4600.csv,-35,4600,2.802197006,2.389153436,1.65217428
-14_-58,-14,-58,CHEES_-35_4600.csv,-35,4600,2.807219429,2.39538931,1.647320475
-16_-58,-16,-58,CHEES_-35_4600.csv,-35,4600,2.813043781,2.402562833,1.641923791
-18_-58,-18,-58,CHEES_-35_4600.csv,-35,4600,2.819757969,2.410820981,1.63574795
-20_-58,-20,-58,CHEES_-35_4600.csv,-35,4600,2.828019988,2.420761475,1.629034051
-22_-58,-22,-58,CHEES_-35_4600.csv,-35,4600,2.838063777,2.432633595,1.621720728
-24_-58,-24,-58,CHEES_-35_4600.csv,-35,4600,2.850452032,2.447113903,1.613352518
-26_-58,-26,-58,CHEES_-35_4600.csv,-35,4600,2.866114002,2.465200877,1.603652499
-28_-58,-28,-58,CHEES_-35_4600.csv,-35,4600,2.88683263,2.488694984,1.592550585
-30_-58,-30,-58,CHEES_-35_4600.csv,-35,4600,2.915685988,2.520651825,1.58013665
-5_-60,-5,-60,CHEES_-35_4500.csv,-35,4500,2.795004111,2.388451427,1.62621074
-6_-60,-6,-60,CHEES_-35_4500.csv,-35,4500,2.796768913,2.390619657,1.624597024
-7_-60,-7,-60,CHEES_-35_4500.csv,-35,4500,2.79852986,2.392845646,1.622736856
-8_-60,-8,-60,CHEES_-35_4500.csv,-35,4500,2.800518379,2.395273419,1.62097984
-10_-60,-10,-60,CHEES_-35_4500.csv,-35,4500,2.804865785,2.4005415,1.61729714
-12_-60,-12,-60,CHEES_-35_4500.csv,-35,4500,2.809593104,2.406364464,1.61291456
-14_-60,-14,-60,CHEES_-35_4500.csv,-35,4500,2.815002048,2.412943939,1.608232437
-16_-60,-16,-60,CHEES_-35_4600.csv,-35,4600,2.821078067,2.410783934,1.641176531
-18_-60,-18,-60,CHEES_-35_4600.csv,-35,4600,2.828378649,2.419514453,1.635456783
-20_-60,-20,-60,CHEES_-35_4600.csv,-35,4600,2.836758339,2.429570685,1.628750617
-22_-60,-22,-60,CHEES_-35_4600.csv,-35,4600,2.847075696,2.441705949,1.621478987
-24_-60,-24,-60,CHEES_-35_4600.csv,-35,4600,2.859609879,2.456298897,1.613243928
-26_-60,-26,-60,CHEES_-35_4600.csv,-35,4600,2.875646174,2.474653159,1.603972061
-28_-60,-28,-60,CHEES_-35_4600.csv,-35,4600,2.896919534,2.498446907,1.59389051
-30_-60,-30,-60,CHEES_-35_4600.csv,-35,4600,2.925716729,2.530195488,1.582084962
