folder,param1,param2,csv_name,c,d,Best_Mu,P_at_BestMu,Delta_at_BestMu
-20_-36,-20,-36,CHEES_-27_4200.csv,-27,4200,1.36995736958842,4.05513992864489,3.71265058624778
-18_-34,-18,-34,CHEES_-27_4200.csv,-27,4200,1.37019865280296,4.1321289690742,3.78957930587346
-22_-38,-22,-38,CHEES_-28_4200.csv,-28,4200,1.37078828595816,3.79872030261329,3.45602323112375
-24_-40,-24,-40,CHEES_-28_4200.csv,-28,4200,1.37131768739619,3.77682595087267,3.43399652902362
-26_-42,-26,-42,CHEES_-29_4200.csv,-29,4200,1.37156997996806,3.60622739677827,3.26333490178626
-20_-38,-20,-38,CHEES_-33_4200.csv,-33,4200,1.37206647490159,3.32193463654508,2.97891801781968
-18_-35,-18,-35,CHEES_-27_4200.csv,-27,4200,1.3739171136055,4.083167473973,3.73968819557162
-28_-44,-28,-44,CHEES_-30_4200.csv,-30,4200,1.37459286702059,3.48417026870424,3.14052205194909
-14_-32,-14,-32,CHEES_-26_4200.csv,-26,4200,1.37474601225304,4.47451870093177,4.13083219786851
-20_-37,-20,-37,CHEES_-27_4200.csv,-27,4200,1.37627804913365,4.00975094404295,3.66568143175954
-16_-34,-16,-34,CHEES_-27_4200.csv,-27,4200,1.37767907364853,4.11751386214423,3.77309409373209
-18_-36,-18,-36,CHEES_-27_4200.csv,-27,4200,1.37924006151029,4.03341945674155,3.68860944136398
-12_-32,-12,-32,CHEES_-26_4200.csv,-26,4200,1.37994192014742,4.46503289896867,4.12004741893181
-30_-46,-30,-46,CHEES_-31_4200.csv,-31,4200,1.3801744119144,3.40838272056051,3.06333911758191
-16_-35,-16,-35,CHEES_-27_4200.csv,-27,4200,1.38177792287426,4.06649447918196,3.72104999846339
-22_-40,-22,-40,CHEES_-28_4200.csv,-28,4200,1.38312568976497,3.73329071757923,3.38750929513799
-14_-34,-14,-34,CHEES_-27_4200.csv,-27,4200,1.38387683432722,4.10497895259868,3.75900974401688
-10_-32,-10,-32,CHEES_-26_4200.csv,-26,4200,1.384118314192,4.45704142897593,4.11101185042793
-24_-42,-24,-42,CHEES_-29_4200.csv,-29,4200,1.38450754173305,3.55269396634468,3.20656708091141
-18_-37,-18,-37,CHEES_-28_4200.csv,-28,4200,1.38555887517692,3.79030921022864,3.44391949143441
-16_-36,-16,-36,CHEES_-27_4200.csv,-27,4200,1.38721458051419,4.01532497821847,3.66852133308992
-26_-44,-26,-44,CHEES_-29_4200.csv,-29,4200,1.38726412327276,3.56450611496984,3.21769008415165
-8_-32,-8,-32,CHEES_-26_4200.csv,-26,4200,1.38744450385503,4.45115956661649,4.10429844065274
-14_-35,-14,-35,CHEES_-27_4200.csv,-27,4200,1.38795311248838,4.05397165269348,3.70698337457138
-12_-34,-12,-34,CHEES_-27_4200.csv,-27,4200,1.38873137037659,4.09584429259626,3.74866145000211
-7_-32,-7,-32,CHEES_-26_4200.csv,-26,4200,1.3888972160634,4.44847204493848,4.10124774092263
-28_-46,-28,-46,CHEES_-30_4200.csv,-30,4200,1.38945789336184,3.45508756659214,3.10772309325168
-6_-32,-6,-32,CHEES_-26_4200.csv,-26,4200,1.39031801646902,4.44688163347093,4.09930212935368
-18_-38,-18,-38,CHEES_-28_4200.csv,-28,4200,1.39051697110727,3.75309973968515,3.40547049690833
-10_-35,-10,-35,CHEES_-26_4200.csv,-26,4200,1.39086634603519,4.41235141037223,4.06463482386344
-5_-32,-5,-32,CHEES_-26_4200.csv,-26,4200,1.391566644102,4.44495322292666,4.09706156190116
-16_-37,-16,-37,CHEES_-28_4200.csv,-28,4200,1.39277592787617,3.77605663686048,3.42786265489143
-10_-34,-10,-34,CHEES_-27_4200.csv,-27,4200,1.39294610126803,4.08865726688663,3.74042074156962
-12_-35,-12,-35,CHEES_-27_4200.csv,-27,4200,1.39301252200118,4.0441108457376,3.69585771523731
-14_-36,-14,-36,CHEES_-27_4200.csv,-27,4200,1.39307817353839,4.00426342633639,3.6559938829518
-20_-40,-20,-40,CHEES_-28_4200.csv,-28,4200,1.39349404885004,3.70347874689332,3.35510523468081
-30_-48,-30,-48,CHEES_-31_4200.csv,-31,4200,1.39439964482325,3.38669843654323,3.03809852533742
-22_-42,-22,-42,CHEES_-29_4200.csv,-29,4200,1.39547736698169,3.51817077454519,3.16930143279976
-8_-34,-8,-34,CHEES_-27_4200.csv,-27,4200,1.39642861523054,4.08242406063474,3.7333169068271
-16_-38,-16,-38,CHEES_-28_4200.csv,-28,4200,1.39749746757558,3.7376714110049,3.38829704411101
-7_-34,-7,-34,CHEES_-27_4200.csv,-27,4200,1.39788713785509,4.08084138889846,3.73136960443469
-12_-36,-12,-36,CHEES_-27_4200.csv,-27,4200,1.39839889731773,3.99356540876974,3.64396568444031
-24_-44,-24,-44,CHEES_-29_4200.csv,-29,4200,1.39848303265396,3.51042326560556,3.16080250744207
-14_-37,-14,-37,CHEES_-28_4200.csv,-28,4200,1.39865440938232,3.76644370732969,3.41678010498411
-6_-34,-6,-34,CHEES_-27_4200.csv,-27,4200,1.39925973626806,4.07716604140616,3.72735110733915
-26_-46,-26,-46,CHEES_-30_4200.csv,-30,4200,1.4005023555539,3.38521856949881,3.03509298061034
-5_-34,-5,-34,CHEES_-27_4200.csv,-27,4200,1.40072326547259,4.07550041664234,3.72531960027419
-8_-35,-8,-35,CHEES_-27_4200.csv,-27,4200,1.40136280117237,4.03111056453423,3.68076986424114
-18_-40,-18,-40,CHEES_-28_4200.csv,-28,4200,1.40174112591895,3.68307864938378,3.33264336790404
-7_-35,-7,-35,CHEES_-27_4200.csv,-27,4200,1.40244127233619,4.02791754091378,3.67730722282973
-10_-36,-10,-36,CHEES_-27_4200.csv,-27,4200,1.40266739844324,3.98588943805031,3.6352225884395
-14_-38,-14,-38,CHEES_-28_4200.csv,-28,4200,1.40335283154278,3.72671870970274,3.37588050181704
-12_-37,-12,-37,CHEES_-28_4200.csv,-28,4200,1.40361609330725,3.75669601240744,3.40579198908063
-28_-48,-28,-48,CHEES_-31_4200.csv,-31,4200,1.40368043990782,3.29512857671404,2.94420846673708
-6_-35,-6,-35,CHEES_-27_4200.csv,-27,4200,1.40401227511814,4.02547547571201,3.67447240693248
-20_-42,-20,-42,CHEES_-29_4200.csv,-29,4200,1.40483055259027,3.49405717196053,3.14284953381297
-5_-35,-5,-35,CHEES_-27_4200.csv,-27,4200,1.40555086447641,4.02168402688601,3.67029631076691
-8_-36,-8,-36,CHEES_-27_4200.csv,-27,4200,1.40653397374009,3.97916619586312,3.6275327024281
-10_-37,-10,-37,CHEES_-28_4200.csv,-28,4200,1.40775359574178,3.75003881453151,3.39810041559606
-7_-36,-7,-36,CHEES_-27_4200.csv,-27,4200,1.40822394711171,3.97506224986543,3.6230062630875
-12_-38,-12,-38,CHEES_-28_4200.csv,-28,4200,1.40828686757147,3.7176010850853,3.36552936819243
-22_-44,-22,-44,CHEES_-29_4200.csv,-29,4200,1.40844089889551,3.47609591905806,3.12398569433418
-16_-40,-16,-40,CHEES_-28_4200.csv,-28,4200,1.40858621885889,3.66757501578676,3.31542846107204
-30_-50,-30,-50,CHEES_-32_4200.csv,-32,4200,1.40901453333244,3.2348022077353,2.88254857440219
-6_-36,-6,-36,CHEES_-27_4200.csv,-27,4200,1.4103901632933,3.97283127357522,3.62023373275189
-24_-46,-24,-46,CHEES_-30_4200.csv,-30,4200,1.41073475819914,3.34400231289965,2.99131862334987
-5_-36,-5,-36,CHEES_-27_4200.csv,-27,4200,1.41122516285289,3.97114484848068,3.61833855776745
-8_-37,-8,-37,CHEES_-28_4200.csv,-28,4200,1.41129515085689,3.74455447659331,3.39173068887909
-18_-42,-18,-42,CHEES_-29_4200.csv,-29,4200,1.41261187437983,3.47500702802377,3.12185405942881
-10_-38,-10,-38,CHEES_-28_4200.csv,-28,4200,1.4126642489883,3.70924920727435,3.35608314502728
-7_-37,-7,-37,CHEES_-28_4200.csv,-28,4200,1.41296101283242,3.74098056813894,3.38774031493084
-6_-37,-6,-37,CHEES_-28_4200.csv,-28,4200,1.41434502369879,3.73948120095114,3.38589494502644
-26_-48,-26,-48,CHEES_-31_4200.csv,-31,4200,1.41460658820738,3.24291414884903,2.88926250179719
-14_-40,-14,-40,CHEES_-28_4200.csv,-28,4200,1.41469528801206,3.65500684406599,3.30133302206298
-5_-37,-5,-37,CHEES_-28_4200.csv,-28,4200,1.41590352235124,3.73757476192621,3.3835988813384
-8_-38,-8,-38,CHEES_-28_4200.csv,-28,4200,1.41632182125802,3.70310740838538,3.34902695307088
-20_-44,-20,-44,CHEES_-29_4200.csv,-29,4200,1.41718444673108,3.45019495688036,3.09589884519759
-28_-50,-28,-50,CHEES_-31_4200.csv,-31,4200,1.41756682872003,3.27888128663721,2.92448957945721
-7_-38,-7,-38,CHEES_-28_4200.csv,-28,4200,1.41799043882086,3.7004156839745,3.34591807426929
-6_-38,-6,-38,CHEES_-28_4200.csv,-28,4200,1.41937688381572,3.69889837190405,3.34405415095013
-16_-42,-16,-42,CHEES_-29_4200.csv,-29,4200,1.41945616142216,3.46239710375534,3.1075330633998
-12_-40,-12,-40,CHEES_-28_4200.csv,-28,4200,1.4195537641608,3.64614468261937,3.29125624157918
-22_-46,-22,-46,CHEES_-30_4200.csv,-30,4200,1.42005490060247,3.31501931709988,2.96000559194926
-16_-46,-16,-46,CHEES_-32_4200.csv,-32,4200,1.42074621955485,3.14348145880292,2.78829490391421
-5_-38,-5,-38,CHEES_-28_4200.csv,-28,4200,1.42076877963484,3.69620484095953,3.34101264605082
-12_-48,-12,-48,CHEES_-31_4200.csv,-31,4200,1.42154565912229,3.43078661295638,3.07540019817581
-30_-52,-30,-52,CHEES_-32_4200.csv,-32,4200,1.42212713798428,3.22570541907006,2.87017363457399
-10_-48,-10,-48,CHEES_-31_4200.csv,-31,4200,1.42308967286529,3.39000330300083,3.03423088478451
-10_-40,-10,-40,CHEES_-28_4200.csv,-28,4200,1.4239466066839,3.6375268121768,3.28154016050582
-24_-48,-24,-48,CHEES_-30_4200.csv,-30,4200,1.42422829611566,3.31936689189068,2.96330981786176
-14_-42,-14,-42,CHEES_-29_4200.csv,-29,4200,1.42452124811354,3.45068954146003,3.09455922943165
-18_-44,-18,-44,CHEES_-29_4200.csv,-29,4200,1.42457469698043,3.43146427917077,3.07532060492566
-26_-50,-26,-50,CHEES_-31_4200.csv,-31,4200,1.42681716729655,3.2282694310601,2.87156513923596
-8_-40,-8,-40,CHEES_-29_4200.csv,-29,4200,1.42756179702479,3.48137886794391,3.12448841868771
-20_-46,-20,-46,CHEES_-30_4200.csv,-30,4200,1.42803410774694,3.29386647897584,2.93685795203911
-7_-40,-7,-40,CHEES_-29_4200.csv,-29,4200,1.42943157353686,3.47910041675876,3.12174252337454
-12_-42,-12,-42,CHEES_-29_4200.csv,-29,4200,1.42967331807599,3.44118596631773,3.08376763679874
-16_-44,-16,-44,CHEES_-29_4200.csv,-29,4200,1.4305696834278,3.41785625858225,3.0602138377253
-28_-52,-28,-52,CHEES_-32_4200.csv,-32,4200,1.43081108360016,3.16206823349809,2.80436546259805
-6_-40,-6,-40,CHEES_-28_4200.csv,-28,4200,1.43098190968239,3.62445901453901,3.26671353711841
-5_-40,-5,-40,CHEES_-29_4200.csv,-29,4200,1.4325381322656,3.47336158982403,3.11522705675763
-22_-48,-22,-48,CHEES_-31_4200.csv,-31,4200,1.43266145031224,3.18500768802854,2.82684232545048
-10_-42,-10,-42,CHEES_-29_4200.csv,-29,4200,1.43371101216162,3.43343932551058,3.07501157247018
-18_-46,-18,-46,CHEES_-30_4200.csv,-30,4200,1.43489209190779,3.27712702475998,2.91840400178304
-30_-54,-30,-54,CHEES_-33_4200.csv,-33,4200,1.43568669319058,3.11824197913503,2.75932030583738
-24_-50,-24,-50,CHEES_-31_4200.csv,-31,4200,1.43576341892949,3.193871435935,2.83493058120263
-14_-44,-14,-44,CHEES_-29_4200.csv,-29,4200,1.43610854639163,3.40567442467939,3.04664728808148
-8_-42,-8,-42,CHEES_-29_4200.csv,-29,4200,1.43730895943954,3.42761658347415,3.06828934361426
-7_-42,-7,-42,CHEES_-29_4200.csv,-29,4200,1.43897024354653,3.42487203018169,3.06512946929505
-26_-52,-26,-52,CHEES_-32_4200.csv,-32,4200,1.43962239938868,3.121505094182,2.76159949433483
-20_-48,-20,-48,CHEES_-31_4200.csv,-31,4200,1.44004413211406,3.16664140093284,2.80663036790433
-6_-42,-6,-42,CHEES_-29_4200.csv,-29,4200,1.44050011381069,3.42223950492005,3.06211447646738
-12_-44,-12,-44,CHEES_-30_4200.csv,-30,4200,1.44085572650737,3.27660865357713,2.91639472195029
-8_-46,-8,-46,CHEES_-29_4200.csv,-29,4200,1.44218840707826,3.47100052363743,3.11045342186787
-5_-42,-5,-42,CHEES_-29_4200.csv,-29,4200,1.44231149359171,3.41916960961722,3.05859173621929
-28_-54,-28,-54,CHEES_-32_4200.csv,-32,4200,1.4436162265279,3.15577393244177,2.79486987580979
-22_-50,-22,-50,CHEES_-31_4200.csv,-31,4200,1.44367120816624,3.16948055412646,2.8085627520849
-10_-44,-10,-44,CHEES_-30_4200.csv,-30,4200,1.44493201538037,3.2698912503753,2.9086582465302
-14_-46,-14,-46,CHEES_-30_4200.csv,-30,4200,1.4462486563571,3.25326382072031,2.89170165663103
-18_-48,-18,-48,CHEES_-30_4200.csv,-30,4200,1.44672198173933,3.25144532726608,2.88976483183125
-30_-56,-30,-56,CHEES_-33_4200.csv,-33,4200,1.44778045012102,3.11697627266282,2.75503116013256
-24_-52,-24,-52,CHEES_-32_4200.csv,-32,4200,1.44820134432446,3.09291567512471,2.73086533904359
-8_-44,-8,-44,CHEES_-30_4200.csv,-30,4200,1.44856563416966,3.26395994880061,2.90181854025819
-7_-44,-7,-44,CHEES_-30_4200.csv,-30,4200,1.45025556688902,3.26077531838562,2.89821142666337
-5_-44,-5,-44,CHEES_-29_4200.csv,-29,4200,1.45053643086354,3.38561023708817,3.02297612937229
-12_-46,-12,-46,CHEES_-30_4200.csv,-30,4200,1.45084219776395,3.24441028319483,2.88169973375384
-20_-50,-20,-50,CHEES_-31_4200.csv,-31,4200,1.45085727290127,3.15017156115026,2.78745724292494
-26_-54,-26,-54,CHEES_-32_4200.csv,-32,4200,1.45151861442961,3.11580759296297,2.75292793935557
-6_-44,-6,-44,CHEES_-30_4200.csv,-30,4200,1.45175184267379,3.25832579581736,2.89538783514891
-16_-48,-16,-48,CHEES_-31_4200.csv,-31,4200,1.4519334559774,3.14057475785161,2.77759139385726
-10_-46,-10,-46,CHEES_-30_4200.csv,-30,4200,1.45498091352871,3.23698254582089,2.87323731743872
-22_-52,-22,-52,CHEES_-32_4200.csv,-32,4200,1.45529353929026,3.0719122845111,2.70808889968853
-28_-56,-28,-56,CHEES_-33_4200.csv,-33,4200,1.45565719734884,3.06871972217829,2.70480542284108
-14_-48,-14,-48,CHEES_-31_4200.csv,-31,4200,1.45686994521779,3.13103639403605,2.7668189077316
-18_-50,-18,-50,CHEES_-31_4200.csv,-31,4200,1.45707210312658,3.13517684992915,2.7709088241475
-24_-54,-24,-54,CHEES_-32_4200.csv,-32,4200,1.45944910916824,3.08705884995886,2.7221965726668
-7_-46,-7,-46,CHEES_-30_4200.csv,-30,4200,1.46015495642048,3.22808258609202,2.8630438469869
-30_-58,-30,-58,CHEES_-34_4200.csv,-34,4200,1.46043385037095,3.03866884769572,2.67356038510298
-6_-46,-6,-46,CHEES_-30_4200.csv,-30,4200,1.46171804350551,3.22542104583721,2.85999153496084
-20_-52,-20,-52,CHEES_-32_4200.csv,-32,4200,1.46196271062756,3.05556512023189,2.690074442575
-16_-50,-16,-50,CHEES_-31_4200.csv,-31,4200,1.46217570613866,3.12348777140181,2.75794384486714
-5_-46,-5,-46,CHEES_-30_4200.csv,-30,4200,1.4632549074314,3.22297653955457,2.85716281269672
-26_-56,-26,-56,CHEES_-33_4200.csv,-33,4200,1.46348245820843,3.03558064087901,2.6697100263269
-22_-54,-22,-54,CHEES_-32_4200.csv,-32,4200,1.46622047542673,3.06567687358619,2.69912175472951
-14_-50,-14,-50,CHEES_-31_4200.csv,-31,4200,1.46701541193823,3.11338479168259,2.74663093869803
-18_-52,-18,-52,CHEES_-32_4200.csv,-32,4200,1.4677421078898,3.04207296600472,2.67513743903227
-28_-58,-28,-58,CHEES_-33_4200.csv,-33,4200,1.4677658745828,3.06906330017384,2.70212183152814
-8_-48,-8,-48,CHEES_-31_4200.csv,-31,4200,1.46903781800772,3.10956507446186,2.74230561995993
-10_-52,-10,-52,CHEES_-32_4200.csv,-32,4200,1.4698419146063,3.04553666101677,2.67807618236519
-7_-48,-7,-48,CHEES_-31_4200.csv,-31,4200,1.47063713600883,3.10742621045502,2.73976692645281
-24_-56,-24,-56,CHEES_-33_4200.csv,-33,4200,1.47063970718008,3.01143409686805,2.64377417007303
-12_-50,-12,-50,CHEES_-31_4200.csv,-31,4200,1.47152341276538,3.10514037959188,2.73725952640054
-30_-60,-30,-60,CHEES_-34_4200.csv,-34,4200,1.47181943888165,3.04226998181074,2.67431512209033
-6_-48,-6,-48,CHEES_-31_4200.csv,-31,4200,1.47202966509761,3.10483759004214,2.73683017376774
-20_-54,-20,-54,CHEES_-32_4200.csv,-32,4200,1.4722926902227,3.04888221447089,2.68080904191522
-16_-52,-16,-52,CHEES_-32_4200.csv,-32,4200,1.47340364516737,3.03163900358135,2.66328809228951
-5_-48,-5,-48,CHEES_-31_4200.csv,-31,4200,1.47366909791728,3.10264467434838,2.73422739986906
-7_-54,-7,-54,CHEES_-34_4200.csv,-34,4200,1.47454954169419,2.92320002440801,2.55456263898446
-26_-58,-26,-58,CHEES_-33_4200.csv,-33,4200,1.47488080350251,3.03642594451907,2.66770574364345
-10_-50,-10,-50,CHEES_-31_4200.csv,-31,4200,1.47548602483538,3.0978021507362,2.72893064452736
-22_-56,-22,-56,CHEES_-33_4200.csv,-33,4200,1.47707287655153,2.9926718958395,2.62340367670161
-14_-52,-14,-52,CHEES_-32_4200.csv,-32,4200,1.47756630232196,3.02199992890441,2.65260835332392
-18_-54,-18,-54,CHEES_-32_4200.csv,-32,4200,1.47791772431476,3.03517596205375,2.66569653097506
-8_-50,-8,-50,CHEES_-31_4200.csv,-31,4200,1.47898827989933,3.09117354477842,2.72142647480359
-28_-60,-28,-60,CHEES_-34_4200.csv,-34,4200,1.47899571079989,3.00390420442544,2.63415527672547
-7_-50,-7,-50,CHEES_-31_4200.csv,-31,4200,1.48077507917857,3.08866098257718,2.71846721278254
-24_-58,-24,-58,CHEES_-33_4200.csv,-33,4200,1.48141041867301,3.01174073182034,2.64138812715209
-12_-52,-12,-52,CHEES_-32_4200.csv,-32,4200,1.48176983378066,3.01429062049413,2.64384816204896
-6_-50,-6,-50,CHEES_-31_4200.csv,-31,4200,1.4821755980651,3.08610637996814,2.71556248045187
-20_-56,-20,-56,CHEES_-33_4200.csv,-33,4200,1.48302266347367,2.97772732541462,2.6069716595462
-16_-54,-16,-54,CHEES_-32_4200.csv,-32,4200,1.4831612271771,3.02390642734524,2.65311612055097
-5_-50,-5,-50,CHEES_-31_4200.csv,-31,4200,1.48356300663186,3.08354171734292,2.71265096568495
-26_-60,-26,-60,CHEES_-34_4200.csv,-34,4200,1.48557856106538,2.97627303328096,2.60487839301461
-22_-58,-22,-58,CHEES_-33_4200.csv,-33,4200,1.48752723154865,2.99259280409324,2.62071099620607
-14_-54,-14,-54,CHEES_-32_4200.csv,-32,4200,1.48770495003893,3.01499635941288,2.64307012190315
-18_-56,-18,-56,CHEES_-33_4200.csv,-33,4200,1.48832408379064,2.96554801687565,2.59346699592799
-8_-52,-8,-52,CHEES_-32_4200.csv,-32,4200,1.48879030215693,3.00185482658034,2.62965725104111
-7_-52,-7,-52,CHEES_-32_4200.csv,-32,4200,1.49045438959279,2.99926122011618,2.62664762271799
-12_-54,-12,-54,CHEES_-32_4200.csv,-32,4200,1.4914640197787,3.00636434248189,2.63349833753722
-24_-60,-24,-60,CHEES_-34_4200.csv,-34,4200,1.49196508600635,2.95496471696497,2.58197344546338
-6_-52,-6,-52,CHEES_-32_4200.csv,-32,4200,1.49216629981153,2.9968809648533,2.62383938990041
-16_-56,-16,-56,CHEES_-33_4200.csv,-33,4200,1.4930272665109,2.95538477476057,2.58212795813284
-20_-58,-20,-58,CHEES_-33_4200.csv,-33,4200,1.493202513309,2.97752749390144,2.60422686557419
-5_-52,-5,-52,CHEES_-32_4200.csv,-32,4200,1.49342750999294,2.99442638951864,2.6210695120204
-10_-54,-10,-54,CHEES_-32_4200.csv,-32,4200,1.4952251669022,2.99934429401657,2.62553800229102
-14_-56,-14,-56,CHEES_-33_4200.csv,-33,4200,1.49764889863627,2.94648708614945,2.57207486149038
-22_-60,-22,-60,CHEES_-34_4200.csv,-34,4200,1.49776668093949,2.93813139291076,2.56368972267589
-18_-58,-18,-58,CHEES_-33_4200.csv,-33,4200,1.49830000591643,2.96522914681025,2.59065414533115
-8_-54,-8,-54,CHEES_-32_4200.csv,-32,4200,1.49869225520075,2.99332098927714,2.61864792547695
-10_-56,-10,-56,CHEES_-32_4300.csv,-32,4300,1.49946676814264,3.01657412222244,2.64170743018678
-12_-56,-12,-56,CHEES_-33_4200.csv,-33,4200,1.50144259839086,2.93913733302828,2.56377668343056
-6_-54,-6,-54,CHEES_-32_4200.csv,-32,4200,1.50207376708543,2.98790278887885,2.61238434710749
-16_-58,-16,-58,CHEES_-33_4200.csv,-33,4200,1.50302997401162,2.95462241484187,2.57886492133896
-20_-60,-20,-60,CHEES_-34_4200.csv,-34,4200,1.50325249513726,2.92473109211386,2.54891796832955
-5_-54,-5,-54,CHEES_-32_4200.csv,-32,4200,1.50340303341412,2.98540040599968,2.60954964764615
-14_-58,-14,-58,CHEES_-33_4200.csv,-33,4200,1.50714297818343,2.94563890704623,2.56885316250037
-18_-60,-18,-60,CHEES_-34_4200.csv,-34,4200,1.50830903468499,2.91327224994807,2.53619499127683
-8_-56,-8,-56,CHEES_-33_4200.csv,-33,4200,1.50839411006999,2.92719867702789,2.55010014951039
-7_-56,-7,-56,CHEES_-33_4200.csv,-33,4200,1.50986878601986,2.9245274288364,2.54706023233144
-12_-58,-12,-58,CHEES_-33_4200.csv,-33,4200,1.51103994073394,2.9379885869877,2.56022860180422
-6_-56,-6,-56,CHEES_-33_4200.csv,-33,4200,1.51143854110678,2.92211552173795,2.54425588646125
-5_-56,-5,-56,CHEES_-33_4200.csv,-33,4200,1.51271892456298,2.91971934325661,2.54153961211586
-16_-60,-16,-60,CHEES_-34_4200.csv,-34,4200,1.51277104727605,2.90379330805756,2.52560054623855
-10_-58,-10,-58,CHEES_-33_4200.csv,-33,4200,1.51462499444016,2.93142433611771,2.55276808750767
-14_-60,-14,-60,CHEES_-34_4200.csv,-34,4200,1.51644532793081,2.8954658821763,2.5163545501936
-8_-58,-8,-58,CHEES_-33_4200.csv,-33,4200,1.51812139360666,2.925320484394,2.54579013599233
-7_-58,-7,-58,CHEES_-33_4200.csv,-33,4200,1.5194729064014,2.92258227491347,2.54271404831312
-12_-60,-12,-60,CHEES_-34_4200.csv,-34,4200,1.52054139200272,2.888462840387,2.50832749238632
