time_yr,d13C_DIC_mean,d13C_DIC_p5,d13C_DIC_p95,CO2_mean_ppm,CO2_p5_ppm,CO2_p95_ppm,SST_mean_degC,SST_p5_degC,SST_p95_degC,f_CH4_mean_mol_per_yr,f_CH4_p5_mol_per_yr,f_CH4_p95_mol_per_yr,f_volcanic_CO2_mean_mol_per_yr,f_volcCO2_p5_mol_per_yr,f_volcCO2_p95_mol_per_yr,d13C_input_mean,d13C_input_p5,d13C_input_p95,CH4_mean_ppm,CH4_p5_ppm,CH4_p95_ppm
0.00908585019100942,1.66872925513846,0.938236774816894,2.2198605087112,1073.97292641627,589.74347852959,1643.7944856335,30.7366374327979,28.6756727228563,32.6418332759661,2704575898026.12,2548248835033.4,3099546991447.45,450762649671.02,424708139172.234,516591165241.242,-34.999999998142,-35,-34.9999999934478,0.247718225232184,0.151160782425036,0.389392002264295
0.0301280020099878,1.6687092603973,0.938224249951255,2.21984623656421,1073.97310426321,589.743629649284,1643.79478817656,30.7379666193572,28.676724714809,32.6424814776385,8449803200563.91,8449803200563.91,8449803200563.91,1408300533427.32,1408300533427.32,1408300533427.32,-35,-35,-35,0.248577964148228,0.151845137922429,0.390079507365158
0.0511701538289663,1.66865746438133,0.938183978505476,2.21979752580353,1073.97363069167,589.743995665458,1643.79540724695,30.7413066909705,28.679056697668,32.6445796647514,14340762636513.1,14225145810567.6,14351357566094.4,2390127106085.51,2370857635094.6,2391892927682.4,-35,-35,-35,0.250810269265026,0.154209355688164,0.392309920068683
0.0722123056479447,1.668578984634,0.938129259313929,2.21973124174084,1073.97459295771,589.744632786913,1643.79646265928,30.7463171252934,28.6825840476907,32.6474699923908,20013945911927.4,19387672864428.2,20252911931624.9,3335657651987.9,3231278810738.03,3375485321937.49,-35,-35,-35,0.254230466676703,0.157529100450936,0.395400084932813
0.123467847209195,1.6683382659962,0.937914862400392,2.2195250179813,1073.97838689594,589.747449549154,1643.8024144337,30.7617368402175,28.6960594628067,32.6589523518769,28014757210107.9,27871665830169.1,28047391222192.3,4669126201684.66,4645277638361.51,4674565203698.72,-35,-35,-35,0.265085334376327,0.168148938245149,0.407887401594408
0.174723388770446,1.66812657690772,0.937765357980574,2.21935005678393,1073.9841936829,589.751116854731,1643.81109131933,30.7759767794334,28.7066238206255,32.6676452792784,28049677589483,28049677589483,28049677589483,4674946264913.83,4674946264913.83,4674946264913.84,-35,-35,-35,0.275412390824059,0.178218761475453,0.417535323658436
0.225978930331696,1.66793059525207,0.937605354948387,2.21918931525346,1073.99166857797,589.755139285564,1643.82371800402,30.789606996003,28.7177632076643,32.6769548129492,28051963956773.7,28051963956773.7,28051963956773.7,4675327326128.95,4675327326128.95,4675327326128.95,-35,-35,-35,0.285644295009931,0.188424884529932,0.428237134095108
0.277234471892947,1.66774137547616,0.937441785875472,2.21904042883211,1074.00073423153,589.75916267152,1643.83961513685,30.8029566785756,28.7289047063722,32.6862489907853,28054250324064.4,28054250324064.4,28054250324064.4,4675708387344.07,4675708387344.06,4675708387344.07,-35,-35,-35,0.29608087765288,0.198606805578034,0.439111221662932
0.433826585493039,1.66722589670092,0.93702686487446,2.21864246386831,1074.03499222608,589.780205696346,1643.90179143502,30.840552343571,28.7603045344687,32.7131739305073,28061235463146.2,28061235463146.2,28061235463146.2,4676872577191.03,4676872577191.03,4676872577191.03,-35,-35,-35,0.327400982397033,0.228616604816294,0.471547678010517
0.590418699093132,1.66679344837478,0.936708030917049,2.21830788894445,1074.07632159755,589.808245237397,1643.96549792823,30.8733539896246,28.7885571108404,32.7377363283761,28068220602227.9,28068220602227.9,28068220602228,4678036767037.99,4678036767037.99,4678036767038,-35,-35,-35,0.357364094209457,0.256484572131017,0.502876512981877
