time_yr,d13C_DIC_mean,d13C_DIC_p5,d13C_DIC_p95,CO2_mean_ppm,CO2_p5_ppm,CO2_p95_ppm,SST_mean_degC,SST_p5_degC,SST_p95_degC,f_CH4_mean_mol_per_yr,f_CH4_p5_mol_per_yr,f_CH4_p95_mol_per_yr,f_volcanic_CO2_mean_mol_per_yr,f_volcCO2_p5_mol_per_yr,f_volcCO2_p95_mol_per_yr,d13C_input_mean,d13C_input_p5,d13C_input_p95,CH4_mean_ppm,CH4_p5_ppm,CH4_p95_ppm
0.000682529815129007,1.7251602850341,1.24233756427102,2.16538554484349,830.898683672058,598.643223821806,1133.16068983284,29.4045473455046,27.7916695142571,31.0010137977883,1043075964184.35,170705077704.492,1855751949182.88,173845994030.725,28450846284.082,309291991530.48,-34.999999987624,-34.9999999998774,-34.9999999762092,0.240102284870483,0.153098348833317,0.380391441945921
0.0162936273649118,1.72515947634438,1.24233613784668,2.16538411446951,830.89872097742,598.643258364217,1133.1607292669,29.4048448046659,27.7921440126103,31.0014838112007,3871494945073.14,3866725790953.91,3902874913205.16,645249157512.191,644454298492.318,650479152200.859,-34.999999999933,-35,-34.9999999994922,0.240244605123947,0.153315749685217,0.380578954390357
0.0319047249146947,1.72515522698434,1.2423329391962,2.16537961526422,830.898886160328,598.64339767447,1133.16097019385,29.4063718040802,27.7938103826652,31.0038231524934,7571476867490.47,7571476867490.47,7571476867490.47,1261912811248.41,1261912811248.41,1261912811248.41,-35,-35,-35,0.240979891991452,0.154067390572231,0.380998052061768
0.0475158224644775,1.72514771451194,1.24232280579932,2.16537275989598,830.899215185483,598.643664056058,1133.16138580648,29.4091246623469,27.7965694013546,31.007147692672,11276227944027,11276227944027,11276227944027,1879371324004.5,1879371324004.5,1879371324004.51,-35,-35,-35,0.24231750743049,0.155310445739797,0.382363313651733
0.108853717948926,1.72509875862539,1.24225368167709,2.16532875054281,830.90245553887,598.646381292152,1133.165816914,29.4287521050136,27.8176822505646,31.0316687397287,23133090366293.6,22165713524697.6,23731856353186.2,3855515061048.93,3694285587449.6,3955309392197.69,-35,-35,-35,0.252182303687227,0.164615070096884,0.392358669006924
0.126196070449919,1.72508547606313,1.24222853723808,2.16531668725163,830.903941420591,598.6475498781,1133.16791700041,29.435267373343,27.8247865282647,31.0401128785321,23728094627720.2,23692974014293.3,23732510932858.1,3954682437953.36,3948829002382.21,3955418488809.68,-35,-35,-35,0.255540504690282,0.167841800973995,0.39632024355014
0.143538422950913,1.72507559395302,1.24220483260693,2.16531120622658,830.905628330603,598.648851287596,1133.17044902799,29.4412928171945,27.8310597618459,31.0474635359772,23733165512530,23733165512530,23733165512530,3955527585421.66,3955527585421.66,3955527585421.66,-35,-35,-35,0.258679690637481,0.170706033483392,0.400171493455365
0.160880775451907,1.72506900371044,1.24219140307366,2.16530745029589,830.907452000867,598.65024045313,1133.17314044522,29.4467961666753,27.8368628309448,31.0542435256522,23733820092201.9,23733820092201.9,23733820092201.9,3955636682033.65,3955636682033.64,3955636682033.65,-35,-35,-35,0.261541502446965,0.173516929198785,0.40287710188903
0.1782231279529,1.72506502655238,1.24217994722703,2.16530639874561,830.909526955846,598.651858282706,1133.17628174381,29.4521381372558,27.8425454588937,31.061036244581,23734474671873.8,23734474671873.8,23734474671873.8,3955745778645.63,3955745778645.63,3955745778645.63,-35,-35,-35,0.264355987782575,0.176289894930667,0.405470735366423
0.276707795506919,1.72506378672615,1.2421281712392,2.16533522346655,830.924466553163,598.66351852573,1133.1990049233,29.4825313934071,27.8747241948312,31.0987346549955,23738191933495.1,23738191933495.1,23738191933495.1,3956365322249.19,3956365322249.19,3956365322249.19,-35,-35,-35,0.281040300346153,0.192518876912762,0.421738467814668
0.375192463060939,1.72510611612301,1.24212349202181,2.16540549848179,830.94468383675,598.679701249506,1133.22854556705,29.5113294387004,27.9052204209385,31.1337063168813,23741909195116.5,23741909195116.5,23741909195116.5,3956984865852.74,3956984865852.74,3956984865852.75,-35,-35,-35,0.297746484900856,0.208358439367127,0.438409184023887
0.473677130614958,1.72517894343666,1.24212104238625,2.16550819014831,830.968509192972,598.697878479231,1133.26286318352,29.5380060226294,27.9335817275244,31.165522608823,23745626456737.8,23745626456737.8,23745626456737.8,3957604409456.3,3957604409456.3,3957604409456.3,-35,-35,-35,0.314030861889614,0.223548099953078,0.455076571048528
0.572161798168977,1.72527582201229,1.24214701453165,2.16563852390852,830.995237482526,598.718302304978,1133.30046252017,29.5626632831584,27.9599089252034,31.1945960755945,23749343718359.1,23749343718359.1,23749343718359.1,3958223953059.85,3958223953059.85,3958223953059.86,-35,-35,-35,0.329865853857684,0.238085600597803,0.471470734304404
0.863577359253766,1.72564001075716,1.24228346244417,2.16613321559517,831.084499801732,598.789168980714,1133.42243129113,29.626477743538,28.0266659770213,31.2668721279318,23760343073974.4,23760343073974.4,23760343073974.4,3960057178995.73,3960057178995.73,3960057178995.74,-35,-35,-35,0.374357408725327,0.27866073273918,0.518872028844208
1.15499292033856,1.72602062631796,1.24247797300139,2.16659181849885,831.178274571088,598.870687573707,1133.5406166814,29.680328333988,28.0829245530948,31.3263468603803,23771342429589.7,23771342429589.7,23771342429589.7,3961890404931.62,3961890404931.61,3961890404931.62,-35,-35,-35,0.415866344075287,0.315705146345636,0.563953730291138
1.44640848142334,1.72635341476476,1.24272752179699,2.16697405203758,831.27006512859,598.952887200928,1133.65127217017,29.7268521768765,28.1305756118134,31.3757976520351,23782341785205,23782341785205,23782341785205,3963723630867.5,3963723630867.5,3963723630867.5,-35,-35,-35,0.454876238681624,0.349331266589548,0.606620888898856
1.73782404250813,1.72662204742866,1.24297890321578,2.16726552439202,831.358369022883,599.032782531867,1133.7547345993,29.767444972899,28.1699717400022,31.4176955239525,23793341140820.3,23793341140820.3,23793341140820.3,3965556856803.38,3965556856803.38,3965556856803.38,-35,-35,-35,0.491506871747842,0.380263420351405,0.648093943766139
2.27498702711617,1.72694925468085,1.24330269718659,2.16759008892845,831.51220612733,599.17369690366,1133.93074056023,29.829947394024,28.2332048733444,31.4806636503625,23813616127746.4,23813616127746.4,23813616127746.4,3968936021291.07,3968936021291.07,3968936021291.07,-35,-35,-35,0.553199833421659,0.430660331365825,0.720205495299597
