time_yr,d13C_DIC_mean,d13C_DIC_p5,d13C_DIC_p95,CO2_mean_ppm,CO2_p5_ppm,CO2_p95_ppm,SST_mean_degC,SST_p5_degC,SST_p95_degC,f_CH4_mean_mol_per_yr,f_CH4_p5_mol_per_yr,f_CH4_p95_mol_per_yr,f_volcanic_CO2_mean_mol_per_yr,f_volcCO2_p5_mol_per_yr,f_volcCO2_p95_mol_per_yr,d13C_input_mean,d13C_input_p5,d13C_input_p95,CH4_mean_ppm,CH4_p5_ppm,CH4_p95_ppm
0.0217142720345538,1.75223448531742,1.28148409281455,2.17972863293873,1095.52326502298,765.867545938541,1555.23836428168,29.5970208983697,27.8312319521094,31.5290817228146,4890936966355.96,4888151135465.25,4901885914063.89,905729067843.697,905213173234.306,907756650752.573,-34.9999999999588,-35,-34.9999999997966,0.236164667801917,0.153954542637799,0.377758285722106
0.00691147706917587,1.75223585628813,1.28148510261672,2.17973061602132,1095.52318464176,765.867505092604,1555.23824424861,29.5963832194109,27.8307309516374,31.5281208288732,1852833838131.97,1555858949803.77,2424979300042.19,343117377431.847,288122027741.438,449070240748.554,-34.9999999956026,-35,-34.9999999871306,0.23587260655153,0.153587968883416,0.377610694289129
0.0365170669999316,1.75223043915453,1.28148105687577,2.17972448760202,1095.52348878722,765.867757436023,1555.23868098918,29.5987822196921,27.8330800455591,31.531050784518,8220443321126.74,8220443321126.74,8220443321126.74,1522304318727.17,1522304318727.17,1522304318727.18,-35,-35,-35,0.236993399922635,0.154791715499251,0.378207699924326
0.0730910691702076,1.7522119327424,1.28145076120092,2.17970741906136,1095.52498662407,765.868967901485,1555.24050780811,29.6076400686314,27.8416270331586,31.5408739646186,16242847097208.9,15747519899638.6,16453703453110.6,3007934647631.27,2916207388821.96,3046982120946.4,-35,-35,-35,0.241294733554224,0.15906862207142,0.382969501865301
0.109665071340484,1.7521892067855,1.28141184863642,2.17968748424691,1095.52759331141,765.871222261353,1555.24380942722,29.6198961874991,27.8540104186927,31.554326684399,22183076409643.8,21132499309481.3,22511582561774.8,4107977112897,3913425798052.09,4168811585513.85,-35,-35,-35,0.247416042528854,0.16467270477278,0.389353174626802
0.146239073510759,1.75217344077919,1.28137802540274,2.17967751884272,1095.53158874054,765.874423642926,1555.24913178415,29.632843341736,27.8670890386045,31.5684344306733,22512892047433.7,22512892047433.7,22512892047433.7,4169054082858.09,4169054082858.09,4169054082858.1,-35,-35,-35,0.254047233675574,0.170815170073157,0.395990570188914
0.182813075681035,1.75217191044637,1.28135449209444,2.17968128462189,1095.53648929395,765.87822291545,1555.25605313162,29.6436542816261,27.8773632999658,31.5804773149042,22514201533092.6,22514201533092.6,22514201533092.6,4169296580202.34,4169296580202.34,4169296580202.34,-35,-35,-35,0.259617337515016,0.176312811274737,0.401908578402117
0.257206974942926,1.75218510717498,1.2813305372883,2.17971697408647,1095.54931594166,765.887952784732,1555.27431154533,29.6659703814399,27.8996923527982,31.6050405310392,22516865112094.5,22516865112094.5,22516865112094.5,4169789835573.06,4169789835573.06,4169789835573.06,-35,-35,-35,0.271616711670012,0.187846601296017,0.413067480174536
0.331600874204817,1.75222354123751,1.28131861287606,2.17977518537551,1095.56570086344,765.899058011353,1555.2967587566,29.6875949863727,27.9215687858081,31.628781979462,22519528691096.4,22519528691096.4,22519528691096.4,4170283090943.78,4170283090943.78,4170283090943.78,-35,-35,-35,0.283720864922262,0.199355312959785,0.42499967196872
0.405994773466707,1.75228612173017,1.28131132950296,2.17985912398197,1095.58525477696,765.915182588685,1555.32230790342,29.7078975180507,27.9416046406783,31.6509754863009,22522192270098.3,22522192270098.3,22522192270098.3,4170776346314.5,4170776346314.5,4170776346314.5,-35,-35,-35,0.295550577179633,0.21052934793863,0.437097935524541
