folder,param1,param2,csv_name,c,d,Best_P,Delta_at_BestP,Mu_at_BestP
-5_-40,-5,-40,CHEES_-35_4800.csv,-35,4800,2.51482802998978,2.29639554654771,1.96589235097866
-6_-38,-6,-38,CHEES_-35_4800.csv,-35,4800,2.51518581359234,2.29085113711807,2.0190120882685
-6_-40,-6,-40,CHEES_-35_4800.csv,-35,4800,2.51531354736806,2.29698447809014,1.96496162350121
-7_-38,-7,-38,CHEES_-35_4800.csv,-35,4800,2.51550250027052,2.29123207293994,2.01843384597522
-5_-37,-5,-37,CHEES_-35_4800.csv,-35,4800,2.5156610845041,2.28781983081876,2.05057128316809
-8_-38,-8,-38,CHEES_-35_4800.csv,-35,4800,2.5158289548957,2.291626063185,2.0178260253963
-6_-37,-6,-37,CHEES_-35_4800.csv,-35,4800,2.51586078869893,2.28807490859141,2.05007292096763
-7_-40,-7,-40,CHEES_-35_4800.csv,-35,4800,2.5158618554109,2.2976427541019,1.96397191178104
-7_-37,-7,-37,CHEES_-35_4800.csv,-35,4800,2.51607749723044,2.28834779090775,2.04956735690416
-8_-37,-8,-37,CHEES_-35_4800.csv,-35,4800,2.51630777877685,2.28864144846605,2.04899697279717
-8_-40,-8,-40,CHEES_-35_4800.csv,-35,4800,2.51634931606295,2.29827210284866,1.96269491892862
-5_-38,-5,-38,CHEES_-35_4900.csv,-35,4900,2.51651507178008,2.28236511896547,2.10734957533147
-5_-42,-5,-42,CHEES_-35_4800.csv,-35,4800,2.51654047490824,2.30308580788838,1.9210920031788
-10_-38,-10,-38,CHEES_-35_4800.csv,-35,4800,2.51661027936386,2.29259577745845,2.01613051714865
-10_-37,-10,-37,CHEES_-35_4800.csv,-35,4800,2.51682167434382,2.28928837494499,2.04779969458946
-5_-36,-5,-36,CHEES_-35_4800.csv,-35,4800,2.51702708694002,2.28546643819586,2.08404583869746
-6_-36,-6,-36,CHEES_-35_4800.csv,-35,4800,2.51712905850396,2.28560379487465,2.08372737266383
-6_-42,-6,-42,CHEES_-35_4800.csv,-35,4800,2.51718794528936,2.30387251508482,1.91983887184081
-7_-36,-7,-36,CHEES_-35_4800.csv,-35,4800,2.51722450328412,2.28572200590492,2.08352247641276
-8_-36,-8,-36,CHEES_-35_4800.csv,-35,4800,2.51734597410121,2.28587545784428,2.0832346463124
-12_-37,-12,-37,CHEES_-35_4800.csv,-35,4800,2.51741710315112,2.29003487226677,2.04644007795915
-12_-38,-12,-38,CHEES_-35_4800.csv,-35,4800,2.51752325004205,2.29372279339756,2.01420410980039
-10_-40,-10,-40,CHEES_-35_4800.csv,-35,4800,2.51760037610232,2.29977303553624,1.96044606509477
-10_-36,-10,-36,CHEES_-35_4900.csv,-35,4900,2.51762918169373,2.2758740798909,2.17579591622549
-7_-42,-7,-42,CHEES_-35_4800.csv,-35,4800,2.51787427023449,2.30470310481549,1.918540488771
-12_-36,-12,-36,CHEES_-35_4900.csv,-35,4900,2.51790842554758,2.27624549831845,2.17496634506219
-14_-37,-14,-37,CHEES_-35_4800.csv,-35,4800,2.51815346087201,2.29092348401972,2.04506979167059
