time_yr,d13C_DIC_mean,d13C_DIC_p5,d13C_DIC_p95,CO2_mean_ppm,CO2_p5_ppm,CO2_p95_ppm,SST_mean_degC,SST_p5_degC,SST_p95_degC,f_CH4_mean_mol_per_yr,f_CH4_p5_mol_per_yr,f_CH4_p95_mol_per_yr,f_volcanic_CO2_mean_mol_per_yr,f_volcCO2_p5_mol_per_yr,f_volcCO2_p95_mol_per_yr,d13C_input_mean,d13C_input_p5,d13C_input_p95,CH4_mean_ppm,CH4_p5_ppm,CH4_p95_ppm
0.0264665827437705,1.73121609707297,1.26989447009293,2.16562418849035,1098.836250111,828.794312520841,1441.41267326162,29.6629293501786,28.0529771534644,31.2617246279285,5196036260602.79,5196036260602.79,5196036260602.8,1732012086867.6,1732012086867.6,1732012086867.6,-35,-35,-35,0.240235539496848,0.153490917790757,0.380338777214575
0.0115160450145397,1.73121779209982,1.26989680522,2.16562647355599,1098.83611582431,828.794171857446,1441.41246698537,29.662195284834,28.0520481376595,31.260542611399,2373923585047.23,2260880751156.54,2746102643491.62,791307861682.41,753626917052.18,915367547830.541,-34.9999999980807,-35,-34.9999999917616,0.239891542004563,0.152998883284054,0.379974551013491
0.0414171204730012,1.73121173751232,1.26989027019256,2.16562009712345,1098.83660124488,828.794617419503,1441.41306709085,29.6648112176209,28.0549442093615,31.263970450265,8131191770049.06,8131191770049.05,8131191770049.05,2710397256683.02,2710397256683.01,2710397256683.02,-35,-35,-35,0.241144110934969,0.154345034465314,0.380996661407047
0.086503308214581,1.73119027853865,1.26986025386602,2.16560037237246,1098.83911839716,828.796719188099,1441.41635451279,29.6754459879055,28.0664218488015,31.2778011831357,16274832005900.5,15642484007438.2,16982711009446.7,5424944001966.84,5214161335812.72,5660903669815.56,-35,-35,-35,0.246367458355461,0.159523346308416,0.386115167482623
0.122964327038486,1.73116987032932,1.26982500476491,2.1655856075026,1098.84254465149,828.799606406362,1441.42061993192,29.6870784692132,28.0784044355586,31.2916164987115,19547509008095.7,19046101809694.6,19633158133089.6,6515836336031.88,6348700603231.55,6544386044363.2,-35,-35,-35,0.252321969489517,0.164720837675483,0.392640726972885
0.159425345862391,1.73116051783746,1.26980150468589,2.16558232059083,1098.84686662896,828.802804149142,1441.4265868401,29.6975305508145,28.0894614629516,31.3045290323265,19634296630407.1,19634296630407.1,19634296630407.1,6544765543469.05,6544765543469.04,6544765543469.05,-35,-35,-35,0.257715435763527,0.16978518317177,0.398103177199699
0.195886364686296,1.73116126270704,1.26978543896143,2.16558925567074,1098.85194515204,828.806383535506,1441.43382732421,29.7067814074967,28.0994953579062,31.3164140205823,19635435127724.7,19635435127724.7,19635435127724.7,6545145042574.9,6545145042574.9,6545145042574.9,-35,-35,-35,0.262530844882108,0.174542298800126,0.403164316537612
0.232347383510201,1.73116544209756,1.2697744661329,2.16560221735534,1098.85774760816,828.810395706107,1441.44232225808,29.7162443681921,28.1094429956247,31.3284008017251,19636573625042.3,19636573625042.3,19636573625042.3,6545524541680.75,6545524541680.75,6545524541680.75,-35,-35,-35,0.267572758806256,0.17945250751232,0.408030641428398
0.319324318679212,1.73119479319979,1.26975200397755,2.16566889689925,1098.87460212571,828.821810764303,1441.46813789403,29.7384762202111,28.1327543040856,31.3556801630816,19639289484625.3,19639289484625.3,19639289484625.3,6546429828208.41,6546429828208.41,6546429828208.42,-35,-35,-35,0.279856108912387,0.191120230780082,0.420312373961112
0.406301253848223,1.73124819786406,1.2697271213121,2.16575444127713,1098.89482188024,828.833208111537,1441.49710866194,29.7596709289111,28.155372887004,31.3811911056751,19642005344208.3,19642005344208.3,19642005344208.3,6547335114736.09,6547335114736.08,6547335114736.09,-35,-35,-35,0.291986812495655,0.2025188340016,0.432868282818053
