time_yr,d13C_DIC_mean,d13C_DIC_p5,d13C_DIC_p95,CO2_mean_ppm,CO2_p5_ppm,CO2_p95_ppm,SST_mean_degC,SST_p5_degC,SST_p95_degC,f_CH4_mean_mol_per_yr,f_CH4_p5_mol_per_yr,f_CH4_p95_mol_per_yr,f_volcanic_CO2_mean_mol_per_yr,f_volcCO2_p5_mol_per_yr,f_volcCO2_p95_mol_per_yr,d13C_input_mean,d13C_input_p5,d13C_input_p95,CH4_mean_ppm,CH4_p5_ppm,CH4_p95_ppm
0.0152320128822882,1.73121761428632,1.26989659561588,2.16562582542343,1098.83613045904,828.794119275965,1441.41249116315,29.6622765140749,28.0521862907429,31.2606350511593,3097430220024.16,3047923952095.11,3317418311184.13,1032476740008.05,1015974650698.37,1105806103728.04,-34.9999999991753,-35,-34.9999999955107,0.239927700536789,0.153131616010446,0.380006676718613
0.0346204447974522,1.73121374209966,1.26989209267628,2.16562185644152,1098.8364290674,828.794350391923,1441.41294590522,29.6639250976178,28.0539239010641,31.2631833595169,6927546854496.19,6927546854496.18,6927546854496.18,2309182284832.06,2309182284832.06,2309182284832.06,-35,-35,-35,0.240715222764375,0.153975746519288,0.38071070868491
0.0540088767126162,1.73120667877295,1.2698835524797,2.16561555191411,1098.83707717748,828.794844024195,1441.41371720724,29.6671157402386,28.0571322928986,31.2670440939864,10799882086495.8,10766139123007.7,10807169756897.3,3599960695498.59,3588713041002.56,3602389918965.75,-35,-35,-35,0.242259885084809,0.15538603625974,0.382089611826658
0.106297792659515,1.73117755982709,1.26983986204255,2.16559011855421,1098.84085716329,828.798141519731,1441.41846803195,29.6819806011742,28.0730795741402,31.2857903159642,19221276231688.1,18017674589132.1,20010188445014.9,6407092077229.36,6005891529710.7,6670062815004.95,-35,-35,-35,0.249696968868549,0.162385356256478,0.38984009957286
0.142440579014563,1.73116134600432,1.26980903706763,2.16558029767222,1098.84489959304,828.801158481848,1441.42378544858,29.6936119549513,28.0850851850045,31.2997692314599,20011338708592.4,20011338708592.4,20011338708592.4,6670446236197.47,6670446236197.47,6670446236197.48,-35,-35,-35,0.25569814278048,0.167884815617914,0.396153526419127
0.178583365369612,1.73115927708711,1.26978897709383,2.16558427497544,1098.8496034623,828.804452726983,1441.43054663877,29.7029668142466,28.0954223019232,31.3116544574731,20012488972170,20012488972170,20012488972170,6670829657390,6670829657390,6670829657390.01,-35,-35,-35,0.260524624494285,0.172649726864842,0.401300520195927
0.214726151724661,1.73116213851555,1.269777731609,2.16559459233237,1098.8552032418,828.808404992807,1441.43855198423,29.7124795376417,28.1054378028165,31.3236374970857,20013639235747.6,20013639235747.6,20013639235747.6,6671213078582.53,6671213078582.53,6671213078582.54,-35,-35,-35,0.265556548940719,0.177564985850945,0.406167316885216
0.25086893807971,1.7311690045979,1.26977058490754,2.16561422804822,1098.86151225088,828.812885658717,1441.44808210653,29.7220561300913,28.1155383316609,31.3355549839887,20014789499325.2,20014789499325.2,20014789499325.2,6671596499775.06,6671596499775.06,6671596499775.07,-35,-35,-35,0.270727523140097,0.182552974835322,0.411168561778802
0.373875655367305,1.73122841135294,1.26975594406985,2.16571957202055,1098.88815959188,828.82902140358,1441.48714529043,29.7534649302339,28.1488669347352,31.3738394832748,20018704254134.2,20018704254134.2,20018704254134.2,6672901418044.73,6672901418044.73,6672901418044.74,-35,-35,-35,0.28837573516618,0.199263193137531,0.428927042787328
0.496882372654899,1.73133130915265,1.26976155754827,2.16586295221671,1098.92082708755,828.850187659969,1441.53185381056,29.7822826138092,28.1794980328954,31.4082454693797,20022619008943.2,20022619008943.2,20022619008943.2,6674206336314.4,6674206336314.4,6674206336314.4,-35,-35,-35,0.305479011972458,0.215281495024872,0.446624594627492
