folder,param1,param2,csv_name,c,d,Best_Delta,P_at_BestDelta,Mu_at_BestDelta
-18_-37,-18,-37,CHEES_-35_5000.csv,-35,5000,2.28086432969217,11.1803206587245,2.22486408225809
-6_-38,-6,-38,CHEES_-35_5000.csv,-35,5000,2.28093658259624,11.0742025212848,2.19831648467215
-7_-38,-7,-38,CHEES_-35_5000.csv,-35,5000,2.28124716582137,11.0724487194741,2.19780038841319
-8_-38,-8,-38,CHEES_-35_5000.csv,-35,5000,2.28158738849917,11.0695470746531,2.19698992153849
-28_-36,-28,-36,CHEES_-35_5000.csv,-35,5000,2.28211776742634,11.2898613845675,2.25193590428529
-10_-38,-10,-38,CHEES_-35_5000.csv,-35,5000,2.28249114542422,11.0630485481457,2.19513935068036
-12_-38,-12,-38,CHEES_-35_5000.csv,-35,5000,2.28341136288314,11.0566682297523,2.19331421671729
-22_-37,-22,-37,CHEES_-35_5000.csv,-35,5000,2.28430331175793,11.155475518798,2.21779305176001
-14_-38,-14,-38,CHEES_-35_5000.csv,-35,5000,2.28466180225727,11.0471115203319,2.19061242951866
-20_-37,-20,-37,CHEES_-35_4900.csv,-35,4900,2.28548777065761,10.7953994711625,2.12747792512622
-16_-38,-16,-38,CHEES_-35_5000.csv,-35,5000,2.28604694146445,11.0377711259782,2.18793104612844
-24_-37,-24,-37,CHEES_-35_5000.csv,-35,5000,2.28685699857447,11.1385581358353,2.2129252843152
-30_-36,-30,-36,CHEES_-35_5000.csv,-35,5000,2.28746813758713,11.2521572933209,2.24117228893345
-18_-38,-18,-38,CHEES_-35_5000.csv,-35,5000,2.2877354871608,11.0259694164978,2.18455848233426
-20_-38,-20,-38,CHEES_-35_5000.csv,-35,5000,2.29003717230649,11.0094399565097,2.17985069605081
-5_-40,-5,-40,CHEES_-35_5000.csv,-35,5000,2.29011684806805,10.8304452327718,2.13508209617595
-26_-37,-26,-37,CHEES_-35_5000.csv,-35,5000,2.29062005351487,11.1127332270768,2.20552829339048
-6_-40,-6,-40,CHEES_-35_5000.csv,-35,5000,2.29066479087792,10.8268538634778,2.13404726814998
-7_-40,-7,-40,CHEES_-35_5000.csv,-35,5000,2.29130741020922,10.8224938159311,2.13279660143048
-8_-40,-8,-40,CHEES_-35_5000.csv,-35,5000,2.29191539422182,10.8183676150211,2.13161305519983
-22_-38,-22,-38,CHEES_-35_5000.csv,-35,5000,2.29279647590618,10.991651502392,2.17471375662146
-10_-40,-10,-40,CHEES_-35_5000.csv,-35,5000,2.29322964244213,10.8092521723876,2.12900563248638
-12_-40,-12,-40,CHEES_-35_5000.csv,-35,5000,2.29482403432391,10.7987127457304,2.12597217785162
-28_-37,-28,-37,CHEES_-35_5000.csv,-35,5000,2.29627513609485,11.0755961207945,2.1948302461749
-24_-38,-24,-38,CHEES_-35_5000.csv,-35,5000,2.29645637987423,10.9674274423389,2.16774276561616
-14_-40,-14,-40,CHEES_-35_5000.csv,-35,5000,2.29663927366838,10.7863622641132,2.12243074761121
-5_-42,-5,-42,CHEES_-35_4900.csv,-35,4900,2.29875660516584,10.2936550851574,1.99872461999789
-16_-40,-16,-40,CHEES_-35_5000.csv,-35,5000,2.29888249116055,10.7719695089503,2.11827175444745
-6_-42,-6,-42,CHEES_-35_4900.csv,-35,4900,2.29948282694815,10.2896806505102,1.99754945589051
-7_-42,-7,-42,CHEES_-35_4900.csv,-35,4900,2.30030639057684,10.2845342714879,1.99605697022776
-8_-42,-8,-42,CHEES_-35_4900.csv,-35,4900,2.30115548851925,10.2799711199193,1.99470390785
-18_-40,-18,-40,CHEES_-35_5000.csv,-35,5000,2.30158946898554,10.7554582561378,2.11346719678806
-26_-38,-26,-38,CHEES_-35_5000.csv,-35,5000,2.30170056917014,10.9354256186314,2.15843126236532
-10_-42,-10,-42,CHEES_-35_4900.csv,-35,4900,2.30299856073513,10.2692652162513,1.99156666387904
-20_-40,-20,-40,CHEES_-35_5000.csv,-35,5000,2.3049051137837,10.7348195976019,2.10747862095455
-12_-42,-12,-42,CHEES_-35_4900.csv,-35,4900,2.30525313833917,10.2570990291843,1.98796147271129
-30_-37,-30,-37,CHEES_-35_5000.csv,-35,5000,2.30601377048656,11.0173959413396,2.17784554271326
-5_-44,-5,-44,CHEES_-35_4900.csv,-35,4900,2.30749771430304,10.1376464127706,1.9575371746169
-14_-42,-14,-42,CHEES_-35_4900.csv,-35,4900,2.3078135091927,10.242567486719,1.98368849438158
-6_-44,-6,-44,CHEES_-35_4900.csv,-35,4900,2.30841660212274,10.132479516558,1.95601572860882
-22_-40,-22,-40,CHEES_-35_5000.csv,-35,5000,2.30922722703059,10.7117665161778,2.10063482228679
-7_-44,-7,-44,CHEES_-35_4900.csv,-35,4900,2.30939358309179,10.127609384231,1.95455395028481
-28_-38,-28,-38,CHEES_-35_5000.csv,-35,5000,2.30961434081396,10.8905384537182,2.14523102822605
-8_-44,-8,-44,CHEES_-35_4900.csv,-35,4900,2.31043648854627,10.1216712815701,1.95280869825595
-16_-42,-16,-42,CHEES_-35_4900.csv,-35,4900,2.31084808563707,10.2266783869787,1.97895757533541
-10_-34,-10,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-12_-34,-12,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-14_-34,-14,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-16_-34,-16,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-18_-34,-18,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-20_-34,-20,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-22_-34,-22,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-24_-34,-24,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-26_-34,-26,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-28_-34,-28,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-30_-34,-30,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-5_-34,-5,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-6_-34,-6,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-7_-34,-7,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-8_-34,-8,-34,CHEES_-34_5100.csv,-34,5100,2.31200852164623,11.7751135873459,2.36577626642492
-10_-44,-10,-44,CHEES_-35_4900.csv,-35,4900,2.3127343871084,10.1095128168863,1.94919460744448
-18_-42,-18,-42,CHEES_-35_4900.csv,-35,4900,2.31454533431905,10.2078425780273,1.97332431092705
-24_-40,-24,-40,CHEES_-35_5000.csv,-35,5000,2.3149085403057,10.6786780490191,2.09094237717834
-12_-44,-12,-44,CHEES_-35_4900.csv,-35,4900,2.31551927938809,10.0955000917254,1.94499520308432
-5_-46,-5,-46,CHEES_-35_4900.csv,-35,4900,2.31603506601272,10.0090866433455,1.9232628943332
-6_-46,-6,-46,CHEES_-35_4900.csv,-35,4900,2.31711115730637,10.0037607814991,1.92166240604817
-7_-46,-7,-46,CHEES_-35_4900.csv,-35,4900,2.31818989708192,9.99821882688511,1.9200072324508
-14_-44,-14,-44,CHEES_-35_4900.csv,-35,4900,2.31853053734019,10.079881933195,1.94033784896369
-20_-42,-20,-42,CHEES_-35_4900.csv,-35,4900,2.31912054101539,10.1852231285486,1.96652564688329
-8_-46,-8,-46,CHEES_-35_4900.csv,-35,4900,2.31942863397468,9.99212660811021,1.91817449353388
-10_-46,-10,-46,CHEES_-35_4900.csv,-35,4900,2.32223707352777,9.9786867291892,1.91411241391536
-16_-44,-16,-44,CHEES_-35_4900.csv,-35,4900,2.32227053692667,10.0624975920915,1.93505676379121
-26_-40,-26,-40,CHEES_-35_5000.csv,-35,5000,2.32267502140862,10.6388448107442,2.07904244733389
-30_-38,-30,-38,CHEES_-35_5000.csv,-35,5000,2.3227849474462,10.8209313681817,2.12453660518387
-5_-48,-5,-48,CHEES_-35_4900.csv,-35,4900,2.32477582133084,9.9032889103356,1.89462827225119
-22_-42,-22,-42,CHEES_-35_4900.csv,-35,4900,2.32488833583874,10.1585556840426,1.95841683705098
-12_-46,-12,-46,CHEES_-35_4900.csv,-35,4900,2.32523536049068,9.96369390306298,1.90961463564308
-6_-48,-6,-48,CHEES_-35_4900.csv,-35,4900,2.32596713482495,9.89745335771368,1.89287155572218
-18_-44,-18,-44,CHEES_-35_4900.csv,-35,4900,2.32672742909238,10.0417489656878,1.92875538414886
-7_-48,-7,-48,CHEES_-35_4900.csv,-35,4900,2.32718866316879,9.89153153926508,1.89108571902407
-8_-48,-8,-48,CHEES_-35_4900.csv,-35,4900,2.32854472484844,9.88436399312397,1.88895481706888
-14_-46,-14,-46,CHEES_-35_4900.csv,-35,4900,2.32889385774935,9.94717546357834,1.90457040145725
-10_-48,-10,-48,CHEES_-35_4900.csv,-35,4900,2.33171707865439,9.8706705307727,1.88473836302958
-20_-44,-20,-44,CHEES_-35_4900.csv,-35,4900,2.33212531872765,10.0176923211389,1.92139175060282
-24_-42,-24,-42,CHEES_-35_5000.csv,-35,5000,2.33230848724973,10.4462485764377,2.02848502229699
-5_-50,-5,-50,CHEES_-35_4800.csv,-35,4800,2.33284721498249,9.56175591465091,1.80722717491711
-16_-46,-16,-46,CHEES_-35_4900.csv,-35,4900,2.33315560085052,9.92811252975135,1.89873923222521
-28_-40,-28,-40,CHEES_-35_5000.csv,-35,5000,2.33402847072956,10.584889927576,2.06271536421161
-6_-50,-6,-50,CHEES_-35_4800.csv,-35,4800,2.33427759253742,9.55608272412447,1.80545128289676
-12_-48,-12,-48,CHEES_-35_4900.csv,-35,4900,2.33528590404366,9.85660867879419,1.88033069368763
-7_-50,-7,-50,CHEES_-35_4800.csv,-35,4800,2.33587489158053,9.55024727208908,1.80359309512714
-8_-50,-8,-50,CHEES_-35_4800.csv,-35,4800,2.33739405243041,9.54292925406501,1.80138380040865
-18_-46,-18,-46,CHEES_-35_4900.csv,-35,4900,2.338202188423,9.90664816882114,1.89211149509954
-22_-44,-22,-44,CHEES_-35_4900.csv,-35,4900,2.33895266318221,9.98934977731018,1.91259927853199
-14_-48,-14,-48,CHEES_-35_4900.csv,-35,4900,2.33915885992839,9.83762853656359,1.8746174191588
-10_-50,-10,-50,CHEES_-35_4800.csv,-35,4800,2.34116925372049,9.53284469418012,1.79791886011491
-5_-52,-5,-52,CHEES_-35_4800.csv,-35,4800,2.34126977501681,9.50434911021852,1.79076983380043
-26_-42,-26,-42,CHEES_-35_5000.csv,-35,5000,2.34212644071791,10.4026153517144,2.01512222774911
-6_-52,-6,-52,CHEES_-35_4800.csv,-35,4800,2.34276373792395,9.49821538526079,1.78886291183421
-16_-48,-16,-48,CHEES_-35_4900.csv,-35,4900,2.34400639585721,9.81927822009978,1.86881795606064
-20_-46,-20,-46,CHEES_-35_4900.csv,-35,4900,2.34441582256061,9.8812426251606,1.88420670065
-7_-52,-7,-52,CHEES_-35_4800.csv,-35,4800,2.34446443305122,9.49316214167758,1.78717442715659
-12_-50,-12,-50,CHEES_-35_4800.csv,-35,4800,2.3449657363807,9.51538604104162,1.79260507616523
-8_-52,-8,-52,CHEES_-35_4800.csv,-35,4800,2.34619618375228,9.48688007197082,1.78517097205464
-24_-44,-24,-44,CHEES_-35_4900.csv,-35,4900,2.347759259945,9.95361805295785,1.90146469825321
-14_-50,-14,-50,CHEES_-35_4800.csv,-35,4800,2.34949221243634,9.49821285222703,1.78718015994767
-18_-48,-18,-48,CHEES_-35_4900.csv,-35,4900,2.34969133954062,9.79640943045592,1.86167952272883
-5_-54,-5,-54,CHEES_-35_4800.csv,-35,4800,2.34976792049576,9.46234535077503,1.77814435756982
-10_-52,-10,-52,CHEES_-35_4800.csv,-35,4800,2.34998014191809,9.47330490197932,1.78083119001531
-6_-54,-6,-54,CHEES_-35_4800.csv,-35,4800,2.35139778979599,9.45584706906862,1.77611231981816
-22_-46,-22,-46,CHEES_-35_4900.csv,-35,4900,2.35218937652705,9.85197956466135,1.87494754703357
-30_-40,-30,-40,CHEES_-35_5000.csv,-35,5000,2.35239056221654,10.508072397082,2.03892045871637
-7_-54,-7,-54,CHEES_-35_4800.csv,-35,4800,2.35310069433712,9.44984703168948,1.77418658433809
-12_-52,-12,-52,CHEES_-35_4800.csv,-35,4800,2.35431582254871,9.45753532314084,1.77580487514803
-16_-50,-16,-50,CHEES_-35_4800.csv,-35,4800,2.35488658893144,9.47921891214655,1.78108308080378
-8_-54,-8,-54,CHEES_-35_4800.csv,-35,4800,2.35512061030184,9.44406895782238,1.77223708688013
-28_-42,-28,-42,CHEES_-35_5000.csv,-35,5000,2.35615961788746,10.3456768137401,1.99737929896317
-20_-48,-20,-48,CHEES_-35_4900.csv,-35,4900,2.35648113272865,9.77001114376745,1.8533825027597
-5_-56,-5,-56,CHEES_-35_4800.csv,-35,4800,2.35839958282994,9.43201950486133,1.76840498050785
-14_-52,-14,-52,CHEES_-35_4800.csv,-35,4800,2.35932463972434,9.44032077687589,1.77024903428789
-10_-54,-10,-54,CHEES_-35_4800.csv,-35,4800,2.35934176796415,9.4323855999521,1.76826095799699
-26_-44,-26,-44,CHEES_-35_4900.csv,-35,4900,2.35939613788326,9.91238839495989,1.88824806426916
-6_-56,-6,-56,CHEES_-35_4800.csv,-35,4800,2.36026333087935,9.42648886313695,1.7665563830644
-18_-50,-18,-50,CHEES_-35_4900.csv,-35,4900,2.36104482130911,9.70692915191305,1.83647108265098
-24_-46,-24,-46,CHEES_-35_4900.csv,-35,4900,2.36192465218948,9.81687516274748,1.8637376276395
-7_-56,-7,-56,CHEES_-35_4800.csv,-35,4800,2.36207374997761,9.41998857933728,1.76447870733992
-12_-54,-12,-54,CHEES_-35_4800.csv,-35,4800,2.3636726492224,9.41409213893385,1.76260487242786
-8_-56,-8,-56,CHEES_-35_4800.csv,-35,4800,2.36400393997797,9.41292495186902,1.76223025297276
-22_-48,-22,-48,CHEES_-35_4900.csv,-35,4900,2.3649384100808,9.74074015108613,1.84395043525133
-16_-52,-16,-52,CHEES_-35_4800.csv,-35,4800,2.36507150469402,9.42215656436561,1.7642712649179
-5_-58,-5,-58,CHEES_-35_4800.csv,-35,4800,2.36721127897557,9.41277806616058,1.76139169679625
-20_-50,-20,-50,CHEES_-35_4900.csv,-35,4900,2.36837607553014,9.68188057422486,1.82837612467368
-10_-56,-10,-56,CHEES_-35_4800.csv,-35,4800,2.3683820728003,9.39971239314882,1.75783258008713
-14_-54,-14,-54,CHEES_-35_4800.csv,-35,4800,2.3689480171325,9.3973868766578,1.75710971488132
-6_-58,-6,-58,CHEES_-35_4800.csv,-35,4800,2.36902497679664,9.40643567838254,1.75935267539647
-7_-58,-7,-58,CHEES_-35_4800.csv,-35,4800,2.37093482612351,9.40014929991872,1.7573036184488
-18_-52,-18,-52,CHEES_-35_4800.csv,-35,4800,2.3718500478585,9.40025283455527,1.75710069667419
-12_-56,-12,-56,CHEES_-35_4800.csv,-35,4800,2.37310138484516,9.38409396673898,1.75274814547346
-8_-58,-8,-58,CHEES_-35_4800.csv,-35,4800,2.37313667945644,9.39523608208578,1.75552485065733
-26_-46,-26,-46,CHEES_-35_4900.csv,-35,4900,2.37506042372091,9.77484329800799,1.84994571857177
-16_-54,-16,-54,CHEES_-35_4800.csv,-35,4800,2.37519771015094,9.3797428617633,1.75113628790309
-5_-60,-5,-60,CHEES_-35_4700.csv,-35,4700,2.37544598349373,9.21160266181185,1.70903916957953
-24_-48,-24,-48,CHEES_-35_4900.csv,-35,4900,2.37570167709578,9.70639401922909,1.83267308553333
-28_-44,-28,-44,CHEES_-35_4900.csv,-35,4900,2.37600967186536,9.85906905514166,1.87076484581907
-6_-60,-6,-60,CHEES_-35_4700.csv,-35,4700,2.37737111561068,9.20609492719088,1.70718095289505
-10_-58,-10,-58,CHEES_-35_4800.csv,-35,4800,2.37759463247748,9.38129412835517,1.75092487396942
-22_-50,-22,-50,CHEES_-35_4900.csv,-35,4900,2.37764218568078,9.65225848930425,1.81865407590587
-30_-42,-30,-42,CHEES_-35_5000.csv,-35,5000,2.37845310478383,10.2716757195959,1.97330565370302
-14_-56,-14,-56,CHEES_-35_4800.csv,-35,4800,2.37875009328025,9.36814316588287,1.74734826815066
-7_-60,-7,-60,CHEES_-35_4700.csv,-35,4700,2.37950474285451,9.20040226673173,1.70522438096931
-20_-52,-20,-52,CHEES_-35_4800.csv,-35,4800,2.38004129016439,9.37727583993738,1.74930863744325
-8_-60,-8,-60,CHEES_-35_4700.csv,-35,4700,2.38178765378566,9.19555978039141,1.70344303165144
-18_-54,-18,-54,CHEES_-35_4800.csv,-35,4800,2.38239051685346,9.35849995948258,1.74402736065728
-12_-58,-12,-58,CHEES_-35_4800.csv,-35,4800,2.38261832072274,9.36514409774137,1.74563144425466
-16_-56,-16,-56,CHEES_-35_4800.csv,-35,4800,2.38527967154916,9.35003874433858,1.74118976819735
-10_-60,-10,-60,CHEES_-35_4700.csv,-35,4700,2.38663799532553,9.18218483679883,1.69888671036833
-14_-58,-14,-58,CHEES_-35_4800.csv,-35,4800,2.38855067609887,9.3494644369469,1.74022844021201
-24_-50,-24,-50,CHEES_-35_4900.csv,-35,4900,2.38909766436806,9.61988322337113,1.80769638975077
-26_-48,-26,-48,CHEES_-35_4900.csv,-35,4900,2.38973530677699,9.66588333752992,1.81903700768823
-22_-52,-22,-52,CHEES_-35_4900.csv,-35,4900,2.39003877259205,9.58553294866666,1.79887354401865
-20_-54,-20,-54,CHEES_-35_4800.csv,-35,4800,2.39103596948506,9.33662654837009,1.73639764472126
-12_-60,-12,-60,CHEES_-35_4800.csv,-35,4800,2.39209719858572,9.35620282647583,1.74102640697253
-18_-56,-18,-56,CHEES_-35_4800.csv,-35,4800,2.39287806731051,9.33026355716039,1.73434637246247
-28_-46,-28,-46,CHEES_-35_4900.csv,-35,4900,2.39310477332289,9.72460713279364,1.83287558986769
-16_-58,-16,-58,CHEES_-35_4800.csv,-35,4800,2.39519805356273,9.33171228623803,1.73412855816882
-14_-60,-14,-60,CHEES_-35_4800.csv,-35,4800,2.39820824035015,9.34052587339418,1.73557940826101
-30_-44,-30,-44,CHEES_-35_5000.csv,-35,5000,2.40084956232289,10.0855476432547,1.92117452023296
-22_-54,-22,-54,CHEES_-35_4800.csv,-35,4800,2.40148717863631,9.31135352435474,1.72746658642961
-20_-56,-20,-56,CHEES_-35_4800.csv,-35,4800,2.40174591718645,9.30814948191635,1.72660089118247
-24_-52,-24,-52,CHEES_-35_4900.csv,-35,4900,2.40229920615453,9.55376137257612,1.7878655416054
-18_-58,-18,-58,CHEES_-35_4800.csv,-35,4800,2.40308277188461,9.31231256075696,1.72730744721809
-26_-50,-26,-50,CHEES_-35_4900.csv,-35,4900,2.40408555670319,9.58180661442363,1.79443026443011
-16_-60,-16,-60,CHEES_-35_4800.csv,-35,4800,2.40529771207974,9.32379540477181,1.72962442317302
-28_-48,-28,-48,CHEES_-35_4900.csv,-35,4900,2.4089718642065,9.61925870833369,1.8025717110318
-20_-58,-20,-58,CHEES_-35_4800.csv,-35,4800,2.41250509403937,9.29201384018889,1.71987718653738
-22_-56,-22,-56,CHEES_-35_4800.csv,-35,4800,2.41262521370832,9.28496852012249,1.71808582660354
-18_-60,-18,-60,CHEES_-35_4800.csv,-35,4800,2.41341826781152,9.30565805051696,1.72305994567636
-24_-54,-24,-54,CHEES_-35_4800.csv,-35,4800,2.41452276006193,9.28419164932658,1.71741722231616
-26_-52,-26,-52,CHEES_-35_4900.csv,-35,4900,2.41777451722898,9.51764047413056,1.77496648922539
-30_-46,-30,-46,CHEES_-35_4900.csv,-35,4900,2.42010675717971,9.66368823649495,1.81089536982881
-20_-60,-20,-60,CHEES_-35_4800.csv,-35,4800,2.42293371416511,9.284815778754,1.71547051614722
-22_-58,-22,-58,CHEES_-35_4800.csv,-35,4800,2.42379480983708,9.26931340005785,1.71137964755519
-28_-50,-28,-50,CHEES_-35_4900.csv,-35,4900,2.42424987246028,9.53775582642242,1.77837648849053
-24_-56,-24,-56,CHEES_-35_4800.csv,-35,4800,2.42599013194163,9.25838415094923,1.7080985047519
-26_-54,-26,-54,CHEES_-35_4800.csv,-35,4800,2.43101902032916,9.25249548489892,1.70536911614244
-10_-32,-10,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-12_-32,-12,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-14_-32,-14,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-16_-32,-16,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-18_-32,-18,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-20_-32,-20,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-22_-32,-22,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-24_-32,-24,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-26_-32,-26,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-28_-32,-28,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-30_-32,-30,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-5_-32,-5,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-6_-32,-6,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-7_-32,-7,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-8_-32,-8,-32,CHEES_-32_5400.csv,-32,5400,2.43252546486016,12.7109405484,2.56960377088497
-22_-60,-22,-60,CHEES_-35_4800.csv,-35,4800,2.43435400812803,9.26301121119964,1.7071643007679
-30_-48,-30,-48,CHEES_-35_4900.csv,-35,4900,2.4371834740287,9.56344434590304,1.78156521796858
-24_-58,-24,-58,CHEES_-35_4800.csv,-35,4800,2.43737206622989,9.24450785581123,1.70178394739533
-28_-52,-28,-52,CHEES_-35_4900.csv,-35,4900,2.43873280112572,9.47727654630804,1.75963593629558
-26_-56,-26,-56,CHEES_-35_4800.csv,-35,4800,2.44293249644705,9.22922058251513,1.69657202151702
-24_-60,-24,-60,CHEES_-35_4800.csv,-35,4800,2.44841111772466,9.23971530515281,1.69782604685704
-28_-54,-28,-54,CHEES_-35_4900.csv,-35,4900,2.45258601820277,9.43420287740731,1.74540421480114
-30_-50,-30,-50,CHEES_-35_4900.csv,-35,4900,2.45336819181149,9.48850186157362,1.75878341744053
-26_-58,-26,-58,CHEES_-35_4800.csv,-35,4800,2.45458952259635,9.21770093324115,1.6907778526612
-28_-56,-28,-56,CHEES_-35_4800.csv,-35,4800,2.4652316927613,9.19861471725804,1.68334575612418
-26_-60,-26,-60,CHEES_-35_4800.csv,-35,4800,2.46600753159113,9.21575829571376,1.68743769103066
