folder,param1,param2,csv_name,c,d,Best_P,Delta_at_BestP,Mu_at_BestP
-14_-58,-14,-58,CHEES_-35_4200.csv,-35,4200,8.51940052963356,2.46810168535419,1.51282471106984
-7_-46,-7,-46,CHEES_-34_4200.csv,-34,4200,8.52240900893373,2.51758056113165,1.50120711195052
-7_-56,-7,-56,CHEES_-35_4200.csv,-35,4200,8.52296639613759,2.44521431977954,1.51943801908951
-12_-44,-12,-44,CHEES_-33_4200.csv,-33,4200,8.52300887041562,2.61837492584195,1.47615848614342
-20_-60,-20,-60,CHEES_-35_4200.csv,-35,4200,8.52406040510473,2.50033981372021,1.50593014784613
-24_-40,-24,-40,CHEES_-32_4200.csv,-32,4200,8.525455108336,2.81959881820423,1.42646407253294
-6_-46,-6,-46,CHEES_-34_4200.csv,-34,4200,8.5260203436848,2.51579406248774,1.50255657029927
-6_-56,-6,-56,CHEES_-35_4200.csv,-35,4200,8.52626057615817,2.4429310568613,1.52083237982422
-12_-58,-12,-58,CHEES_-35_4200.csv,-35,4200,8.52717386238595,2.46101462362121,1.51653980969119
-18_-42,-18,-42,CHEES_-33_4200.csv,-33,4200,8.52735576481779,2.65416891687962,1.46829671198454
-30_-37,-30,-37,CHEES_-32_4200.csv,-32,4200,8.52837291155117,2.97612098067093,1.38806298272006
-5_-46,-5,-46,CHEES_-34_4200.csv,-34,4200,8.52961653867344,2.51391066563943,1.5039264682585
-5_-56,-5,-56,CHEES_-35_4200.csv,-35,4200,8.52964729638594,2.44081906893505,1.52220705686272
-28_-38,-28,-38,CHEES_-32_4200.csv,-32,4200,8.53023753966139,2.89880676082341,1.4078576947095
-10_-44,-10,-44,CHEES_-33_4200.csv,-33,4200,8.53194115358605,2.61334357405385,1.47964939488305
-18_-60,-18,-60,CHEES_-35_4200.csv,-35,4200,8.5323958982833,2.48905430524039,1.51083539826073
-10_-58,-10,-58,CHEES_-35_4200.csv,-35,4200,8.53391881216088,2.45480028302115,1.51977963228493
-16_-60,-16,-60,CHEES_-35_4200.csv,-35,4200,8.54004341115293,2.47937616303637,1.51516681202914
-8_-44,-8,-44,CHEES_-33_4200.csv,-33,4200,8.5403210750561,2.60886021287754,1.48286521554464
-16_-42,-16,-42,CHEES_-33_4200.csv,-33,4200,8.54037958501831,2.64635594866703,1.47350590908782
-8_-58,-8,-58,CHEES_-35_4200.csv,-35,4200,8.54157635729354,2.44929490125613,1.52307036400935
-7_-44,-7,-44,CHEES_-33_4200.csv,-33,4200,8.5439364260354,2.60693462323751,1.48425045069947
-7_-58,-7,-58,CHEES_-35_4200.csv,-35,4200,8.54422837271342,2.44678725176054,1.52436028023822
-22_-40,-22,-40,CHEES_-32_4200.csv,-32,4200,8.54638572729028,2.80145109270027,1.4362336586475
-14_-60,-14,-60,CHEES_-35_4200.csv,-35,4200,8.54740004788671,2.47113907069478,1.51906524429798
-6_-44,-6,-44,CHEES_-33_4200.csv,-33,4200,8.54744491962015,2.60522716144215,1.4855544395445
-6_-58,-6,-58,CHEES_-35_4200.csv,-35,4200,8.54757281520485,2.44445501559573,1.52577944990228
-5_-60,-5,-60,CHEES_-35_4300.csv,-35,4300,8.54968679330318,2.46270037071369,1.52174660564737
-5_-58,-5,-58,CHEES_-35_4200.csv,-35,4200,8.5501430351641,2.44192506044187,1.52705449368056
-5_-44,-5,-44,CHEES_-33_4200.csv,-33,4200,8.55057921911427,2.60341860823311,1.48679015272029
-14_-42,-14,-42,CHEES_-33_4200.csv,-33,4200,8.55163229499195,2.63993451686386,1.47792444453202
-12_-60,-12,-60,CHEES_-35_4200.csv,-35,4200,8.55472523100028,2.46373512489102,1.52274752652732
-12_-42,-12,-42,CHEES_-33_4200.csv,-33,4200,8.56096372811754,2.63488413236923,1.48151989893708
-10_-60,-10,-60,CHEES_-35_4200.csv,-35,4200,8.56158267368857,2.4573134422351,1.52606730786337
-20_-40,-20,-40,CHEES_-32_4200.csv,-32,4200,8.56484491205036,2.7879242746656,1.44423015934619
-26_-38,-26,-38,CHEES_-32_4200.csv,-32,4200,8.56565641324059,2.86125701052509,1.42609985067887
-8_-60,-8,-60,CHEES_-35_4200.csv,-35,4200,8.56852009322029,2.45163022392693,1.52922246732334
-10_-42,-10,-42,CHEES_-33_4200.csv,-33,4200,8.56980983834166,2.63046838155647,1.4848353641963
-30_-36,-30,-36,CHEES_-32_4200.csv,-32,4200,8.56981337069149,2.97903178141438,1.39769539731928
-28_-37,-28,-37,CHEES_-32_4200.csv,-32,4200,8.57149178786141,2.90412201830271,1.41684244238968
-7_-60,-7,-60,CHEES_-35_4200.csv,-35,4200,8.57271846106185,2.44902332279188,1.53092378456749
-6_-60,-6,-60,CHEES_-35_4200.csv,-35,4200,8.57576993287624,2.44657071523488,1.53229980441034
-8_-42,-8,-42,CHEES_-33_4200.csv,-33,4200,8.57702831109787,2.62657528423372,1.48761325671604
-18_-40,-18,-40,CHEES_-32_4200.csv,-32,4200,8.58013585175538,2.77761963891209,1.45062905321082
-7_-42,-7,-42,CHEES_-33_4200.csv,-33,4200,8.58068543305977,2.62464688657614,1.48900963662091
-6_-42,-6,-42,CHEES_-33_4200.csv,-33,4200,8.58393375247607,2.62327768142356,1.49016401776313
-5_-42,-5,-42,CHEES_-33_4200.csv,-33,4200,8.58728307320321,2.62140482988447,1.49146956082969
-16_-40,-16,-40,CHEES_-32_4200.csv,-32,4200,8.59335816140714,2.76925397488849,1.45602604662966
-24_-38,-24,-38,CHEES_-32_4200.csv,-32,4200,8.5935748590006,2.83781313526255,1.43894043093451
-14_-40,-14,-40,CHEES_-32_4200.csv,-32,4200,8.60380961415404,2.76285435420464,1.46023881498735
-26_-37,-26,-37,CHEES_-32_4200.csv,-32,4200,8.60951179515376,2.8688609006524,1.43516272362534
-12_-40,-12,-40,CHEES_-32_4200.csv,-32,4200,8.61390222389768,2.75711535769003,1.46419671655191
-28_-36,-28,-36,CHEES_-31_4200.csv,-31,4200,8.61415887326121,3.08634311745044,1.38195393895269
-22_-38,-22,-38,CHEES_-32_4200.csv,-32,4200,8.61520703325385,2.82220550973084,1.44825038088075
-30_-35,-30,-35,CHEES_-31_4200.csv,-31,4200,8.62151988506355,3.21945235971536,1.35051688133705
-10_-40,-10,-40,CHEES_-32_4200.csv,-32,4200,8.62172547845349,2.75252506773729,1.46730010267905
-8_-40,-8,-40,CHEES_-32_4200.csv,-32,4200,8.62903519722303,2.74869882100745,1.47008409405389
-7_-40,-7,-40,CHEES_-32_4200.csv,-32,4200,8.63244838377831,2.74652608969907,1.47148057351981
-6_-40,-6,-40,CHEES_-32_4200.csv,-32,4200,8.63514162579351,2.74499602216203,1.47253640090787
-5_-40,-5,-40,CHEES_-32_4200.csv,-32,4200,8.6383088119494,2.74362185141082,1.47367174013464
-24_-37,-24,-37,CHEES_-32_4200.csv,-32,4200,8.63866975729238,2.84757470910621,1.44777376204654
-18_-38,-18,-38,CHEES_-32_4200.csv,-32,4200,8.64839313099091,2.80180258648097,1.46164763612749
-26_-36,-26,-36,CHEES_-31_4200.csv,-31,4200,8.65404194449416,3.03692591578376,1.4042790071776
-16_-38,-16,-38,CHEES_-32_4200.csv,-32,4200,8.66046980954587,2.79539932803186,1.4662676203785
-22_-37,-22,-37,CHEES_-32_4200.csv,-32,4200,8.66116491865533,2.83311780136669,1.45701177932216
-30_-34,-30,-34,CHEES_-31_4200.csv,-31,4200,8.66147319207319,3.22416990777424,1.35932582107474
-28_-35,-28,-35,CHEES_-31_4200.csv,-31,4200,8.66321894958497,3.098806667028,1.39110307063924
-14_-38,-14,-38,CHEES_-32_4200.csv,-32,4200,8.67023529419731,2.78945883422161,1.47019411499393
-20_-37,-20,-37,CHEES_-32_4200.csv,-32,4200,8.67890266357247,2.82345005981847,1.4638631509385
-12_-38,-12,-38,CHEES_-32_4200.csv,-32,4200,8.67890935704831,2.78466562115802,1.47356093397257
-24_-36,-24,-36,CHEES_-31_4200.csv,-31,4200,8.68562542503877,3.0089260505499,1.41917484362222
-10_-38,-10,-38,CHEES_-32_4200.csv,-32,4200,8.68658742810668,2.78121054524228,1.4763442207161
-18_-37,-18,-37,CHEES_-32_4200.csv,-32,4200,8.69260423159932,2.81528952231807,1.46932867732031
-8_-38,-8,-38,CHEES_-32_4200.csv,-32,4200,8.69376947205981,2.77811792697489,1.47891288627123
-7_-38,-7,-38,CHEES_-32_4200.csv,-32,4200,8.69648469401851,2.77655184283741,1.47998321279527
-6_-38,-6,-38,CHEES_-32_4200.csv,-32,4200,8.69957841649195,2.77538654711324,1.48104796734468
-5_-38,-5,-38,CHEES_-32_4200.csv,-32,4200,8.70180499443072,2.77404850715299,1.48193912181943
-16_-37,-16,-37,CHEES_-32_4200.csv,-32,4200,8.70428771307962,2.80936090227518,1.47373170270111
-22_-36,-22,-36,CHEES_-31_4200.csv,-31,4200,8.70968116301933,2.99121395277949,1.42961680255996
-26_-35,-26,-35,CHEES_-31_4200.csv,-31,4200,8.71109849947395,3.05277294823361,1.41458138781009
-14_-37,-14,-37,CHEES_-32_4200.csv,-32,4200,8.71319390329069,2.80455274281838,1.47716029011808
-12_-37,-12,-37,CHEES_-32_4200.csv,-32,4200,8.72213250502182,2.80055180713934,1.48039517447062
-28_-34,-28,-34,CHEES_-31_4200.csv,-31,4200,8.72760373619235,3.10872270268882,1.40472025837588
-20_-36,-20,-36,CHEES_-31_4200.csv,-31,4200,8.72783102095844,2.97865074530409,1.43729506891359
-10_-37,-10,-37,CHEES_-32_4200.csv,-32,4200,8.72877191436678,2.79755930998675,1.48280315109501
-8_-37,-8,-37,CHEES_-32_4200.csv,-32,4200,8.73505972309436,2.79506532975126,1.48499859833578
-7_-37,-7,-37,CHEES_-32_4200.csv,-32,4200,8.73705178115499,2.79366733790195,1.48584611081326
-6_-37,-6,-37,CHEES_-32_4200.csv,-32,4200,8.73971490177978,2.79256402443923,1.48678771933514
-18_-35,-18,-35,CHEES_-32_4200.csv,-32,4200,8.74160886977927,2.9168190122158,1.45619746439087
-5_-37,-5,-37,CHEES_-32_4200.csv,-32,4200,8.74191358826359,2.7913808715782,1.48763317917135
-24_-35,-24,-35,CHEES_-31_4200.csv,-31,4200,8.74196204166832,3.02779858696481,1.42854086367588
-18_-36,-18,-36,CHEES_-31_4200.csv,-31,4200,8.74314603461877,2.96956979825248,1.44339405909157
-16_-36,-16,-36,CHEES_-32_4200.csv,-32,4200,8.75549662121213,2.8271152091549,1.48209535301431
-14_-36,-14,-36,CHEES_-32_4200.csv,-32,4200,8.76420940555092,2.82363760838426,1.48514294929167
-22_-35,-22,-35,CHEES_-31_4200.csv,-31,4200,8.76451384648623,3.01230279230295,1.43805276354582
-12_-36,-12,-36,CHEES_-32_4200.csv,-32,4200,8.7717470533047,2.82005594718369,1.48792277653025
-10_-36,-10,-36,CHEES_-32_4200.csv,-32,4200,8.77784333903952,2.81754649052827,1.49007421212781
-26_-34,-26,-34,CHEES_-31_4200.csv,-31,4200,8.77871694915876,3.06877971232995,1.4274843092072
-20_-35,-20,-35,CHEES_-31_4200.csv,-31,4200,8.78204699859091,3.00114338083985,1.44522590443776
-8_-36,-8,-36,CHEES_-32_4200.csv,-32,4200,8.78312721277564,2.81517057791794,1.49198915871442
-7_-36,-7,-36,CHEES_-32_4200.csv,-32,4200,8.78535670195735,2.81408362750931,1.49281826861201
-6_-36,-6,-36,CHEES_-32_4200.csv,-32,4200,8.78767032774054,2.81341456975614,1.4935639394961
-5_-36,-5,-36,CHEES_-32_4200.csv,-32,4200,8.78963811362529,2.81239056131257,1.49431188807818
-16_-35,-16,-35,CHEES_-31_4200.csv,-31,4200,8.8080419886705,2.98808392722581,1.45498951536117
-24_-34,-24,-34,CHEES_-31_4200.csv,-31,4200,8.80891824126411,3.04713966597899,1.44044464382128
-14_-35,-14,-35,CHEES_-31_4200.csv,-31,4200,8.81834415087831,2.9833395722312,1.45875114466178
-12_-35,-12,-35,CHEES_-31_4200.csv,-31,4200,8.82405169532066,2.97922864328849,1.46120576300804
-22_-34,-22,-34,CHEES_-31_4200.csv,-31,4200,8.8305563156834,3.03442133010558,1.44903374639445
-10_-35,-10,-35,CHEES_-31_4200.csv,-31,4200,8.83061963689648,2.97636117865752,1.46356461455974
-30_-32,-30,-32,CHEES_-31_4200.csv,-31,4200,8.83063891020584,3.19035841270778,1.41007012437451
-8_-35,-8,-35,CHEES_-31_4200.csv,-31,4200,8.83511793616353,2.97328615712779,1.46545794475894
-7_-35,-7,-35,CHEES_-31_4200.csv,-31,4200,8.83755230670372,2.9723073996976,1.46631122675153
-6_-35,-6,-35,CHEES_-31_4200.csv,-31,4200,8.84007534352099,2.97118273235215,1.46722315279221
-5_-35,-5,-35,CHEES_-31_4200.csv,-31,4200,8.84185475511145,2.97023563555737,1.46790477988852
-20_-34,-20,-34,CHEES_-31_4200.csv,-31,4200,8.84718725069026,3.02544169375848,1.45543638923295
-18_-34,-18,-34,CHEES_-31_4200.csv,-31,4200,8.85876337875904,3.01906176925841,1.45992540237516
-16_-34,-16,-34,CHEES_-31_4200.csv,-31,4200,8.86839925984188,3.0142176279114,1.46354540798262
-14_-34,-14,-34,CHEES_-31_4200.csv,-31,4200,8.87567636534031,3.01042131238655,1.46631376323844
-28_-32,-28,-32,CHEES_-30_4200.csv,-30,4200,8.87999517649913,3.35806339891266,1.38048294439662
-12_-34,-12,-34,CHEES_-31_4200.csv,-31,4200,8.88198951753567,3.00738480475451,1.46865117819529
-10_-34,-10,-34,CHEES_-31_4200.csv,-31,4200,8.88746459212474,3.00491864036717,1.47063648793939
-8_-34,-8,-34,CHEES_-31_4200.csv,-31,4200,8.89215175975984,3.00288286648515,1.47231722331867
-7_-34,-7,-34,CHEES_-31_4200.csv,-31,4200,8.89406649103822,3.00209138438188,1.47299377666408
-6_-34,-6,-34,CHEES_-31_4200.csv,-31,4200,8.89593945376876,3.00122645281532,1.47367825023836
-5_-34,-5,-34,CHEES_-31_4200.csv,-31,4200,8.8974012886104,3.00049465638841,1.4742266580555
-26_-32,-26,-32,CHEES_-30_4200.csv,-30,4200,8.9413598203104,3.30268544965227,1.40966859266453
-24_-32,-24,-32,CHEES_-30_4200.csv,-30,4200,8.97712668510744,3.28016120874746,1.42424136908999
-22_-32,-22,-32,CHEES_-30_4200.csv,-30,4200,9.0007845457755,3.26826212849008,1.43313060432136
-20_-32,-20,-32,CHEES_-30_4200.csv,-30,4200,9.01352534454184,3.2600939903719,1.43835783854248
-18_-32,-18,-32,CHEES_-31_4200.csv,-31,4200,9.01956129989176,3.07513882563254,1.4861056185648
-16_-32,-16,-32,CHEES_-31_4200.csv,-31,4200,9.02384076451711,3.07352496107933,1.48757895085944
