folder,param1,param2,csv_name,c,d,Best_Mu,P_at_BestMu,Delta_at_BestMu
-16_-44,-16,-44,CHEES_-29_4200.csv,-29,4200,1.4305696834278,4.37784914105604,3.0602138377253
-28_-52,-28,-52,CHEES_-32_4200.csv,-32,4200,1.43081108360016,4.01251718635077,2.80436546259805
-6_-40,-6,-40,CHEES_-28_4200.csv,-28,4200,1.43098190968239,4.67460797573101,3.26671353711841
-5_-40,-5,-40,CHEES_-29_4200.csv,-29,4200,1.4325381322656,4.46268154947084,3.11522705675763
-22_-48,-22,-48,CHEES_-31_4200.csv,-31,4200,1.43266145031224,4.04990802578392,2.82684232545048
-10_-42,-10,-42,CHEES_-29_4200.csv,-29,4200,1.43371101216162,4.40867795397492,3.07501157247018
-18_-46,-18,-46,CHEES_-30_4200.csv,-30,4200,1.43489209190779,4.18759482315053,2.91840400178304
-30_-54,-30,-54,CHEES_-33_4200.csv,-33,4200,1.43568669319058,3.96151944534129,2.75932030583738
-24_-50,-24,-50,CHEES_-31_4200.csv,-31,4200,1.43576341892949,4.07028962369525,2.83493058120263
-14_-44,-14,-44,CHEES_-29_4200.csv,-29,4200,1.43610854639163,4.37531620825471,3.04664728808148
-8_-42,-8,-42,CHEES_-29_4200.csv,-29,4200,1.43730895943954,4.41007976372965,3.06828934361426
-7_-42,-7,-42,CHEES_-29_4200.csv,-29,4200,1.43897024354653,4.41063009893314,3.06512946929505
-26_-52,-26,-52,CHEES_-32_4200.csv,-32,4200,1.43962239938868,3.97566049018486,2.76159949433483
-20_-48,-20,-48,CHEES_-31_4200.csv,-31,4200,1.44004413211406,4.04167159231375,2.80663036790433
-6_-42,-6,-42,CHEES_-29_4200.csv,-29,4200,1.44050011381069,4.41097625185263,3.06211447646738
-12_-44,-12,-44,CHEES_-30_4200.csv,-30,4200,1.44085572650737,4.20210403587795,2.91639472195029
-8_-46,-8,-46,CHEES_-29_4200.csv,-29,4200,1.44218840707826,4.48585986577473,3.11045342186787
-5_-42,-5,-42,CHEES_-29_4200.csv,-29,4200,1.44231149359171,4.4114420153537,3.05859173621929
-28_-54,-28,-54,CHEES_-32_4200.csv,-32,4200,1.4436162265279,4.03471950375304,2.79486987580979
-22_-50,-22,-50,CHEES_-31_4200.csv,-31,4200,1.44367120816624,4.05464118151312,2.8085627520849
-10_-44,-10,-44,CHEES_-30_4200.csv,-30,4200,1.44493201538037,4.20281342221161,2.9086582465302
-14_-46,-14,-46,CHEES_-30_4200.csv,-30,4200,1.4462486563571,4.18211963548824,2.89170165663103
-18_-48,-18,-48,CHEES_-30_4200.csv,-30,4200,1.44672198173933,4.18068630426754,2.88976483183125
-30_-56,-30,-56,CHEES_-33_4200.csv,-33,4200,1.44778045012102,3.98868025311416,2.75503116013256
-24_-52,-24,-52,CHEES_-32_4200.csv,-32,4200,1.44820134432446,3.95484285517201,2.73086533904359
-8_-44,-8,-44,CHEES_-30_4200.csv,-30,4200,1.44856563416966,4.2034746140144,2.90181854025819
-7_-44,-7,-44,CHEES_-30_4200.csv,-30,4200,1.45025556688902,4.20314725553992,2.89821142666337
-5_-44,-5,-44,CHEES_-29_4200.csv,-29,4200,1.45053643086354,4.38493700528536,3.02297612937229
-12_-46,-12,-46,CHEES_-30_4200.csv,-30,4200,1.45084219776395,4.18089157501521,2.88169973375384
-20_-50,-20,-50,CHEES_-31_4200.csv,-31,4200,1.45085727290127,4.04420261379896,2.78745724292494
-26_-54,-26,-54,CHEES_-32_4200.csv,-32,4200,1.45151861442961,3.99592614815794,2.75292793935557
-6_-44,-6,-44,CHEES_-30_4200.csv,-30,4200,1.45175184267379,4.20338462493271,2.89538783514891
-16_-48,-16,-48,CHEES_-31_4200.csv,-31,4200,1.4519334559774,4.03287787177625,2.77759139385726
-10_-46,-10,-46,CHEES_-30_4200.csv,-30,4200,1.45498091352871,4.18050545691176,2.87323731743872
-22_-52,-22,-52,CHEES_-32_4200.csv,-32,4200,1.45529353929026,3.9410642795404,2.70808889968853
-28_-56,-28,-56,CHEES_-33_4200.csv,-33,4200,1.45565719734884,3.93726948118678,2.70480542284108
-14_-48,-14,-48,CHEES_-31_4200.csv,-31,4200,1.45686994521779,4.03089531053449,2.7668189077316
-18_-50,-18,-50,CHEES_-31_4200.csv,-31,4200,1.45707210312658,4.03741394797261,2.7709088241475
-24_-54,-24,-54,CHEES_-32_4200.csv,-32,4200,1.45944910916824,3.97290736295939,2.7221965726668
-7_-46,-7,-46,CHEES_-30_4200.csv,-30,4200,1.46015495642048,4.18048766362707,2.8630438469869
-30_-58,-30,-58,CHEES_-34_4200.csv,-34,4200,1.46043385037095,3.90455808741519,2.67356038510298
-6_-46,-6,-46,CHEES_-30_4200.csv,-30,4200,1.46171804350551,4.18050123092527,2.85999153496084
-20_-52,-20,-52,CHEES_-32_4200.csv,-32,4200,1.46196271062756,3.93278852385686,2.690074442575
-16_-50,-16,-50,CHEES_-31_4200.csv,-31,4200,1.46217570613866,4.03259848885939,2.75794384486714
-5_-46,-5,-46,CHEES_-30_4200.csv,-30,4200,1.4632549074314,4.18075750700898,2.85716281269672
-26_-56,-26,-56,CHEES_-33_4200.csv,-33,4200,1.46348245820843,3.90707379203259,2.6697100263269
-22_-54,-22,-54,CHEES_-32_4200.csv,-32,4200,1.46622047542673,3.95750758245414,2.69912175472951
-14_-50,-14,-50,CHEES_-31_4200.csv,-31,4200,1.46701541193823,4.02934991797637,2.74663093869803
-18_-52,-18,-52,CHEES_-32_4200.csv,-32,4200,1.4677421078898,3.92641186366015,2.67513743903227
-28_-58,-28,-58,CHEES_-33_4200.csv,-33,4200,1.4677658745828,3.96608221328217,2.70212183152814
-8_-48,-8,-48,CHEES_-31_4200.csv,-31,4200,1.46903781800772,4.02855066425624,2.74230561995993
-10_-52,-10,-52,CHEES_-32_4200.csv,-32,4200,1.4698419146063,3.93634862334919,2.67807618236519
-7_-48,-7,-48,CHEES_-31_4200.csv,-31,4200,1.47063713600883,4.02920298605029,2.73976692645281
-24_-56,-24,-56,CHEES_-33_4200.csv,-33,4200,1.47063970718008,3.88803927132647,2.64377417007303
-12_-50,-12,-50,CHEES_-31_4200.csv,-31,4200,1.47152341276538,4.02794147991345,2.73725952640054
-30_-60,-30,-60,CHEES_-34_4200.csv,-34,4200,1.47181943888165,3.93610898238769,2.67431512209033
-6_-48,-6,-48,CHEES_-31_4200.csv,-31,4200,1.47202966509761,4.02869520412035,2.73683017376774
-20_-54,-20,-54,CHEES_-32_4200.csv,-32,4200,1.4722926902227,3.94693555629469,2.68080904191522
-16_-52,-16,-52,CHEES_-32_4200.csv,-32,4200,1.47340364516737,3.9240983833102,2.66328809228951
-5_-48,-5,-48,CHEES_-31_4200.csv,-31,4200,1.47366909791728,4.02934642586576,2.73422739986906
-7_-54,-7,-54,CHEES_-34_4200.csv,-34,4200,1.47454954169419,3.76682916854363,2.55456263898446
-26_-58,-26,-58,CHEES_-33_4200.csv,-33,4200,1.47488080350251,3.93454799069312,2.66770574364345
-10_-50,-10,-50,CHEES_-31_4200.csv,-31,4200,1.47548602483538,4.02649902874513,2.72893064452736
-22_-56,-22,-56,CHEES_-33_4200.csv,-33,4200,1.47707287655153,3.87495841510151,2.62340367670161
-14_-52,-14,-52,CHEES_-32_4200.csv,-32,4200,1.47756630232196,3.91940471612916,2.65260835332392
-18_-54,-18,-54,CHEES_-32_4200.csv,-32,4200,1.47791772431476,3.93968015077242,2.66569653097506
-8_-50,-8,-50,CHEES_-31_4200.csv,-31,4200,1.47898827989933,4.02495786084225,2.72142647480359
-28_-60,-28,-60,CHEES_-34_4200.csv,-34,4200,1.47899571079989,3.89590435585786,2.63415527672547
-7_-50,-7,-50,CHEES_-31_4200.csv,-31,4200,1.48077507917857,4.0254385022524,2.71846721278254
-24_-58,-24,-58,CHEES_-33_4200.csv,-33,4200,1.48141041867301,3.9129798913223,2.64138812715209
-12_-52,-12,-52,CHEES_-32_4200.csv,-32,4200,1.48176983378066,3.91757445162059,2.64384816204896
-6_-50,-6,-50,CHEES_-31_4200.csv,-31,4200,1.4821755980651,4.02494044354689,2.71556248045187
-20_-56,-20,-56,CHEES_-33_4200.csv,-33,4200,1.48302266347367,3.86619805414059,2.6069716595462
-16_-54,-16,-54,CHEES_-32_4200.csv,-32,4200,1.4831612271771,3.93499896119971,2.65311612055097
-5_-50,-5,-50,CHEES_-31_4200.csv,-31,4200,1.48356300663186,4.02438862259438,2.71265096568495
-26_-60,-26,-60,CHEES_-34_4200.csv,-34,4200,1.48557856106538,3.86975149484495,2.60487839301461
-22_-58,-22,-58,CHEES_-33_4200.csv,-33,4200,1.48752723154865,3.89837897287552,2.62071099620607
-14_-54,-14,-54,CHEES_-32_4200.csv,-32,4200,1.48770495003893,3.93210850365531,2.64307012190315
-18_-56,-18,-56,CHEES_-33_4200.csv,-33,4200,1.48832408379064,3.85991939055579,2.59346699592799
-8_-52,-8,-52,CHEES_-32_4200.csv,-32,4200,1.48879030215693,3.91500821334665,2.62965725104111
-7_-52,-7,-52,CHEES_-32_4200.csv,-32,4200,1.49045438959279,3.91489847919348,2.62664762271799
-12_-54,-12,-54,CHEES_-32_4200.csv,-32,4200,1.4914640197787,3.92776801658378,2.63349833753722
