time_yr,d13C_DIC_mean,d13C_DIC_p5,d13C_DIC_p95,CO2_mean_ppm,CO2_p5_ppm,CO2_p95_ppm,SST_mean_degC,SST_p5_degC,SST_p95_degC,f_CH4_mean_mol_per_yr,f_CH4_p5_mol_per_yr,f_CH4_p95_mol_per_yr,f_volcanic_CO2_mean_mol_per_yr,f_volcCO2_p5_mol_per_yr,f_volcCO2_p95_mol_per_yr,d13C_input_mean,d13C_input_p5,d13C_input_p95,CH4_mean_ppm,CH4_p5_ppm,CH4_p95_ppm
0.00177972099045307,2.28798880538785,2.10236777864212,2.50262659961099,1097.82887177172,831.98562474833,1363.37578121123,29.6012619885467,28.1209854080523,30.9202499065488,355591178483.212,100047699986.392,582249164306.083,1238438242303.6,348441989607.78,2027833296376.36,-27.7999999957573,-27.8,-27.7999999919941,0.199724229581841,0.198276606883855,0.201199511004691
0.0330826774521979,2.28798910758913,2.10236798252053,2.50262675321718,1097.82953389505,831.986258936573,1363.37642629589,29.6018170473987,28.1215393083958,30.92080514642,1859755437082.01,1859755437082.01,1859755437082.02,6477079280871.84,6477079280871.84,6477079280871.85,-27.8,-27.8,-27.8,0.200026021426361,0.198577920048417,0.201501440630798
0.0174311992213255,2.28798889600942,2.10236779699507,2.50262660727859,1097.82899908184,831.985668063969,1363.37584627528,29.6013629467439,28.1210228192521,30.920305374275,983793445638.108,979901568534.203,1003252831157.63,3426315103774.1,3412760635239.81,3494087446445.53,-27.7999999999354,-27.8,-27.7999999996123,0.199779107486425,0.198306706259239,0.201219901946065
0.0487341556830702,2.28798949862788,2.102368397189,2.50262704965855,1097.83056082986,831.98712050204,1363.37735694725,29.6026920285785,28.1222800776644,30.9215870917088,2739609305629.83,2739609305629.83,2739609305629.83,9541397926503.88,9541397926503.88,9541397926503.88,-27.8,-27.8,-27.8,0.200502479739177,0.199002706918441,0.201905610928956
0.104606770879443,2.28799373700506,2.10237323898012,2.50263108841958,1097.83731541898,831.994052060849,1363.38442054095,29.6081634907742,28.127977290342,30.9272119394339,5311476470583.05,5113036279624.53,5621579650487.28,18498590466513.4,17807471180761.3,19578604989628.1,-27.8,-27.8,-27.8,0.203494245715496,0.202071821074235,0.205027992068322
0.145960275885249,2.28799850056353,2.10237899700758,2.50263591848507,1097.84227563044,831.999468489799,1363.39009340219,29.6118933816859,28.1321587505945,30.9313787011409,5621949390473.46,5621949390473.46,5621949390473.47,19579892704752.4,19579892704752.4,19579892704752.4,-27.8,-27.8,-27.8,0.205544258389254,0.20435804438635,0.207331020813679
0.125283523382346,2.28799601863663,2.10237585850013,2.50263324474802,1097.83996890704,831.996951743514,1363.38732719206,29.6102062867014,28.1302850505912,30.9294089859741,5621764520480.37,5621764520480.37,5621764520480.38,19579248847190.3,19579248847190.3,19579248847190.3,-27.8,-27.8,-27.8,0.20461518249725,0.203274997592082,0.206296253458253
0.166637028388152,2.28800202623688,2.10238213551498,2.50263859222199,1097.84509237135,832.001985236084,1363.39285961232,29.6138776240282,28.1340324505978,30.9333484163079,5622134260466.55,5622134260466.55,5622134260466.56,19580536562314.5,19580536562314.5,19580536562314.5,-27.8,-27.8,-27.8,0.206637966666823,0.205342956343683,0.208365788169104
0.373404553417181,2.28806376251808,2.10243965719701,2.50268869684412,1097.87753426582,832.030990445899,1363.4244957695,29.6325659908009,28.1522640441274,30.9515297232263,5623982960397.44,5623982960397.44,5623982960397.45,19586975137935.9,19586975137935.9,19586975137935.9,-27.8,-27.8,-27.8,0.217091865515405,0.215592476335134,0.218580011754034
0.580172078446211,2.28815922900697,2.10253762238541,2.50277902759881,1097.9172500093,832.068549827066,1363.46643248313,29.6500241285077,28.1696221849071,30.9688806386741,5625831660328.33,5625831660328.33,5625831660328.34,19593413713557.3,19593413713557.3,19593413713557.3,-27.8,-27.8,-27.8,0.22703117163825,0.225466313227017,0.228477759177813
0.78693960347524,2.28825980993181,2.10263867606798,2.50287700955735,1097.96050766655,832.109837829777,1363.51193403586,29.6656162103954,28.1850876591495,30.9843040703479,5627680360259.22,5627680360259.22,5627680360259.22,19599852289178.7,19599852289178.7,19599852289178.7,-27.8,-27.8,-27.8,0.236125860691693,0.234453532081429,0.237627180190675
0.99370712850427,2.28835803748589,2.1027396590734,2.50297707866019,1098.00498348836,832.153030579717,1363.55919484693,29.6803025957832,28.1995466578458,30.9987275924941,5629529060190.11,5629529060190.11,5629529060190.11,19606290864800,19606290864800,19606290864800,-27.8,-27.8,-27.8,0.244796046582878,0.242959340090102,0.246488495297341
1.50819888173104,2.2885368889333,2.10292713399142,2.5031652270212,1098.11387609457,832.25843547817,1363.67274608807,29.7131543658559,28.2326820970364,31.031631518401,5634129109779.62,5634129109779.62,5634129109779.62,19622311727163.5,19622311727163.5,19622311727163.5,-27.8,-27.8,-27.8,0.264759876679842,0.262947731224448,0.266376852130515
2.02269063495782,2.28862064128147,2.10302019173654,2.50325527824802,1098.22228945052,832.364842830528,1363.78498382216,29.7402600972753,28.2599202530346,31.0586358223575,5638729159369.13,5638729159369.13,5638729159369.14,19638332589527,19638332589527,19638332589527,-27.8,-27.8,-27.8,0.281774110166488,0.279904291693891,0.283412182857844
2.53718238818459,2.28860936461396,2.10301025400602,2.50322482644967,1098.32831702991,832.467905259189,1363.89245900087,29.7629226438466,28.2826542333235,31.0810690297589,5643329208958.64,5643329208958.64,5643329208958.65,19654353451890.4,19654353451890.4,19654353451890.4,-27.8,-27.8,-27.8,0.296385913295779,0.294410603497453,0.298158552888213
3.05167414141137,2.288534688885,2.10294288304826,2.5031256382443,1098.43338325102,832.569685758103,1363.99818492087,29.7824865173968,28.3026729496864,31.1006467845836,5647929258548.15,5647929258548.15,5647929258548.16,19670374314253.9,19670374314253.9,19670374314253.9,-27.8,-27.8,-27.8,0.309208040532448,0.307269012454341,0.310894225384867
3.56616589463814,2.28839738070612,2.10282306781135,2.50296180509567,1098.53706438569,832.670998333348,1364.10284323267,29.7992729955939,28.3198534995477,31.1173975422847,5652529308137.66,5652529308137.66,5652529308137.67,19686395176617.4,19686395176617.4,19686395176617.4,-27.8,-27.8,-27.8,0.320376168937406,0.318448806477844,0.322207616085767
