time_yr,d13C_DIC_mean,d13C_DIC_p5,d13C_DIC_p95,CO2_mean_ppm,CO2_p5_ppm,CO2_p95_ppm,SST_mean_degC,SST_p5_degC,SST_p95_degC,f_CH4_mean_mol_per_yr,f_CH4_p5_mol_per_yr,f_CH4_p95_mol_per_yr,f_volcanic_CO2_mean_mol_per_yr,f_volcCO2_p5_mol_per_yr,f_volcCO2_p95_mol_per_yr,d13C_input_mean,d13C_input_p5,d13C_input_p95,CH4_mean_ppm,CH4_p5_ppm,CH4_p95_ppm
0.0255269995028864,1.7312169419124,1.26989529008063,2.16562513450456,1098.83631343702,828.794227988058,1441.4128054287,29.6626315918274,28.0524976946982,31.2613928203068,3407524531732.15,3405299693972.74,3425951808202.67,3407524531732.15,3405299693972.74,3425951808202.67,-23.0000000000111,-23.0000000001032,-23,0.240088204609056,0.153263527890221,0.380234932829239
0.0557842725001953,1.73121040087188,1.2698870998087,2.16561907662252,1098.8376308692,828.795400443741,1441.41429307529,29.6656114375788,28.0555881162417,31.2651843755001,7441617494133.12,7441617494133.12,7441617494133.12,7441617494133.12,7441617494133.12,7441617494133.12,-23,-23,-23,0.241533737488307,0.15461723990223,0.381616549146494
0.0860415454975041,1.73120021901754,1.26987319261873,2.16561000207169,1098.84025337313,828.797627391782,1441.41730449262,29.6709981743296,28.0614791210855,31.2720446633581,11135320367810.2,10568230531655.9,11477935294293.5,11135320367810.2,10568230531655.9,11477935294293.5,-23,-23,-23,0.244157499160618,0.157269348836677,0.384038829396352
0.143090993489448,1.73117990215367,1.26983602672811,2.16559691297081,1098.84778974107,828.804919755975,1441.42610507513,29.6843022428229,28.0753798133011,31.287956667126,13337493798748.8,13321712416384.7,13340906272254.8,13337493798748.8,13321712416384.7,13340906272254.8,-23,-23,-23,0.250897542692406,0.163090562390381,0.391488589094663
0.200140441481392,1.73118002392758,1.26981907638829,2.16560206488146,1098.8556222989,828.811224905098,1441.43622822626,29.694329776209,28.0861978883153,31.3009137159329,13342116691792.9,13342116691792.9,13342116691792.9,13342116691792.9,13342116691792.9,13342116691792.9,-23,-23,-23,0.256003054440917,0.168233424859579,0.396804114815466
0.257189889473336,1.73118799499154,1.26981109609104,2.16561057228769,1098.86493422008,828.818490037135,1441.44806130291,29.7046617301614,28.096839788755,31.3144918822729,13343327111331,13343327111331,13343327111331,13343327111331,13343327111331,13343327111331,-23,-23,-23,0.261373492787416,0.173594462786637,0.401981349867892
0.31423933746528,1.73120548894648,1.26981271195599,2.16563689966916,1098.87571367139,828.826910198983,1441.46220440535,29.7148884940323,28.1075408554588,31.3274492022488,13344537530869,13344537530869,13344537530869,13344537530869,13344537530869,13344537530869,-23,-23,-23,0.266808870347566,0.17881023065056,0.40737387928896
0.488570679899006,1.73130822462408,1.26986717359858,2.16578601949148,1098.91552083941,828.855378040466,1441.51522325133,29.7442424487704,28.1391281546461,31.3626297374724,13348236323239.6,13348236323239.6,13348236323239.6,13348236323239.6,13348236323239.6,13348236323239.6,-23,-23,-23,0.282997290464335,0.193925280083814,0.423647104143853
0.662902022332732,1.73145467425864,1.26992983614886,2.1659915660516,1098.96177299086,828.890604931638,1441.57603187502,29.7704595415356,28.1673600576916,31.3926427999035,13351935115610.2,13351935115610.2,13351935115610.2,13351935115610.2,13351935115610.2,13351935115610.2,-23,-23,-23,0.29832275460022,0.207765377483586,0.439822687635916
0.837233364766458,1.73161214703834,1.27001795831029,2.16618961851328,1099.01012691278,828.929170973677,1441.6357200584,29.7947251915338,28.1929828376637,31.4205258760031,13355633907980.8,13355633907980.8,13355633907980.8,13355633907980.8,13355633907980.8,13355633907980.8,-23,-23,-23,0.313069271170011,0.221053254691061,0.455493348538031
