time_yr,d13C_DIC_mean,d13C_DIC_p5,d13C_DIC_p95,CO2_mean_ppm,CO2_p5_ppm,CO2_p95_ppm,SST_mean_degC,SST_p5_degC,SST_p95_degC,f_CH4_mean_mol_per_yr,f_CH4_p5_mol_per_yr,f_CH4_p95_mol_per_yr,f_volcanic_CO2_mean_mol_per_yr,f_volcCO2_p5_mol_per_yr,f_volcCO2_p95_mol_per_yr,d13C_input_mean,d13C_input_p5,d13C_input_p95,CH4_mean_ppm,CH4_p5_ppm,CH4_p95_ppm
0.0243837437441332,1.92006349399082,0.728096713655494,2.86798769760732,1075.4874254193,590.900059505758,1645.49657580857,30.7428047110745,28.6834101773897,32.6470150833578,4017698904080.74,4017167094882.08,4017167094882.08,3348082420067.29,3347639245735.06,3347639245735.07,-34.9999999999892,-35,-35,0.2479194076997,0.15159109450885,0.389361634331683
0.0543459653815476,1.9200045610619,0.728054084180882,2.8679356345014,1075.4886672629,590.901117833334,1645.49800172955,30.7453836274934,28.6852578746151,32.648503963885,8951164947802.94,8951405467950.67,8953375911477.14,7459304123169.12,7459504556625.56,7461146592897.62,-35,-35,-35,0.24962028156366,0.153281054868389,0.390938184970198
0.0843081870189621,1.91989585571359,0.727976149141892,2.86783562341571,1075.4911870813,590.903785337964,1645.50120536791,30.7501271218719,28.689606687425,32.6512665983504,13511452342609.5,12911026951563.3,13889584728072.2,11259543618841.2,10759189126302.8,11574653940060.2,-35,-35,-35,0.252808268878689,0.156594646724958,0.39387746350956
0.139548024882966,1.9196345240778,0.727728684062071,2.86763512163589,1075.49803290382,590.90947352293,1645.50898571333,30.7612632126657,28.6982408501901,32.660135751827,16472076222083,16423598881323.2,16475811994377.6,13726730185069.1,13686332401102.6,13729843328648,-35,-35,-35,0.260648794932943,0.163410492112663,0.40344056143152
0.19478786274697,1.91944468747819,0.727583210830396,2.86746939641351,1075.50512765404,590.915202891338,1645.51927101127,30.7700040098202,28.7053789826752,32.6657285010607,16477259435195.4,16477259435195.4,16477259435195.5,13731049529329.5,13731049529329.5,13731049529329.5,-35,-35,-35,0.266775067158607,0.16953341343599,0.409565607233914
0.250027700610974,1.91925024944107,0.727450780954948,2.86730914244385,1075.51327315442,590.92147095764,1645.53153472949,30.7789216097163,28.7121098013644,32.6711612554215,16478706876013.3,16478706876013.3,16478706876013.3,13732255730011.1,13732255730011.1,13732255730011.1,-35,-35,-35,0.273223582156719,0.175793539663349,0.415588896536211
0.305267538474978,1.91905861665712,0.727313578602103,2.8671616763866,1075.52252615262,590.928091709888,1645.54665485167,30.7877424640895,28.7191895373575,32.6768994246873,16480154316831.2,16480154316831.2,16480154316831.2,13733461930692.6,13733461930692.6,13733461930692.6,-35,-35,-35,0.279784729834401,0.182044760505039,0.422031063778049
0.487440516257377,1.91849139523439,0.726828394707196,2.86671215867232,1075.55927530442,590.952403698447,1645.60009577251,30.8148780538451,28.7419223354814,32.696228267832,16484927766829.4,16484927766829.4,16484927766829.4,13737439805691.2,13737439805691.2,13737439805691.2,-35,-35,-35,0.300903364945163,0.202099596114151,0.444360436927246
0.669613494039775,1.91801387529824,0.726469785891159,2.86630671759709,1075.60216031734,590.984713642599,1645.6579517197,30.8387964871443,28.7623210792115,32.7137586223559,16489701216827.6,16489701216827.6,16489701216827.6,13741417680689.7,13741417680689.7,13741417680689.7,-35,-35,-35,0.320809486628385,0.220930544448618,0.46544129085332
0.851786471822174,1.91758534700633,0.726137253273008,2.86592963875934,1075.64746857427,591.019440097752,1645.71471633221,30.8601680809337,28.7810258131229,32.7301772779495,16494474666825.8,16494474666825.8,16494474666825.8,13745395555688.2,13745395555688.2,13745395555688.2,-35,-35,-35,0.33968378352287,0.238373372131889,0.485955016414084
1.44427812798184,1.91630167388692,0.725261584123449,2.864768975733,1075.79487193223,591.142924530979,1645.89482233078,30.9184881552354,28.8329517156153,32.7767476233095,16509999632874.4,16509999632874.4,16509999632874.4,13758333027395.3,13758333027395.3,13758333027395.3,-35,-35,-35,0.396260709206099,0.287620405784716,0.548253393801718
2.0367697841415,1.91506519260215,0.724377103685985,2.86373317545973,1075.93449755822,591.261402209191,1646.07276608435,30.9636247253366,28.8765971034515,32.8166991203597,16525524598923,16525524598923,16525524598923,13771270499102.5,13771270499102.5,13771270499102.5,-35,-35,-35,0.445975936927499,0.328420658654285,0.606962713450075
2.62926144030116,1.91385271582658,0.723519972355139,2.86271684826648,1076.06818930746,591.378603753111,1646.23306173206,30.9995562737341,28.9128245478317,32.8504825811539,16541049564971.6,16541049564971.5,16541049564971.6,13784207970809.6,13784207970809.6,13784207970809.6,-35,-35,-35,0.489551887014574,0.361409323104285,0.660654317956218
3.22175309646082,1.9126476818045,0.722689713529802,2.86165152879336,1076.19856852515,591.49284423827,1646.38433490401,31.029004822376,28.9425904129881,32.879652262032,16556574531020.1,16556574531020.1,16556574531020.1,13797145442516.8,13797145442516.8,13797145442516.8,-35,-35,-35,0.528061158595448,0.389641371978367,0.710180690227539
