folder,param1,param2,csv_name,c,d,Best_P,Delta_at_BestP,Mu_at_BestP
-5_-37,-5,-37,CHEES_-35_4200.csv,-35,4200,4.096515355,2.487304463,1.609210892
-24_-37,-24,-37,CHEES_-35_4200.csv,-35,4200,4.096531666,2.503743379,1.592788287
-12_-37,-12,-37,CHEES_-35_4200.csv,-35,4200,4.096629025,2.490358151,1.606270875
-26_-37,-26,-37,CHEES_-35_4200.csv,-35,4200,4.097102751,2.509282632,1.58782012
-28_-37,-28,-37,CHEES_-35_4200.csv,-35,4200,4.09764093,2.517394809,1.580246121
-30_-37,-30,-37,CHEES_-35_4200.csv,-35,4200,4.099557985,2.531008704,1.568549281
-12_-38,-12,-38,CHEES_-35_4200.csv,-35,4200,4.074354035,2.484319794,1.590034241
-10_-38,-10,-38,CHEES_-35_4200.csv,-35,4200,4.074491691,2.482967512,1.59152418
-16_-38,-16,-38,CHEES_-35_4200.csv,-35,4200,4.074559282,2.488208086,1.586351196
-8_-38,-8,-38,CHEES_-35_4200.csv,-35,4200,4.074673852,2.481632683,1.593041169
-7_-38,-7,-38,CHEES_-35_4200.csv,-35,4200,4.074853627,2.481254348,1.593599279
-20_-38,-20,-38,CHEES_-35_4200.csv,-35,4200,4.07486952,2.494082217,1.580787303
-5_-38,-5,-38,CHEES_-35_4200.csv,-35,4200,4.074922341,2.480284969,1.594637372
-6_-38,-6,-38,CHEES_-35_4200.csv,-35,4200,4.074926183,2.480813639,1.594112544
-14_-38,-14,-38,CHEES_-35_4200.csv,-35,4200,4.074946399,2.486364695,1.588581704
-18_-38,-18,-38,CHEES_-35_4200.csv,-35,4200,4.075039895,2.49095449,1.584085405
-22_-38,-22,-38,CHEES_-35_4200.csv,-35,4200,4.075230336,2.498095078,1.577135258
-24_-38,-24,-38,CHEES_-35_4200.csv,-35,4200,4.075837429,2.503539073,1.572298356
-26_-38,-26,-38,CHEES_-35_4200.csv,-35,4200,4.076446872,2.510881404,1.565565468
-28_-38,-28,-38,CHEES_-35_4200.csv,-35,4200,4.078372482,2.522008488,1.556363993
-30_-38,-30,-38,CHEES_-35_4200.csv,-35,4200,4.082705382,2.540520606,1.542184776
-7_-40,-7,-40,CHEES_-35_4200.csv,-35,4200,4.037988184,2.46959238,1.568395803
-5_-40,-5,-40,CHEES_-35_4200.csv,-35,4200,4.038020745,2.467997325,1.57002342
-6_-40,-6,-40,CHEES_-35_4200.csv,-35,4200,4.038123691,2.468938508,1.569185183
-8_-40,-8,-40,CHEES_-35_4200.csv,-35,4200,4.038188342,2.470480463,1.567707879
-12_-40,-12,-40,CHEES_-35_4200.csv,-35,4200,4.038263979,2.474779434,1.563484546
-10_-40,-10,-40,CHEES_-35_4200.csv,-35,4200,4.03833413,2.472570041,1.565764089
-14_-40,-14,-40,CHEES_-35_4200.csv,-35,4200,4.03875424,2.477615698,1.561138542
-18_-40,-18,-40,CHEES_-35_4200.csv,-35,4200,4.039485498,2.484598783,1.554886715
-16_-40,-16,-40,CHEES_-35_4200.csv,-35,4200,4.039654527,2.481088069,1.558566457
-20_-40,-20,-40,CHEES_-35_4200.csv,-35,4200,4.040294099,2.489599554,1.550694546
-22_-40,-22,-40,CHEES_-35_4200.csv,-35,4200,4.040901942,2.495370989,1.545530952
-24_-40,-24,-40,CHEES_-35_4200.csv,-35,4200,4.042805864,2.503550608,1.539255257
-26_-40,-26,-40,CHEES_-35_4200.csv,-35,4200,4.045108283,2.51424419,1.530864094
-28_-40,-28,-40,CHEES_-35_4200.csv,-35,4200,4.04958452,2.529829719,1.519754802
-30_-40,-30,-40,CHEES_-35_4200.csv,-35,4200,4.058423542,2.554520743,1.503902798
-5_-42,-5,-42,CHEES_-35_4200.csv,-35,4200,4.010749354,2.460020594,1.55072876
-6_-42,-6,-42,CHEES_-35_4200.csv,-35,4200,4.010795643,2.460964443,1.549831199
-7_-42,-7,-42,CHEES_-35_4200.csv,-35,4200,4.010903502,2.462156191,1.548747311
-8_-42,-8,-42,CHEES_-35_4200.csv,-35,4200,4.011075804,2.463305358,1.547770446
-10_-42,-10,-42,CHEES_-35_4200.csv,-35,4200,4.011227026,2.465877174,1.545349853
-12_-42,-12,-42,CHEES_-35_4200.csv,-35,4200,4.011754246,2.468806116,1.54294813
-14_-42,-14,-42,CHEES_-35_4200.csv,-35,4200,4.012157527,2.472438788,1.539718739
-16_-42,-16,-42,CHEES_-35_4200.csv,-35,4200,4.01303784,2.476591536,1.536446304
-18_-42,-18,-42,CHEES_-35_4200.csv,-35,4200,4.014066709,2.481785653,1.532281056
-20_-42,-20,-42,CHEES_-35_4200.csv,-35,4200,4.015260681,2.487708305,1.527552376
-22_-42,-22,-42,CHEES_-35_4200.csv,-35,4200,4.017144574,2.495476771,1.521667804
-24_-42,-24,-42,CHEES_-35_4200.csv,-35,4200,4.019626361,2.505273838,1.514352523
-26_-42,-26,-42,CHEES_-35_4200.csv,-35,4200,4.023921522,2.518699384,1.505222138
-28_-42,-28,-42,CHEES_-35_4200.csv,-35,4200,4.031834355,2.537894905,1.49393945
-30_-42,-30,-42,CHEES_-35_4300.csv,-35,4300,4.042507186,2.519263399,1.523243786
-5_-44,-5,-44,CHEES_-35_4200.csv,-35,4200,3.989997259,2.453572027,1.536425232
-6_-44,-6,-44,CHEES_-35_4200.csv,-35,4200,3.990247009,2.454896325,1.535350684
-7_-44,-7,-44,CHEES_-35_4200.csv,-35,4200,3.990260577,2.456241864,1.534018712
-8_-44,-8,-44,CHEES_-35_4200.csv,-35,4200,3.990691461,2.457729987,1.532961474
-10_-44,-10,-44,CHEES_-35_4200.csv,-35,4200,3.991182382,2.460952771,1.53022961
-12_-44,-12,-44,CHEES_-35_4200.csv,-35,4200,3.991771299,2.464514052,1.527257246
-14_-44,-14,-44,CHEES_-35_4200.csv,-35,4200,3.992679083,2.468855242,1.523823841
-16_-44,-16,-44,CHEES_-35_4200.csv,-35,4200,3.99356211,2.473659606,1.519902504
-18_-44,-18,-44,CHEES_-35_4200.csv,-35,4200,3.995073306,2.479529107,1.515544199
-20_-44,-20,-44,CHEES_-35_4200.csv,-35,4200,3.997251006,2.486860273,1.510390733
-22_-44,-22,-44,CHEES_-35_4200.csv,-35,4200,3.999983582,2.495749405,1.504234176
-24_-44,-24,-44,CHEES_-35_4200.csv,-35,4200,4.003632812,2.50708743,1.496545382
-26_-44,-26,-44,CHEES_-35_4200.csv,-35,4200,4.009497328,2.522151932,1.487345396
-28_-44,-28,-44,CHEES_-35_4300.csv,-35,4300,4.018236568,2.499922312,1.518314256
-30_-44,-30,-44,CHEES_-35_4300.csv,-35,4300,4.032119978,2.529914945,1.502205033
-5_-46,-5,-46,CHEES_-35_4200.csv,-35,4200,3.974838928,2.448344541,1.526494387
-6_-46,-6,-46,CHEES_-35_4200.csv,-35,4200,3.975060474,2.449794745,1.525265729
-7_-46,-7,-46,CHEES_-35_4200.csv,-35,4200,3.975387986,2.451241743,1.524146243
-8_-46,-8,-46,CHEES_-35_4200.csv,-35,4200,3.975745859,2.453047068,1.522698791
-10_-46,-10,-46,CHEES_-35_4200.csv,-35,4200,3.976482652,2.456565335,1.519917318
-12_-46,-12,-46,CHEES_-35_4200.csv,-35,4200,3.977251041,2.460641475,1.516609566
-14_-46,-14,-46,CHEES_-35_4200.csv,-35,4200,3.978565594,2.465470426,1.513095168
-16_-46,-16,-46,CHEES_-35_4200.csv,-35,4200,3.98031453,2.471262808,1.509051721
-18_-46,-18,-46,CHEES_-35_4200.csv,-35,4200,3.982072729,2.477540518,1.504532211
-20_-46,-20,-46,CHEES_-35_4200.csv,-35,4200,3.984936398,2.485892032,1.499044366
-22_-46,-22,-46,CHEES_-35_4200.csv,-35,4200,3.988244445,2.495602552,1.492641892
-24_-46,-24,-46,CHEES_-35_4200.csv,-35,4200,3.993568834,2.508303768,1.485265066
-26_-46,-26,-46,CHEES_-35_4300.csv,-35,4300,4.000518606,2.485061391,1.515457215
-28_-46,-28,-46,CHEES_-35_4300.csv,-35,4300,4.010181159,2.506813309,1.503367849
-30_-46,-30,-46,CHEES_-35_4300.csv,-35,4300,4.026958004,2.538556061,1.488401943
-5_-48,-5,-48,CHEES_-35_4200.csv,-35,4200,3.964787378,2.444271219,1.520516159
-6_-48,-6,-48,CHEES_-35_4200.csv,-35,4200,3.965292519,2.446009642,1.519282877
-7_-48,-7,-48,CHEES_-35_4200.csv,-35,4200,3.965635376,2.447689435,1.517945941
-8_-48,-8,-48,CHEES_-35_4200.csv,-35,4200,3.966050656,2.449466372,1.516584283
-10_-48,-10,-48,CHEES_-35_4200.csv,-35,4200,3.967183344,2.453700848,1.513482496
-12_-48,-12,-48,CHEES_-35_4200.csv,-35,4200,3.969217548,2.458559739,1.510657809
-14_-48,-14,-48,CHEES_-35_4200.csv,-35,4200,3.970010278,2.463626778,1.5063835
-16_-48,-16,-48,CHEES_-35_4200.csv,-35,4200,3.971882004,2.469634426,1.502247578
-18_-48,-18,-48,CHEES_-35_4200.csv,-35,4200,3.974345465,2.476927236,1.497418229
-20_-48,-20,-48,CHEES_-35_4200.csv,-35,4200,3.977710194,2.485747869,1.491962325
-22_-48,-22,-48,CHEES_-35_4200.csv,-35,4200,3.982107552,2.496463812,1.48564374
-24_-48,-24,-48,CHEES_-35_4200.csv,-35,4200,3.988163518,2.509922958,1.478240559
-26_-48,-26,-48,CHEES_-35_4300.csv,-35,4300,3.995757158,2.490342911,1.505414247
-28_-48,-28,-48,CHEES_-35_4300.csv,-35,4300,4.007306695,2.513121432,1.494185262
-30_-48,-30,-48,CHEES_-35_4300.csv,-35,4300,4.025928044,2.545753298,1.480174746
-5_-50,-5,-50,CHEES_-35_4200.csv,-35,4200,3.959235155,2.441856146,1.51737901
-6_-50,-6,-50,CHEES_-35_4200.csv,-35,4200,3.95946526,2.443474366,1.515990895
-7_-50,-7,-50,CHEES_-35_4200.csv,-35,4200,3.9601298,2.445407259,1.514722541
-8_-50,-8,-50,CHEES_-35_4200.csv,-35,4200,3.960726269,2.447466664,1.513259606
-10_-50,-10,-50,CHEES_-35_4200.csv,-35,4200,3.96199524,2.451888734,1.510106506
-12_-50,-12,-50,CHEES_-35_4200.csv,-35,4200,3.963736013,2.456963708,1.506772305
-14_-50,-14,-50,CHEES_-35_4200.csv,-35,4200,3.965626876,2.462680023,1.502946853
-16_-50,-16,-50,CHEES_-35_4200.csv,-35,4200,3.968355432,2.469434173,1.498921259
-18_-50,-18,-50,CHEES_-35_4200.csv,-35,4200,3.971276584,2.477282185,1.493994399
-20_-50,-20,-50,CHEES_-35_4200.csv,-35,4200,3.975262886,2.48676472,1.488498166
-22_-50,-22,-50,CHEES_-35_4200.csv,-35,4200,3.980548588,2.498341573,1.482207014
-24_-50,-24,-50,CHEES_-35_4300.csv,-35,4300,3.986719329,2.477862673,1.508856656
-26_-50,-26,-50,CHEES_-35_4300.csv,-35,4300,3.995163644,2.495594098,1.499569546
-28_-50,-28,-50,CHEES_-35_4300.csv,-35,4300,4.007952679,2.519071865,1.488880814
-30_-50,-30,-50,CHEES_-35_4300.csv,-35,4300,4.028499577,2.552373742,1.476125836
-5_-52,-5,-52,CHEES_-35_4200.csv,-35,4200,3.957524467,2.440363285,1.517161182
-6_-52,-6,-52,CHEES_-35_4200.csv,-35,4200,3.957833016,2.442217585,1.515615431
-7_-52,-7,-52,CHEES_-35_4200.csv,-35,4200,3.958749272,2.444438845,1.514310426
-8_-52,-8,-52,CHEES_-35_4200.csv,-35,4200,3.959415454,2.446571079,1.512844374
-10_-52,-10,-52,CHEES_-35_4200.csv,-35,4200,3.960943929,2.45127861,1.509665319
-12_-52,-12,-52,CHEES_-35_4200.csv,-35,4200,3.962671696,2.45662872,1.506042977
-14_-52,-14,-52,CHEES_-35_4200.csv,-35,4200,3.965169909,2.462771101,1.502398808
-16_-52,-16,-52,CHEES_-35_4200.csv,-35,4200,3.968058761,2.469995473,1.498063288
-18_-52,-18,-52,CHEES_-35_4200.csv,-35,4200,3.97151858,2.478311706,1.493206874
-20_-52,-20,-52,CHEES_-35_4200.csv,-35,4200,3.975947679,2.488043335,1.487904344
-22_-52,-22,-52,CHEES_-35_4200.csv,-35,4200,3.981997562,2.500263058,1.481734505
-24_-52,-24,-52,CHEES_-35_4300.csv,-35,4300,3.988383411,2.482550634,1.505832778
-26_-52,-26,-52,CHEES_-35_4300.csv,-35,4300,3.998153611,2.500859524,1.497294086
-28_-52,-28,-52,CHEES_-35_4300.csv,-35,4300,4.012085354,2.52495649,1.487128864
-30_-52,-30,-52,CHEES_-35_4300.csv,-35,4300,4.033819596,2.558740438,1.475079158
-5_-54,-5,-54,CHEES_-35_4200.csv,-35,4200,3.958825707,2.440085627,1.51874008
-6_-54,-6,-54,CHEES_-35_4200.csv,-35,4200,3.959546408,2.442256704,1.517289704
-7_-54,-7,-54,CHEES_-35_4200.csv,-35,4200,3.960211361,2.444369523,1.515841838
-8_-54,-8,-54,CHEES_-35_4200.csv,-35,4200,3.961297932,2.446800943,1.514496989
-10_-54,-10,-54,CHEES_-35_4200.csv,-35,4200,3.962801803,2.451699331,1.511102472
-12_-54,-12,-54,CHEES_-35_4200.csv,-35,4200,3.965082359,2.457292973,1.507789386
-14_-54,-14,-54,CHEES_-35_4200.csv,-35,4200,3.967885396,2.463887506,1.503997889
-16_-54,-16,-54,CHEES_-35_4200.csv,-35,4200,3.97082054,2.471253374,1.499567166
-18_-54,-18,-54,CHEES_-35_4200.csv,-35,4200,3.974981924,2.479941306,1.495040618
-20_-54,-20,-54,CHEES_-35_4200.csv,-35,4200,3.980265901,2.490436585,1.489829317
-22_-54,-22,-54,CHEES_-35_4300.csv,-35,4300,3.986015819,2.472706244,1.513309576
-24_-54,-24,-54,CHEES_-35_4300.csv,-35,4300,3.993733984,2.487539545,1.506194439
-26_-54,-26,-54,CHEES_-35_4300.csv,-35,4300,4.003976995,2.506388009,1.497588986
-28_-54,-28,-54,CHEES_-35_4300.csv,-35,4300,4.018912126,2.530889355,1.488022771
-30_-54,-30,-54,CHEES_-35_4300.csv,-35,4300,4.0418522,2.564691105,1.477161094
-5_-56,-5,-56,CHEES_-35_4200.csv,-35,4200,3.963026126,2.440819069,1.522207057
-6_-56,-6,-56,CHEES_-35_4200.csv,-35,4200,3.963763437,2.442931057,1.52083238
-7_-56,-7,-56,CHEES_-35_4200.csv,-35,4200,3.964652339,2.44521432,1.519438019
-8_-56,-8,-56,CHEES_-35_4200.csv,-35,4200,3.965569642,2.447672297,1.517897345
-10_-56,-10,-56,CHEES_-35_4200.csv,-35,4200,3.967748551,2.452898829,1.514849722
-12_-56,-12,-56,CHEES_-35_4200.csv,-35,4200,3.969950663,2.458825987,1.511124676
-14_-56,-14,-56,CHEES_-35_4200.csv,-35,4200,3.973247215,2.465643944,1.50760327
-16_-56,-16,-56,CHEES_-35_4200.csv,-35,4200,3.976600016,2.473348661,1.503251355
-18_-56,-18,-56,CHEES_-35_4200.csv,-35,4200,3.981011996,2.482331507,1.498680489
-20_-56,-20,-56,CHEES_-35_4300.csv,-35,4300,3.986374462,2.465172025,1.521202437
-22_-56,-22,-56,CHEES_-35_4300.csv,-35,4300,3.992550828,2.477550949,1.514999879
-24_-56,-24,-56,CHEES_-35_4300.csv,-35,4300,4.001023225,2.492869362,1.508153864
-26_-56,-26,-56,CHEES_-35_4300.csv,-35,4300,4.012336542,2.511911848,1.500424694
-28_-56,-28,-56,CHEES_-35_4300.csv,-35,4300,4.027948618,2.536675559,1.491273059
-30_-56,-30,-56,CHEES_-35_4300.csv,-35,4300,4.051642913,2.570586647,1.481056266
-5_-58,-5,-58,CHEES_-35_4200.csv,-35,4200,3.968979554,2.44192506,1.527054494
-6_-58,-6,-58,CHEES_-35_4200.csv,-35,4200,3.970234465,2.444455016,1.52577945
-7_-58,-7,-58,CHEES_-35_4200.csv,-35,4200,3.971147532,2.446787252,1.52436028
-8_-58,-8,-58,CHEES_-35_4200.csv,-35,4200,3.972365265,2.449294901,1.523070364
-10_-58,-10,-58,CHEES_-35_4200.csv,-35,4200,3.974579915,2.454800283,1.519779632
-12_-58,-12,-58,CHEES_-35_4200.csv,-35,4200,3.977554433,2.461014624,1.51653981
-14_-58,-14,-58,CHEES_-35_4200.csv,-35,4200,3.980926396,2.468101685,1.512824711
-16_-58,-16,-58,CHEES_-35_4200.csv,-35,4200,3.984622531,2.476211765,1.508410765
-18_-58,-18,-58,CHEES_-35_4200.csv,-35,4200,3.989543386,2.48557107,1.503972316
-20_-58,-20,-58,CHEES_-35_4300.csv,-35,4300,3.995126694,2.470092576,1.525034118
-22_-58,-22,-58,CHEES_-35_4300.csv,-35,4300,4.001659933,2.48280063,1.518859303
-24_-58,-24,-58,CHEES_-35_4300.csv,-35,4300,4.010697783,2.498367415,1.512330367
-26_-58,-26,-58,CHEES_-35_4300.csv,-35,4300,4.02241255,2.51779062,1.504621931
-28_-58,-28,-58,CHEES_-35_4300.csv,-35,4300,4.039430528,2.542961545,1.496468983
-30_-58,-30,-58,CHEES_-35_4300.csv,-35,4300,4.063363235,2.576292669,1.487070566
-5_-60,-5,-60,CHEES_-35_4200.csv,-35,4200,3.977820079,2.444109433,1.533710645
-6_-60,-6,-60,CHEES_-35_4200.csv,-35,4200,3.97887052,2.446570715,1.532299804
-7_-60,-7,-60,CHEES_-35_4200.csv,-35,4200,3.979947107,2.449023323,1.530923785
-8_-60,-8,-60,CHEES_-35_4200.csv,-35,4200,3.980852691,2.451630224,1.529222467
-10_-60,-10,-60,CHEES_-35_4200.csv,-35,4200,3.98338075,2.457313442,1.526067308
-12_-60,-12,-60,CHEES_-35_4200.csv,-35,4200,3.986482651,2.463735125,1.522747527
-14_-60,-14,-60,CHEES_-35_4200.csv,-35,4200,3.990204315,2.471139071,1.519065244
-16_-60,-16,-60,CHEES_-35_4200.csv,-35,4200,3.994542975,2.479376163,1.515166812
-18_-60,-18,-60,CHEES_-35_4300.csv,-35,4300,3.999836877,2.464410369,1.535426507
-20_-60,-20,-60,CHEES_-35_4300.csv,-35,4300,4.005682963,2.475326023,1.53035694
-22_-60,-22,-60,CHEES_-35_4300.csv,-35,4300,4.012633672,2.48842155,1.524212123
-24_-60,-24,-60,CHEES_-35_4300.csv,-35,4300,4.021746458,2.50405645,1.517690008
-26_-60,-26,-60,CHEES_-35_4300.csv,-35,4300,4.034375277,2.523754215,1.510621063
-28_-60,-28,-60,CHEES_-35_4300.csv,-35,4300,4.051472746,2.54861548,1.502857267
-30_-60,-30,-60,CHEES_-35_4300.csv,-35,4300,4.076334775,2.582044322,1.494290454
