time_yr,d13C_DIC_mean,d13C_DIC_p5,d13C_DIC_p95,CO2_mean_ppm,CO2_p5_ppm,CO2_p95_ppm,SST_mean_degC,SST_p5_degC,SST_p95_degC,f_CH4_mean_mol_per_yr,f_CH4_p5_mol_per_yr,f_CH4_p95_mol_per_yr,f_volcanic_CO2_mean_mol_per_yr,f_volcCO2_p5_mol_per_yr,f_volcCO2_p95_mol_per_yr,d13C_input_mean,d13C_input_p5,d13C_input_p95,CH4_mean_ppm,CH4_p5_ppm,CH4_p95_ppm
0.0289617287330182,1.94763069708999,1.10423200319028,2.6651663643296,1098.83647192053,828.794302315658,1441.41280087093,29.662595655454,28.0524646456249,31.2611740825878,2998543837027.4,2992575961352.72,3022415804812.32,5766430455821.93,5754953771832.15,5812338086177.53,-34.9999999998075,-35,-34.9999999990374,0.240076104978296,0.1533269230126,0.380248162210006
0.0666693345833645,1.94761851858284,1.1042157964239,2.66515522433778,1098.83915833283,828.796684973059,1441.41553790425,29.6660521129,28.0557787804639,31.2654037363321,6860859751353.5,6645599744143.89,6888851486482.6,13193961060295.2,12779999507969,13247791320158.8,-35,-35,-35,0.241747452990701,0.154900309347013,0.381983800520496
0.104376940433711,1.94759866111612,1.10418897057506,2.66513644246615,1098.84437587445,828.801525128281,1441.42144857989,29.6722903893447,28.0629320798574,31.2732364765195,9668481455142.79,8796254917835.58,10332935653116.2,18593233567582.3,16915874841991.5,19871030102146.6,-35,-35,-35,0.244785783875111,0.157876417971874,0.384950052460162
0.165228617111544,1.94756880488466,1.10414351254855,2.66511281343268,1098.85478814985,828.812135973696,1441.43244399726,29.6832237264505,28.0745009838564,31.2860269039158,10333935704142.6,10333935704142.6,10333935704142.6,19872953277197.4,19872953277197.4,19872953277197.4,-35,-35,-35,0.250308731080868,0.163015016967447,0.390409535745507
0.226080293789378,1.94756018626037,1.10410961294791,2.66511126184391,1098.86461557221,828.820223544373,1441.44431223905,29.6913583988419,28.083111919709,31.2968719553246,10334935755169,10334935755169,10334935755169,19874876452248.1,19874876452248.1,19874876452248.1,-35,-35,-35,0.254430902327388,0.166797384383993,0.395008611301804
0.286931970467212,1.94755650462467,1.10408979304838,2.66510800861024,1098.87596900707,828.829851351308,1441.45713733673,29.6999239215137,28.0920267900416,31.3080863741341,10335935806195.4,10335935806195.4,10335935806195.4,19876799627298.9,19876799627298.9,19876799627298.9,-35,-35,-35,0.258838995930505,0.171262879652186,0.399388780088983
0.347783647145045,1.94755871072449,1.10407354898521,2.66511548706574,1098.88845479886,828.840636975711,1441.47250918017,29.7084306550762,28.101200980523,31.3186235893035,10336935857221.8,10336935857221.8,10336935857221.8,19878722802349.6,19878722802349.6,19878722802349.6,-35,-35,-35,0.263301464523229,0.175545096460128,0.403792588646844
0.915278419341852,1.94776921192533,1.10408423657797,2.66545086969641,1099.03603901499,828.960832290589,1441.65523683672,29.7759325530943,28.1726695730871,31.3982298337767,10346262202203.4,10346262202203.4,10346262202203.4,19896658081160.4,19896658081160.4,19896658081160.4,-35,-35,-35,0.301414922196994,0.209884275567823,0.443944792602909
1.48277319153866,1.94794275065635,1.10412529490418,2.66569598236004,1099.19118859362,829.094042237285,1441.83398234087,29.8282746587681,28.2282237142188,31.4569770488728,10355588547185,10355588547185,10355588547185,19914593359971.1,19914593359971.2,19914593359971.2,-35,-35,-35,0.334451718795842,0.238500429150641,0.48043927474652
2.05026796373547,1.94796244316338,1.10407186394083,2.66571650957175,1099.33915832699,829.228865252395,1441.99579468767,29.8700183010774,28.2729847570727,31.5002581763621,10364914892166.6,10364914892166.6,10364914892166.6,19932528638781.9,19932528638781.9,19932528638781.9,-35,-35,-35,0.363219154874146,0.26126070697491,0.514151018544929
2.61776273593227,1.94784896801454,1.10392433277989,2.66556228487369,1099.48145123235,829.360131965986,1442.14880372903,29.9044242935985,28.3085720293784,31.5349732900985,10374241237148.2,10374241237148.2,10374241237148.2,19950463917592.7,19950463917592.7,19950463917592.7,-35,-35,-35,0.38852253098633,0.280675670217177,0.544845942711548
3.52776671780519,1.94746026998573,1.103546598722,2.66510965316618,1099.70410293998,829.564757842667,1442.38735733583,29.9477794739216,28.3546652511837,31.5762815621034,10389196460500.7,10389196460500.7,10389196460500.7,19979223962501.4,19979223962501.4,19979223962501.4,-35,-35,-35,0.422687471890167,0.304757533343761,0.589456599976032
4.4377706996781,1.94685122059926,1.10293614085134,2.66442798352069,1099.92012366912,829.764017233546,1442.61692332016,29.9807319993657,28.3888692418895,31.6053209985255,10404151683853.2,10404151683853.2,10404151683853.2,20007984007410,20007984007410,20007984007410,-35,-35,-35,0.450477567240628,0.322549660864374,0.62865492700449
5.34777468155101,1.94606390466766,1.10218293091099,2.66348913636038,1100.12889757873,829.961462370698,1442.83080907148,30.0068888702187,28.4164135357208,31.6265519877805,10419106907205.7,10419106907205.7,10419106907205.7,20036744052318.7,20036744052318.7,20036744052318.7,-35,-35,-35,0.473631630359598,0.335314317863642,0.663447004898122
6.25777866342392,1.94512952767869,1.10129633809616,2.66239668271666,1100.33211068126,830.157622456279,1443.03677219007,30.0277700982821,28.437383837327,31.6432543810851,10434062130558.2,10434062130558.2,10434062130558.2,20065504097227.3,20065504097227.3,20065504097227.3,-35,-35,-35,0.492809222036154,0.345662902962822,0.693988942595534
7.92755155673058,1.94315948720469,1.09943895648764,2.66010008627889,1100.69608211835,830.515061538812,1443.40158199877,30.0566836126637,28.4676892454812,31.6640909926682,10461503578139.5,10461503578139.5,10461503578139.5,20118276111806.8,20118276111806.8,20118276111806.8,-35,-35,-35,0.520302367369925,0.358034346978033,0.741655429489118
9.59732445003724,1.94096380507924,1.09729810021844,2.65760289490536,1101.05213678769,830.866922182637,1443.75773674043,30.0771559862951,28.4889157409265,31.677089194033,10488945025720.8,10488945025720.8,10488945025720.8,20171048126386.2,20171048126386.2,20171048126386.2,-35,-35,-35,0.540322304797072,0.365593141874587,0.77961249486782
11.2670973433439,1.93864302247462,1.09496841395159,2.65499870907658,1101.40342825454,831.213737929112,1444.10763762719,30.092137745715,28.5040165713482,31.6861908733259,10516386473302.1,10516386473302.1,10516386473302.1,20223820140965.6,20223820140965.7,20223820140965.7,-35,-35,-35,0.555078532394378,0.370198771664212,0.810070012538929
12.9368702366506,1.93626679018619,1.09253829340288,2.65237144844156,1101.75117952585,831.558788647761,1444.45449366657,30.1038520609123,28.5158932019937,31.6929917392189,10543827920883.4,10543827920883.4,10543827920883.5,20276592155545.1,20276592155545.1,20276592155545.1,-35,-35,-35,0.566519017896418,0.373622387318124,0.835396339865128
14.6066431299572,1.93386927772129,1.09002984120524,2.64975363624305,1102.0966717438,831.901500133395,1444.80006895652,30.1131393175364,28.5255601479427,31.6979795020139,10571269368464.8,10571269368464.8,10571269368464.8,20329364170124.5,20329364170124.5,20329364170124.6,-35,-35,-35,0.575339348776769,0.375841449162139,0.855544948004409
17.5655528165896,1.92964244803519,1.08554064144283,2.64518078764619,1102.7038416118,832.50516183974,1445.40464144012,30.1254845031556,28.5383437344844,31.7043328789241,10619896798811.1,10619896798811.2,10619896798811.2,20422878459252.2,20422878459252.2,20422878459252.2,-35,-35,-35,0.586412456674036,0.378112822862094,0.883094661334595
20.5244625032219,1.9255214591182,1.08108455979788,2.64078657755522,1103.30577943913,833.10431303427,1446.00497762551,30.134756247243,28.5478293310185,31.7095662995642,10668524229157.5,10668524229157.5,10668524229157.5,20516392748379.9,20516392748379.9,20516392748379.9,-35,-35,-35,0.593897054903892,0.379661811961519,0.903381757050581
23.4833721898542,1.92156273889112,1.07672213460624,2.63657809719692,1103.90364188844,833.698352136319,1446.60233990996,30.1424369249514,28.5557462567597,31.7144150320881,10717151659503.9,10717151659503.9,10717151659503.9,20609907037507.5,20609907037507.6,20609907037507.6,-35,-35,-35,0.59937112974293,0.381264343094647,0.918136264867595
26.4422818764866,1.9177701460048,1.07248345454697,2.63260775353311,1104.49859296528,834.28866035384,1447.19901573796,30.1492376587382,28.5633030911661,31.718797315498,10765779089850.3,10765779089850.3,10765779089850.3,20703421326635.2,20703421326635.2,20703421326635.2,-35,-35,-35,0.603710566754524,0.382597650943832,0.929340010212432
29.4011915631189,1.91415502347802,1.06842121411901,2.62883213140225,1105.09083583367,834.878085753164,1447.79139647933,30.1553014421254,28.5701266953979,31.7228708200222,10814406520196.7,10814406520196.7,10814406520196.7,20796935615762.9,20796935615762.9,20796935615762.9,-35,-35,-35,0.607100671903645,0.383768747280139,0.937663085829436
34.4278084755313,1.90838571305237,1.06192592094878,2.62280787922571,1106.0886058958,835.866843158837,1448.79165025994,30.1646484447147,28.5808297615202,31.7295859278211,10897015146235.8,10897015146235.7,10897015146235.8,20955798358145.7,20955798358145.7,20955798358145.7,-35,-35,-35,0.611658949625556,0.385595721457104,0.948473798454303
39.4544253879436,1.9030972849633,1.05590786657287,2.61740412023956,1107.07769486434,836.846792766512,1449.78409404696,30.1734030067639,28.5908247440358,31.7363408568015,10979623772171.8,10979623772274.8,10979623772274.8,21114661100330.5,21114661100528.4,21114661100528.4,-35,-35,-35,0.615463242579425,0.387537058079343,0.956930405227009
44.481042300356,1.89828802872776,1.05037295765284,2.61248579884037,1108.05806554927,837.816415702499,1450.77145581719,30.1819506552943,28.6007725756197,31.7431247586832,11062226081026.1,11062202341112.3,11062232398313.8,21273511694280.9,21273466040600.5,21273523842911.2,-35,-35,-35,0.619026598229653,0.389480287474708,0.963647127653473
49.5076592127684,1.89379395561681,1.04521894041809,2.60788686715806,1109.03227603173,838.778253805281,1451.7555577197,30.1903821491515,28.6106416482305,31.7499302006931,11144800236817.5,11144742989319.4,11144841024352.9,21432308147726,21432198056383.5,21432386585294,-35,-35,-35,0.622473838106285,0.39143512845212,0.969584552614025
