folder,param1,param2,csv_name,c_val,d_val,Total_NLL,NLL_CO2,NLL_SST
0.0_-14_-44,-14,-44,CHEES_-26_5300.csv,-26,5300,5.27105284858408,5.20665960121084,0.0643932473732371
0.0_-26_-50,-26,-50,CHEES_-35_5300.csv,-35,5300,5.27107681931699,5.20616901949829,0.0649077998187007
0.0_-22_-54,-22,-54,CHEES_-35_5300.csv,-35,5300,5.27107718202909,5.20667818754915,0.0643989944799474
0.0_-28_-44,-28,-44,CHEES_-34_5300.csv,-34,5300,5.27109578363606,5.20616919341565,0.06492659022041
0.0_-14_-38,-14,-38,CHEES_-23_5300.csv,-23,5300,5.27109878242982,5.20617274464793,0.0649260377818949
0.0_-8_-52,-8,-52,CHEES_-25_5300.csv,-25,5300,5.27110605931172,5.20634443952709,0.0647616197846271
0.0_-7_-48,-7,-48,CHEES_-23_5300.csv,-23,5300,5.27111001990404,5.20646118606593,0.064648833838117
0.0_-20_-60,-20,-60,CHEES_-35_5300.csv,-35,5300,5.27111442133515,5.20617046365663,0.0649439576785176
0.0_-20_-44,-20,-44,CHEES_-29_5300.csv,-29,5300,5.27112521432908,5.20616618876331,0.0649590255657611
0.0_-12_-46,-12,-46,CHEES_-26_5300.csv,-26,5300,5.2711270594591,5.20635998408812,0.0647670753709826
0.0_-26_-34,-26,-34,CHEES_-29_5300.csv,-29,5300,5.27113085040364,5.20616571596602,0.0649651344376225
0.0_-24_-48,-24,-48,CHEES_-33_5300.csv,-33,5300,5.2711314169957,5.20616725716018,0.0649641598355167
0.0_-18_-35,-18,-35,CHEES_-25_5300.csv,-25,5300,5.27113365175755,5.20636737753703,0.0647662742205226
0.0_-22_-50,-22,-50,CHEES_-33_5300.csv,-33,5300,5.27113779829113,5.20657337745129,0.0645644208398389
0.0_-28_-36,-28,-36,CHEES_-31_5300.csv,-31,5300,5.27114109764491,5.20616359096347,0.064977506681444
0.0_-14_-36,-14,-36,CHEES_-23_5400.csv,-23,5400,5.27114281568703,5.20623861700456,0.064904198682475
0.0_-5_-56,-5,-56,CHEES_-26_5300.csv,-26,5300,5.27114307304549,5.2063505307184,0.06479254232709
0.0_-28_-38,-28,-38,CHEES_-32_5300.csv,-32,5300,5.27114627607457,5.20674199779443,0.0644042782801415
0.0_-16_-32,-16,-32,CHEES_-22_5300.csv,-22,5300,5.2711588312804,5.20616605750767,0.0649927737727294
0.0_-20_-36,-20,-36,CHEES_-26_5300.csv,-26,5300,5.27116125381601,5.20616299808426,0.0649982557317511
0.0_-10_-58,-10,-58,CHEES_-28_5300.csv,-28,5300,5.27116863701437,5.20617567186475,0.0649929651496207
0.0_-24_-44,-24,-44,CHEES_-32_5300.csv,-32,5300,5.27121148345044,5.20680082405808,0.0644106593923546
0.0_-6_-52,-6,-52,CHEES_-25_5300.csv,-25,5300,5.27123591097091,5.20656627675705,0.0646696342138573
0.0_-16_-52,-16,-52,CHEES_-30_5300.csv,-30,5300,5.27123836293443,5.20651041481665,0.0647279481177807
0.0_-24_-37,-24,-37,CHEES_-29_5300.csv,-29,5300,5.27125702657414,5.20637016121501,0.0648868653591263
0.0_-18_-58,-18,-58,CHEES_-34_5300.csv,-34,5300,5.27126709001203,5.20684523399619,0.064421856015833
0.0_-26_-36,-26,-36,CHEES_-30_5300.csv,-30,5300,5.2712680516395,5.20685588119047,0.0644121704490324
0.0_-22_-32,-22,-32,CHEES_-26_5300.csv,-26,5300,5.2712761381088,5.20685237350488,0.0644237646039219
0.0_-14_-35,-14,-35,CHEES_-22_5300.csv,-22,5300,5.27128052972247,5.20624739929191,0.0650331304305666
0.0_-16_-42,-16,-42,CHEES_-26_5400.csv,-26,5400,5.27130610279587,5.20655243394938,0.0647536688464893
0.0_-22_-44,-22,-44,CHEES_-31_5300.csv,-31,5300,5.27130644492855,5.20687640155285,0.0644300433756939
0.0_-12_-50,-12,-50,CHEES_-27_5300.csv,-27,5300,5.27130999565049,5.20676898056131,0.0645410150891793
0.0_-5_-46,-5,-46,CHEES_-22_5300.csv,-22,5300,5.27133241013205,5.20639066108176,0.0649417490502864
0.0_-20_-42,-20,-42,CHEES_-29_5300.csv,-29,5300,5.27133508279745,5.20691818231164,0.0644169004858016
0.0_-12_-54,-12,-54,CHEES_-28_5300.csv,-28,5300,5.27136965623563,5.20628161071939,0.0650880455162491
0.0_-16_-37,-16,-37,CHEES_-24_5300.csv,-24,5300,5.27137054770798,5.20628611168658,0.0650844360213984
0.0_-16_-50,-16,-50,CHEES_-30_5300.csv,-30,5300,5.27137551978127,5.20689599126471,0.0644795285165511
0.0_-7_-46,-7,-46,CHEES_-22_5300.csv,-22,5300,5.27137595394638,5.20642043481606,0.0649555191303123
0.0_-7_-50,-7,-50,CHEES_-23_5400.csv,-23,5400,5.27142348841283,5.20616568665372,0.0652578017591147
0.0_-26_-42,-26,-42,CHEES_-32_5300.csv,-32,5300,5.27144490145786,5.20614934375412,0.0652955577037413
0.0_-18_-36,-18,-36,CHEES_-25_5300.csv,-25,5300,5.27144968121739,5.20665369813996,0.0647959830774292
0.0_-24_-36,-24,-36,CHEES_-29_5300.csv,-29,5300,5.27145316401599,5.20646616440693,0.0649869996090618
0.0_-8_-56,-8,-56,CHEES_-28_5300.csv,-28,5300,5.27146210608515,5.20643348320517,0.065028622879976
0.0_-22_-34,-22,-34,CHEES_-27_5300.csv,-27,5300,5.27146905807008,5.20644855187103,0.0650205061990574
0.0_-20_-56,-20,-56,CHEES_-35_5300.csv,-35,5300,5.2714762594986,5.20643592464939,0.0650403348492101
0.0_-12_-60,-12,-60,CHEES_-30_5300.csv,-30,5300,5.27148048485363,5.20615401146008,0.0653264733935544
0.0_-18_-42,-18,-42,CHEES_-28_5300.csv,-28,5300,5.27148068507752,5.2064530936526,0.0650275914249199
0.0_-5_-50,-5,-50,CHEES_-22_5300.csv,-22,5300,5.27148365618142,5.20622869024179,0.0652549659396316
0.0_-22_-52,-22,-52,CHEES_-33_5400.csv,-33,5400,5.27151735490745,5.20621914188,0.0652982130274443
0.0_-16_-40,-16,-40,CHEES_-25_5300.csv,-25,5300,5.27154727877428,5.20617487316201,0.0653724056122682
0.0_-18_-56,-18,-56,CHEES_-32_5300.csv,-32,5300,5.27157503645594,5.20622620578712,0.0653488306688189
0.0_-20_-50,-20,-50,CHEES_-32_5300.csv,-32,5300,5.27157899347353,5.20711715108996,0.0644618423835634
0.0_-16_-54,-16,-54,CHEES_-30_5300.csv,-30,5300,5.27163523026105,5.20622686764161,0.0654083626194463
0.0_-5_-48,-5,-48,CHEES_-23_5300.csv,-23,5300,5.27164351891047,5.20645573100152,0.0651877879089473
0.0_-20_-32,-20,-32,CHEES_-25_5300.csv,-25,5300,5.27166502153424,5.20701445648602,0.0646505650482184
0.0_-14_-54,-14,-54,CHEES_-29_5300.csv,-29,5300,5.27166846692525,5.20619985112793,0.0654686157973204
0.0_-28_-40,-28,-40,CHEES_-33_5300.csv,-33,5300,5.27168246385213,5.20701803698647,0.0646644268656647
0.0_-22_-56,-22,-56,CHEES_-35_5300.csv,-35,5300,5.27171552575079,5.20652301951803,0.0651925062327651
0.0_-22_-38,-22,-38,CHEES_-28_5300.csv,-28,5300,5.27173154300251,5.20621678049421,0.0655147625082978
0.0_-10_-46,-10,-46,CHEES_-25_5300.csv,-25,5300,5.27173578197989,5.20712366333915,0.0646121186407388
0.0_-16_-46,-16,-46,CHEES_-28_5400.csv,-28,5400,5.27178201857507,5.20664127472286,0.0651407438522077
0.0_-18_-54,-18,-54,CHEES_-33_5300.csv,-33,5300,5.2717894824066,5.20721479064167,0.0645746917649331
0.0_-12_-36,-12,-36,CHEES_-22_5300.csv,-22,5300,5.27181806929693,5.20726254461655,0.0645555246803778
0.0_-16_-44,-16,-44,CHEES_-27_5300.csv,-27,5300,5.27182314593972,5.20706287985355,0.0647602660861648
0.0_-26_-38,-26,-38,CHEES_-31_5300.csv,-31,5300,5.27182832926217,5.2072543686213,0.0645739606408729
0.0_-18_-44,-18,-44,CHEES_-28_5300.csv,-28,5300,5.27184324743901,5.20669304720514,0.0651502002338748
0.0_-30_-42,-30,-42,CHEES_-35_5400.csv,-35,5400,5.27196299006013,5.20705952061663,0.0649034694435008
0.0_-20_-52,-20,-52,CHEES_-32_5300.csv,-32,5300,5.27198149735461,5.20629229872925,0.0656891986253625
0.0_-8_-44,-8,-44,CHEES_-23_5300.csv,-23,5300,5.271995346378,5.20749125594465,0.0645040904333467
0.0_-12_-38,-12,-38,CHEES_-23_5300.csv,-23,5300,5.27202376858037,5.20657075462703,0.0654530139533405
0.0_-10_-42,-10,-42,CHEES_-22_5300.csv,-22,5300,5.27202930269736,5.20630294290662,0.0657263597907417
0.0_-24_-34,-24,-34,CHEES_-28_5300.csv,-28,5300,5.27205261729173,5.20750253238768,0.0645500849040494
0.0_-18_-38,-18,-38,CHEES_-26_5300.csv,-26,5300,5.2720801832806,5.20754457995483,0.0645356033257695
0.0_-26_-37,-26,-37,CHEES_-30_5300.csv,-30,5300,5.27211021225233,5.20626963604425,0.0658405762080834
0.0_-14_-40,-14,-40,CHEES_-25_5300.csv,-25,5300,5.27211139493135,5.20708122799129,0.0650301669400579
0.0_-16_-35,-16,-35,CHEES_-23_5400.csv,-23,5400,5.2721844851922,5.20769269845957,0.0644917867326288
0.0_-16_-38,-16,-38,CHEES_-25_5300.csv,-25,5300,5.2722994021887,5.20791866566936,0.0643807365193365
0.0_-30_-38,-30,-38,CHEES_-33_5300.csv,-33,5300,5.2723087115477,5.20646134432456,0.0658473672231398
0.0_-22_-46,-22,-46,CHEES_-32_5400.csv,-32,5400,5.27231593004817,5.20762852110583,0.0646874089423348
0.0_-26_-44,-26,-44,CHEES_-33_5300.csv,-33,5300,5.27232600420669,5.20723337666759,0.0650926275390931
0.0_-22_-40,-22,-40,CHEES_-29_5300.csv,-29,5300,5.27234667258855,5.20722356102162,0.0651231115669324
0.0_-18_-40,-18,-40,CHEES_-26_5300.csv,-26,5300,5.27250883339155,5.20614965013986,0.0663591832516904
0.0_-20_-34,-20,-34,CHEES_-26_5300.csv,-26,5300,5.2725414597673,5.20671718078896,0.0658242789783419
0.0_-30_-37,-30,-37,CHEES_-33_5300.csv,-33,5300,5.27254616280494,5.20671767518695,0.0658284876179849
0.0_-28_-35,-28,-35,CHEES_-31_5300.csv,-31,5300,5.27256780467394,5.2067423232028,0.065825481471139
0.0_-14_-46,-14,-46,CHEES_-27_5300.csv,-27,5300,5.27257005071302,5.20813323540219,0.0644368153108238
0.0_-22_-36,-22,-36,CHEES_-28_5300.csv,-28,5300,5.27265653678786,5.20670997852348,0.0659465582643778
0.0_-26_-40,-26,-40,CHEES_-32_5300.csv,-32,5300,5.27270799637757,5.20735150367858,0.0653564926989886
0.0_-7_-42,-7,-42,CHEES_-22_5300.csv,-22,5300,5.27281108476379,5.20767164987142,0.0651394348923731
0.0_-18_-32,-18,-32,CHEES_-24_5300.csv,-24,5300,5.27281481514595,5.20765715583042,0.0651576593155244
0.0_-18_-37,-18,-37,CHEES_-26_5300.csv,-26,5300,5.27282824376724,5.20830738955748,0.0645208542097619
0.0_-24_-32,-24,-32,CHEES_-27_5300.csv,-27,5300,5.27284009225106,5.20666416756458,0.0661759246864773
0.0_-24_-35,-24,-35,CHEES_-28_5300.csv,-28,5300,5.27287087872865,5.20614921695914,0.0667216617695083
0.0_-28_-42,-28,-42,CHEES_-33_5300.csv,-33,5300,5.27287479959154,5.20636381104987,0.0665109885416698
0.0_-24_-38,-24,-38,CHEES_-29_5300.csv,-29,5300,5.27289684894321,5.2063658447137,0.066531004229511
0.0_-30_-44,-30,-44,CHEES_-35_5300.csv,-35,5300,5.27293414215629,5.20635871656652,0.0665754255897714
0.0_-10_-40,-10,-40,CHEES_-23_5300.csv,-23,5300,5.27308539285604,5.20683671534958,0.0662486775064619
0.0_-26_-46,-26,-46,CHEES_-34_5300.csv,-34,5300,5.27314777744122,5.20842470926619,0.0647230681750317
0.0_-10_-38,-10,-38,CHEES_-22_5300.csv,-22,5300,5.27326263227632,5.20838507212077,0.0648775601555511
0.0_-12_-35,-12,-35,CHEES_-22_5300.csv,-22,5300,5.27332084787159,5.20686736582662,0.0664534820449675
0.0_-24_-52,-24,-52,CHEES_-34_5300.csv,-34,5300,5.27336033527656,5.20618559831148,0.0671747369650764
0.0_-14_-37,-14,-37,CHEES_-24_5300.csv,-24,5300,5.27337662499419,5.20765145868731,0.0657251663068776
0.0_-6_-44,-6,-44,CHEES_-22_5300.csv,-22,5300,5.27339696991123,5.20895368999833,0.0644432799129025
0.0_-5_-44,-5,-44,CHEES_-22_5300.csv,-22,5300,5.27345921243681,5.20715418974861,0.0663050226882065
0.0_-24_-40,-24,-40,CHEES_-31_5300.csv,-31,5300,5.27378259344527,5.20694673408406,0.0668358593612116
0.0_-18_-34,-18,-34,CHEES_-25_5300.csv,-25,5300,5.27387466082447,5.20810167967812,0.0657729811463506
0.0_-28_-48,-28,-48,CHEES_-35_5300.csv,-35,5300,5.27393593725544,5.20650815178955,0.0674277854658837
0.0_-26_-52,-26,-52,CHEES_-35_5300.csv,-35,5300,5.27460714820378,5.20660471559574,0.0680024326080429
0.0_-28_-37,-28,-37,CHEES_-32_5300.csv,-32,5300,5.27464369026407,5.20720223402756,0.0674414562365191
0.0_-8_-40,-8,-40,CHEES_-22_5300.csv,-22,5300,5.27465528551434,5.20943757636711,0.0652177091472239
0.0_-10_-37,-10,-37,CHEES_-22_5300.csv,-22,5300,5.27470077121742,5.20717474211711,0.067526029100314
0.0_-26_-35,-26,-35,CHEES_-30_5300.csv,-30,5300,5.27473732003974,5.20718843571433,0.0675488843254057
0.0_-20_-37,-20,-37,CHEES_-26_5300.csv,-26,5300,5.2749671819292,5.20616387032325,0.068803311605957
0.0_-24_-54,-24,-54,CHEES_-35_5300.csv,-35,5300,5.27522994484339,5.20717733938128,0.0680526054621112
0.0_-6_-42,-6,-42,CHEES_-22_5400.csv,-22,5400,5.27527925336212,5.20741288459737,0.0678663687647527
0.0_-22_-60,-22,-60,CHEES_-35_5300.csv,-35,5300,5.27537373394214,5.2067107210762,0.0686630128659414
0.0_-14_-32,-14,-32,CHEES_-22_5300.csv,-22,5300,5.27587438766731,5.21024296629597,0.0656314213713414
0.0_-24_-56,-24,-56,CHEES_-35_5300.csv,-35,5300,5.27591805349528,5.20625627884759,0.0696617746476964
0.0_-12_-34,-12,-34,CHEES_-22_5300.csv,-22,5300,5.2763815668156,5.20752596325276,0.0688556035628405
0.0_-7_-40,-7,-40,CHEES_-22_5300.csv,-22,5300,5.2763967951791,5.20751768898512,0.0688791061939791
0.0_-8_-42,-8,-42,CHEES_-22_5400.csv,-22,5400,5.2764260153323,5.20845687457345,0.0679691407588431
0.0_-26_-32,-26,-32,CHEES_-28_5300.csv,-28,5300,5.27720987180408,5.20697226943786,0.0702376023662267
0.0_-5_-42,-5,-42,CHEES_-22_5300.csv,-22,5300,5.27732068332842,5.20768579373857,0.0696348895898483
0.0_-10_-36,-10,-36,CHEES_-22_5300.csv,-22,5300,5.27801647588775,5.21012263204753,0.0678938438402273
0.0_-8_-38,-8,-38,CHEES_-22_5300.csv,-22,5300,5.2785962546164,5.20941027158245,0.069185983033955
0.0_-22_-58,-22,-58,CHEES_-35_5400.csv,-35,5400,5.27885431583709,5.21440741557475,0.0644469002623479
0.0_-6_-40,-6,-40,CHEES_-22_5300.csv,-22,5300,5.27946273068894,5.20992016237353,0.0695425683154108
0.0_-26_-54,-26,-54,CHEES_-35_5300.csv,-35,5300,5.28037780724112,5.20744765109228,0.0729301561488317
0.0_-28_-50,-28,-50,CHEES_-35_5300.csv,-35,5300,5.2814747352295,5.20757407082098,0.073900664408516
0.0_-10_-35,-10,-35,CHEES_-22_5300.csv,-22,5300,5.28189895245084,5.20861576549145,0.0732831869593895
0.0_-8_-37,-8,-37,CHEES_-22_5300.csv,-22,5300,5.28243534560382,5.21113156584886,0.071303779754961
0.0_-7_-38,-7,-38,CHEES_-22_5300.csv,-22,5300,5.28255282227316,5.21001216138021,0.0725406608929526
0.0_-28_-34,-28,-34,CHEES_-30_5400.csv,-30,5400,5.28264626252011,5.21752444745893,0.0651218150611767
0.0_-30_-36,-30,-36,CHEES_-32_5400.csv,-32,5400,5.2826699907564,5.21760403187892,0.0650659588774766
0.0_-24_-58,-24,-58,CHEES_-35_5400.csv,-35,5400,5.28323773771343,5.21655685905907,0.0666808786543655
0.0_-5_-40,-5,-40,CHEES_-22_5300.csv,-22,5300,5.28325501032461,5.2089165034632,0.0743385068614075
0.0_-30_-46,-30,-46,CHEES_-35_5300.csv,-35,5300,5.28347680583656,5.20784272669276,0.0756340791438075
0.0_-6_-38,-6,-38,CHEES_-22_5300.csv,-22,5300,5.28664187996406,5.21169535325069,0.0749465267133641
0.0_-7_-37,-7,-37,CHEES_-22_5300.csv,-22,5300,5.28710054001973,5.20969935437189,0.0774011856478465
0.0_-30_-34,-30,-34,CHEES_-32_5300.csv,-32,5300,5.28722702953373,5.20975956160122,0.0774674679325122
0.0_-10_-34,-10,-34,CHEES_-22_5300.csv,-22,5300,5.28723182619866,5.20969871590288,0.0775331102957832
0.0_-30_-32,-30,-32,CHEES_-31_5300.csv,-31,5300,5.28732950763757,5.20976687833008,0.0775626293074896
0.0_-28_-32,-28,-32,CHEES_-30_5300.csv,-30,5300,5.28733294125348,5.20974968833718,0.0775832529163077
0.0_-12_-32,-12,-32,CHEES_-22_5300.csv,-22,5300,5.2873912071154,5.20966282581576,0.0777283812996458
0.0_-8_-36,-8,-36,CHEES_-22_5300.csv,-22,5300,5.28739163693771,5.20964604325316,0.0777455936845554
0.0_-24_-60,-24,-60,CHEES_-35_5300.csv,-35,5300,5.28747998060434,5.20689539529004,0.0805845853143008
0.0_-26_-56,-26,-56,CHEES_-35_5300.csv,-35,5300,5.29084961524717,5.20657043388468,0.084279181362482
0.0_-28_-52,-28,-52,CHEES_-35_5400.csv,-35,5400,5.29109978097412,5.2149112331475,0.0761885478266172
0.0_-5_-38,-5,-38,CHEES_-22_5300.csv,-22,5300,5.29142664211924,5.21272468972056,0.0787019523986848
0.0_-6_-37,-6,-37,CHEES_-22_5300.csv,-22,5300,5.29230488566318,5.21064161186823,0.0816632737949502
0.0_-7_-36,-7,-36,CHEES_-22_5300.csv,-22,5300,5.29242415059724,5.21077164244145,0.081652508155795
0.0_-8_-35,-8,-35,CHEES_-22_5300.csv,-22,5300,5.29257266290054,5.21189477588071,0.080677887019825
0.0_-5_-37,-5,-37,CHEES_-22_5300.csv,-22,5300,5.29674644516102,5.21349269227409,0.0832537528869298
