folder,param1,param2,csv_name,c_val,d_val,Total_NLL,NLL_CO2,NLL_SST
0.2_-7_-50,-7,-50,CHEES_-25_5300.csv,-25,5300,5.27060604563622,5.20622974773649,0.0643762978997346
0.2_-12_-56,-12,-56,CHEES_-30_5300.csv,-30,5300,5.27061141095031,5.20616070577618,0.0644507051741349
0.2_-14_-48,-14,-48,CHEES_-28_5300.csv,-28,5300,5.27061268532295,5.2061839564557,0.0644287288672483
0.2_-20_-54,-20,-54,CHEES_-34_5300.csv,-34,5300,5.27061545709372,5.20618590276423,0.0644295543294948
0.2_-20_-37,-20,-37,CHEES_-27_5300.csv,-27,5300,5.27061734762538,5.20618465652588,0.0644326910995008
0.2_-8_-52,-8,-52,CHEES_-26_5300.csv,-26,5300,5.27061990386419,5.20616102937304,0.0644588744911583
0.2_-16_-48,-16,-48,CHEES_-29_5400.csv,-29,5400,5.27062149849411,5.2061653468063,0.0644561516878095
0.2_-26_-48,-26,-48,CHEES_-35_5300.csv,-35,5300,5.27062283154759,5.20616527125224,0.0644575602953466
0.2_-6_-56,-6,-56,CHEES_-27_5300.csv,-27,5300,5.27062742797295,5.20623555945297,0.0643918685199803
0.2_-14_-36,-14,-36,CHEES_-23_5300.csv,-23,5300,5.27063247186357,5.20616547259604,0.0644669992675369
0.2_-24_-46,-24,-46,CHEES_-33_5400.csv,-33,5400,5.2706352633337,5.20621259811834,0.0644226652153559
0.2_-18_-40,-18,-40,CHEES_-27_5300.csv,-27,5300,5.27064465455018,5.206167245832,0.0644774087181883
0.2_-18_-56,-18,-56,CHEES_-34_5300.csv,-34,5300,5.27064946614493,5.20625971288465,0.0643897532602808
0.2_-7_-56,-7,-56,CHEES_-27_5300.csv,-27,5300,5.27065497891087,5.206159368356,0.0644956105548673
0.2_-16_-54,-16,-54,CHEES_-32_5300.csv,-32,5300,5.27065770630868,5.20626235670214,0.0643953496065407
0.2_-6_-60,-6,-60,CHEES_-28_5300.csv,-28,5300,5.27067103221089,5.20615413439866,0.0645168978122273
0.2_-22_-54,-22,-54,CHEES_-35_5300.csv,-35,5300,5.27069256033803,5.20615224858631,0.0645403117517249
0.2_-10_-42,-10,-42,CHEES_-23_5300.csv,-23,5300,5.27069438846008,5.20615207399472,0.0645423144653679
0.2_-8_-60,-8,-60,CHEES_-30_5300.csv,-30,5300,5.27069836472264,5.20627096017997,0.0644274045426673
0.2_-20_-52,-20,-52,CHEES_-33_5300.csv,-33,5300,5.27070035548886,5.20615427359692,0.0645460818919428
0.2_-14_-40,-14,-40,CHEES_-25_5300.csv,-25,5300,5.27070142346245,5.20628606787291,0.0644153555895347
0.2_-16_-42,-16,-42,CHEES_-27_5300.csv,-27,5300,5.27070594171249,5.20628654370726,0.0644193980052266
0.2_-18_-44,-18,-44,CHEES_-29_5300.csv,-29,5300,5.27070618894099,5.20628602536194,0.0644201635790451
0.2_-20_-46,-20,-46,CHEES_-31_5300.csv,-31,5300,5.27070824791205,5.20628695104399,0.0644212968680571
0.2_-8_-50,-8,-50,CHEES_-25_5300.csv,-25,5300,5.2707150355272,5.20614616106722,0.0645688744599805
0.2_-14_-56,-14,-56,CHEES_-31_5300.csv,-31,5300,5.27071558867856,5.20614689258375,0.0645686960948168
0.2_-7_-44,-7,-44,CHEES_-22_5300.csv,-22,5300,5.27071949678517,5.20614772273862,0.0645717740465549
0.2_-10_-60,-10,-60,CHEES_-30_5400.csv,-30,5400,5.2707292980572,5.20614350271604,0.0645857953411625
0.2_-20_-42,-20,-42,CHEES_-29_5400.csv,-29,5400,5.27072938928762,5.20627798057377,0.0644514087138496
0.2_-6_-48,-6,-48,CHEES_-23_5300.csv,-23,5300,5.27073236523413,5.20614546544341,0.0645868997907168
0.2_-12_-54,-12,-54,CHEES_-29_5300.csv,-29,5300,5.27073824488123,5.20614820865168,0.0645900362295502
0.2_-8_-48,-8,-48,CHEES_-25_5300.csv,-25,5300,5.27074709977481,5.20630131841043,0.0644457813643794
0.2_-18_-58,-18,-58,CHEES_-35_5300.csv,-35,5300,5.27075186849495,5.20630603079917,0.0644458376957792
0.2_-7_-54,-7,-54,CHEES_-27_5300.csv,-27,5300,5.27077405668563,5.20630206637331,0.0644719903123236
0.2_-6_-46,-6,-46,CHEES_-23_5300.csv,-23,5300,5.27086164542997,5.2064639766174,0.0643976688125667
0.2_-18_-38,-18,-38,CHEES_-26_5300.csv,-26,5300,5.27087330073113,5.20614270730326,0.0647305934278731
0.2_-8_-58,-8,-58,CHEES_-28_5300.csv,-28,5300,5.27087438068573,5.20614329339459,0.0647310872911437
0.2_-20_-34,-20,-34,CHEES_-26_5300.csv,-26,5300,5.27087893058158,5.20637433408195,0.0645045964996302
0.2_-12_-52,-12,-52,CHEES_-28_5300.csv,-28,5300,5.27088211991688,5.20614268093827,0.0647394389786127
0.2_-16_-44,-16,-44,CHEES_-28_5300.csv,-28,5300,5.27088300362701,5.20636871541925,0.064514288207768
0.2_-5_-54,-5,-54,CHEES_-26_5300.csv,-26,5300,5.27088359612203,5.20634738426857,0.0645362118534657
0.2_-10_-40,-10,-40,CHEES_-22_5300.csv,-22,5300,5.27088633778763,5.2061429213145,0.0647434164731384
0.2_-30_-35,-30,-35,CHEES_-32_5300.csv,-32,5300,5.2708901753867,5.20614258126847,0.0647475941182263
0.2_-10_-52,-10,-52,CHEES_-28_5300.csv,-28,5300,5.27089070834794,5.20636230111977,0.0645284072281711
0.2_-24_-38,-24,-38,CHEES_-30_5300.csv,-30,5300,5.2708918487444,5.20637167950182,0.0645201692425827
0.2_-22_-32,-22,-32,CHEES_-26_5300.csv,-26,5300,5.27089231747825,5.20614257240365,0.0647497450746018
0.2_-20_-48,-20,-48,CHEES_-32_5300.csv,-32,5300,5.27089276651893,5.20636135725277,0.0645314092661602
0.2_-30_-37,-30,-37,CHEES_-33_5300.csv,-33,5300,5.27089537731043,5.20636752972445,0.0645278475859772
0.2_-18_-46,-18,-46,CHEES_-30_5300.csv,-30,5300,5.27090027285262,5.20636683277689,0.0645334400757272
0.2_-14_-44,-14,-44,CHEES_-26_5300.csv,-26,5300,5.27090289621241,5.20614258953842,0.0647603066739921
0.2_-7_-52,-7,-52,CHEES_-25_5300.csv,-25,5300,5.27091489628157,5.20614262350787,0.0647722727737005
0.2_-20_-40,-20,-40,CHEES_-28_5300.csv,-28,5300,5.27092245731185,5.20614261002453,0.0647798472873162
0.2_-28_-38,-28,-38,CHEES_-32_5300.csv,-32,5300,5.27092392014086,5.20614268704415,0.0647812330967062
0.2_-22_-42,-22,-42,CHEES_-30_5300.csv,-30,5300,5.27093292756604,5.20614258718841,0.0647903403776311
0.2_-24_-34,-24,-34,CHEES_-28_5300.csv,-28,5300,5.27093397973426,5.2061426550867,0.0647913246475598
0.2_-10_-56,-10,-56,CHEES_-29_5300.csv,-29,5300,5.27097262017913,5.20643623640362,0.0645363837755131
0.2_-14_-46,-14,-46,CHEES_-27_5300.csv,-27,5300,5.2710032843108,5.20627213362831,0.064731150682487
0.2_-18_-52,-18,-52,CHEES_-32_5300.csv,-32,5300,5.27100929185666,5.2064327380096,0.0645765538470539
0.2_-8_-42,-8,-42,CHEES_-22_5300.csv,-22,5300,5.27103347214989,5.20643736146046,0.0645961106894259
0.2_-6_-50,-6,-50,CHEES_-25_5300.csv,-25,5300,5.27105227838382,5.20638512741148,0.0646671509723324
0.2_-16_-60,-16,-60,CHEES_-35_5300.csv,-35,5300,5.27105434043179,5.20640177881521,0.0646525616165781
0.2_-6_-58,-6,-58,CHEES_-28_5300.csv,-28,5300,5.27105852162879,5.20667846340155,0.0643800582272331
0.2_-6_-54,-6,-54,CHEES_-26_5300.csv,-26,5300,5.27106019273166,5.20657794140336,0.064482251328308
0.2_-14_-52,-14,-52,CHEES_-30_5300.csv,-30,5300,5.27109332249418,5.20669353195166,0.0643997905425207
0.2_-5_-60,-5,-60,CHEES_-28_5300.csv,-28,5300,5.27109363632507,5.20664657302959,0.0644470632954799
0.2_-5_-58,-5,-58,CHEES_-26_5300.csv,-26,5300,5.27111118674662,5.20614858782982,0.0649625989167978
0.2_-10_-48,-10,-48,CHEES_-26_5300.csv,-26,5300,5.27111672122714,5.20671577103684,0.0644009501903063
0.2_-12_-38,-12,-38,CHEES_-23_5300.csv,-23,5300,5.27112219264138,5.20674192750087,0.064380265140516
0.2_-20_-50,-20,-50,CHEES_-33_5300.csv,-33,5300,5.27114635425795,5.20643668018321,0.0647096740747344
0.2_-12_-46,-12,-46,CHEES_-26_5300.csv,-26,5300,5.27115113634873,5.20652320168905,0.0646279346596783
0.2_-12_-50,-12,-50,CHEES_-27_5300.csv,-27,5300,5.27115682242288,5.20615482440108,0.0650019980217983
0.2_-16_-52,-16,-52,CHEES_-31_5300.csv,-31,5300,5.27118441168546,5.20667891649601,0.0645054951894532
0.2_-8_-54,-8,-54,CHEES_-28_5300.csv,-28,5300,5.27118921130878,5.2064702200139,0.0647189912948749
0.2_-12_-35,-12,-35,CHEES_-22_5300.csv,-22,5300,5.2712036631936,5.2064668211414,0.0647368420521996
0.2_-16_-46,-16,-46,CHEES_-29_5300.csv,-29,5300,5.2712094969329,5.2066475149024,0.0645619820305025
0.2_-7_-48,-7,-48,CHEES_-23_5400.csv,-23,5400,5.27121242391022,5.20621602923965,0.064996394670563
0.2_-5_-50,-5,-50,CHEES_-24_5300.csv,-24,5300,5.27122419112211,5.20682474648456,0.0643994446375516
0.2_-7_-60,-7,-60,CHEES_-28_5300.csv,-28,5300,5.27123966864992,5.20614537464354,0.0650942940063737
0.2_-22_-50,-22,-50,CHEES_-34_5300.csv,-34,5300,5.27124624556907,5.20685828520876,0.0643879603603094
0.2_-8_-56,-8,-56,CHEES_-28_5300.csv,-28,5300,5.27124880963447,5.2067348261022,0.0645139835322686
0.2_-5_-44,-5,-44,CHEES_-22_5300.csv,-22,5300,5.27125992496934,5.20647401458497,0.0647859103843692
0.2_-12_-44,-12,-44,CHEES_-25_5300.csv,-25,5300,5.27127314130364,5.20639498495133,0.0648781563523088
0.2_-14_-38,-14,-38,CHEES_-24_5300.csv,-24,5300,5.27127321907635,5.20675952751882,0.0645136915575298
0.2_-8_-46,-8,-46,CHEES_-24_5400.csv,-24,5400,5.27127529232444,5.20689926791203,0.0643760244124017
0.2_-14_-42,-14,-42,CHEES_-25_5300.csv,-25,5300,5.27130284908184,5.20615920221191,0.0651436468699281
0.2_-24_-52,-24,-52,CHEES_-35_5300.csv,-35,5300,5.27133572955874,5.20615813315996,0.0651775963987869
0.2_-26_-36,-26,-36,CHEES_-30_5400.csv,-30,5400,5.27133695423807,5.2069604983747,0.0643764558633651
0.2_-14_-35,-14,-35,CHEES_-23_5400.csv,-23,5400,5.27134730739203,5.2068697042951,0.0644776030969334
0.2_-30_-42,-30,-42,CHEES_-35_5300.csv,-35,5300,5.27136881752589,5.20682538802063,0.0645434295052668
0.2_-22_-38,-22,-38,CHEES_-29_5300.csv,-29,5300,5.27137771853252,5.20652814873368,0.0648495697988466
0.2_-8_-40,-8,-40,CHEES_-22_5300.csv,-22,5300,5.27138307043565,5.20648787300627,0.0648951974293804
0.2_-18_-34,-18,-34,CHEES_-25_5300.csv,-25,5300,5.27138345386042,5.20651932462576,0.0648641292346614
0.2_-20_-36,-20,-36,CHEES_-27_5300.csv,-27,5300,5.27138418678093,5.20652674072951,0.064857446051421
0.2_-28_-44,-28,-44,CHEES_-35_5300.csv,-35,5300,5.27140858976761,5.20651942287038,0.0648891668972217
0.2_-26_-42,-26,-42,CHEES_-33_5300.csv,-33,5300,5.27141940765935,5.2065171812362,0.0649022264231523
0.2_-6_-52,-6,-52,CHEES_-26_5300.csv,-26,5300,5.27148450448506,5.20699303129089,0.0644914731941772
0.2_-6_-44,-6,-44,CHEES_-22_5300.csv,-22,5300,5.27151373934069,5.20704338058772,0.0644703587529662
0.2_-30_-40,-30,-40,CHEES_-34_5300.csv,-34,5300,5.27151615256163,5.20631109092526,0.0652050616363696
0.2_-16_-56,-16,-56,CHEES_-32_5300.csv,-32,5300,5.27153872424221,5.20631421139181,0.0652245128504003
0.2_-26_-46,-26,-46,CHEES_-34_5300.csv,-34,5300,5.27155510810544,5.20632785066418,0.0652272574412594
0.2_-18_-54,-18,-54,CHEES_-32_5300.csv,-32,5300,5.27158466531405,5.20618457882596,0.0654000864880904
0.2_-14_-37,-14,-37,CHEES_-24_5300.csv,-24,5300,5.27159142594441,5.20713062906585,0.06446079687857
0.2_-20_-38,-20,-38,CHEES_-27_5300.csv,-27,5300,5.27162689279794,5.20617820429272,0.0654486885052186
0.2_-24_-42,-24,-42,CHEES_-31_5300.csv,-31,5300,5.27167188069271,5.20617838170392,0.0654934989887931
0.2_-22_-40,-22,-40,CHEES_-29_5300.csv,-29,5300,5.27167884380061,5.20617621981234,0.0655026239882776
0.2_-16_-34,-16,-34,CHEES_-23_5300.csv,-23,5300,5.27168204970851,5.20618037457248,0.0655016751360304
0.2_-24_-40,-24,-40,CHEES_-31_5300.csv,-31,5300,5.27168377498858,5.20715690163641,0.0645268733521677
0.2_-18_-60,-18,-60,CHEES_-35_5300.csv,-35,5300,5.27168833699767,5.20656939027934,0.0651189467183334
0.2_-16_-37,-16,-37,CHEES_-25_5300.csv,-25,5300,5.27169469425691,5.20731640267982,0.064378291577089
0.2_-18_-48,-18,-48,CHEES_-31_5300.csv,-31,5300,5.27173906357432,5.20733391978713,0.0644051437871909
0.2_-20_-58,-20,-58,CHEES_-35_5300.csv,-35,5300,5.27178309430217,5.206215610484,0.0655674838181658
0.2_-16_-38,-16,-38,CHEES_-25_5300.csv,-25,5300,5.27179087985031,5.20684797979596,0.064942900054349
0.2_-14_-58,-14,-58,CHEES_-31_5400.csv,-31,5400,5.27179451190277,5.20614267699912,0.0656518349036468
0.2_-24_-36,-24,-36,CHEES_-29_5300.csv,-29,5300,5.2718539267156,5.20718554345504,0.064668383260554
0.2_-24_-50,-24,-50,CHEES_-35_5300.csv,-35,5300,5.27186647125047,5.20740246456149,0.0644640066889894
0.2_-10_-37,-10,-37,CHEES_-22_5300.csv,-22,5300,5.27186831707584,5.20667294315595,0.0651953739198962
0.2_-5_-52,-5,-52,CHEES_-24_5300.csv,-24,5300,5.27186877951492,5.20668018235591,0.0651885971590091
0.2_-28_-40,-28,-40,CHEES_-33_5300.csv,-33,5300,5.27187513045103,5.20721914339266,0.0646559870583699
0.2_-28_-37,-28,-37,CHEES_-32_5300.csv,-32,5300,5.27188099870797,5.20669888826361,0.0651821104443574
0.2_-7_-42,-7,-42,CHEES_-22_5300.csv,-22,5300,5.27189898289255,5.20751567566141,0.0643833072311421
0.2_-8_-44,-8,-44,CHEES_-24_5300.csv,-24,5300,5.27190266638247,5.2066635633265,0.0652391030559724
0.2_-22_-35,-22,-35,CHEES_-27_5300.csv,-27,5300,5.27191241553325,5.20621745397672,0.0656949615565254
0.2_-20_-35,-20,-35,CHEES_-26_5400.csv,-26,5400,5.27198092695941,5.20757289515423,0.0644080318051731
0.2_-24_-37,-24,-37,CHEES_-29_5300.csv,-29,5300,5.27208526834289,5.20620730876459,0.0658779595783006
0.2_-22_-52,-22,-52,CHEES_-35_5300.csv,-35,5300,5.27212755210284,5.20774679252983,0.0643807595730107
0.2_-12_-37,-12,-37,CHEES_-22_5300.csv,-22,5300,5.27213994946143,5.20658256202821,0.0655573874332193
0.2_-12_-42,-12,-42,CHEES_-25_5300.csv,-25,5300,5.27217441491709,5.20779495948771,0.0643794554293843
0.2_-14_-34,-14,-34,CHEES_-22_5300.csv,-22,5300,5.27219127230747,5.2066119729958,0.0655792993116715
0.2_-6_-42,-6,-42,CHEES_-22_5400.csv,-22,5400,5.27222498175389,5.20650733843093,0.0657176433229591
0.2_-26_-44,-26,-44,CHEES_-34_5400.csv,-34,5400,5.27226153823972,5.20682332550242,0.0654382127372931
0.2_-16_-50,-16,-50,CHEES_-31_5400.csv,-31,5400,5.27228031514506,5.20741508265974,0.0648652324853184
0.2_-16_-58,-16,-58,CHEES_-32_5300.csv,-32,5300,5.27231550340209,5.20626333031588,0.0660521730862119
0.2_-18_-37,-18,-37,CHEES_-26_5300.csv,-26,5300,5.27233134966434,5.20771083263854,0.0646205170258005
0.2_-14_-54,-14,-54,CHEES_-31_5300.csv,-31,5300,5.272355136147,5.20787839272349,0.064476743423508
0.2_-14_-32,-14,-32,CHEES_-22_5400.csv,-22,5400,5.2723899118271,5.20716557996993,0.065224331857161
0.2_-16_-32,-16,-32,CHEES_-23_5300.csv,-23,5300,5.27240455112011,5.20799452419191,0.0644100269282072
0.2_-16_-36,-16,-36,CHEES_-25_5300.csv,-25,5300,5.27242705644769,5.20680531352351,0.0656217429241774
0.2_-12_-58,-12,-58,CHEES_-31_5300.csv,-31,5300,5.27243631017083,5.20744788787584,0.0649884222949879
0.2_-22_-48,-22,-48,CHEES_-32_5300.csv,-32,5300,5.27249672059252,5.2061449320215,0.0663517885710171
0.2_-10_-50,-10,-50,CHEES_-27_5300.csv,-27,5300,5.27251137736903,5.20800875795243,0.0645026194166
0.2_-26_-40,-26,-40,CHEES_-32_5400.csv,-32,5400,5.2725280236142,5.20669040925682,0.0658376143573853
0.2_-24_-44,-24,-44,CHEES_-33_5300.csv,-33,5300,5.2726120337074,5.20751705950727,0.0650949742001306
0.2_-18_-50,-18,-50,CHEES_-32_5300.csv,-32,5300,5.2726215937295,5.20822489824631,0.064396695483193
0.2_-7_-40,-7,-40,CHEES_-22_5300.csv,-22,5300,5.27278337871022,5.20694030932231,0.065843069387904
0.2_-12_-40,-12,-40,CHEES_-24_5300.csv,-24,5300,5.2728620128433,5.20840620245272,0.0644558103905761
0.2_-18_-35,-18,-35,CHEES_-25_5300.csv,-25,5300,5.27289265042713,5.2077201094781,0.0651725409490234
0.2_-22_-44,-22,-44,CHEES_-32_5300.csv,-32,5300,5.2728983956421,5.20693782898354,0.065960566658564
0.2_-12_-34,-12,-34,CHEES_-22_5300.csv,-22,5300,5.27294085896444,5.20692162201316,0.0660192369512806
0.2_-24_-35,-24,-35,CHEES_-29_5300.csv,-29,5300,5.27294739113475,5.20693336989197,0.0660140212427869
0.2_-26_-37,-26,-37,CHEES_-31_5300.csv,-31,5300,5.27295997101361,5.20694666452194,0.0660133064916695
0.2_-10_-38,-10,-38,CHEES_-22_5400.csv,-22,5400,5.27304406844472,5.20696198151115,0.0660820869335691
0.2_-22_-37,-22,-37,CHEES_-28_5400.csv,-28,5400,5.27311948394461,5.20859458096315,0.0645249029814579
0.2_-20_-60,-20,-60,CHEES_-35_5300.csv,-35,5300,5.27316023777262,5.20632756160739,0.0668326761652327
0.2_-28_-36,-28,-36,CHEES_-31_5300.csv,-31,5300,5.27318285029689,5.20631474401779,0.0668681062791018
0.2_-26_-34,-26,-34,CHEES_-29_5300.csv,-29,5300,5.27319673964623,5.20631463171666,0.0668821079295671
0.2_-26_-50,-26,-50,CHEES_-35_5300.csv,-35,5300,5.27333852751628,5.20622690344556,0.0671116240707291
0.2_-12_-36,-12,-36,CHEES_-23_5300.csv,-23,5300,5.27338611728914,5.20702414426303,0.0663619730261073
0.2_-5_-42,-5,-42,CHEES_-22_5300.csv,-22,5300,5.27344752856404,5.20705907261638,0.0663884559476593
0.2_-18_-32,-18,-32,CHEES_-24_5300.csv,-24,5300,5.2735611415455,5.20902412907797,0.0645370124675284
0.2_-18_-36,-18,-36,CHEES_-25_5300.csv,-25,5300,5.27357623813119,5.20661247969346,0.0669637584377359
0.2_-22_-56,-22,-56,CHEES_-35_5300.csv,-35,5300,5.27364675494683,5.20627638979194,0.0673703651548917
0.2_-30_-38,-30,-38,CHEES_-33_5300.csv,-33,5300,5.27385104169724,5.20614416629271,0.0677068754045325
0.2_-26_-35,-26,-35,CHEES_-30_5300.csv,-30,5300,5.27393673868813,5.20951163059963,0.0644251080884943
0.2_-24_-54,-24,-54,CHEES_-35_5400.csv,-35,5400,5.27394357843955,5.20636605875891,0.0675775196806471
0.2_-10_-36,-10,-36,CHEES_-22_5300.csv,-22,5300,5.27428528602407,5.2087788819952,0.0655064040288735
0.2_-22_-36,-22,-36,CHEES_-28_5300.csv,-28,5300,5.27436947900068,5.20973304725054,0.0646364317501445
0.2_-16_-35,-16,-35,CHEES_-24_5400.csv,-24,5400,5.27438528066988,5.20833109912212,0.0660541815477592
0.2_-24_-32,-24,-32,CHEES_-27_5400.csv,-27,5400,5.27449240994832,5.20972968083984,0.0647627291084854
0.2_-8_-38,-8,-38,CHEES_-22_5300.csv,-22,5300,5.27464621737484,5.20845887618469,0.0661873411901502
0.2_-6_-40,-6,-40,CHEES_-22_5300.csv,-22,5300,5.27501209742025,5.20743152061694,0.067580576803304
0.2_-22_-58,-22,-58,CHEES_-35_5300.csv,-35,5300,5.27522342207873,5.20661852878014,0.0686048932985859
0.2_-28_-42,-28,-42,CHEES_-34_5400.csv,-34,5400,5.27590114915788,5.20861598410528,0.0672851650526008
0.2_-30_-44,-30,-44,CHEES_-35_5300.csv,-35,5300,5.27607778461664,5.20668546301094,0.0693923216056929
0.2_-10_-35,-10,-35,CHEES_-22_5300.csv,-22,5300,5.27665112356106,5.20780135168035,0.0688497718807086
0.2_-8_-37,-8,-37,CHEES_-22_5300.csv,-22,5300,5.27740482628778,5.20998290805751,0.0674219182302668
0.2_-7_-38,-7,-38,CHEES_-22_5300.csv,-22,5300,5.2776430140457,5.21009359028396,0.0675494237617398
0.2_-5_-40,-5,-40,CHEES_-22_5300.csv,-22,5300,5.27774952785343,5.20970747269662,0.0680420551568063
0.2_-28_-46,-28,-46,CHEES_-35_5400.csv,-35,5400,5.27787247169431,5.21317056417508,0.0647019075192312
0.2_-28_-35,-28,-35,CHEES_-31_5400.csv,-31,5400,5.27824888718677,5.20997723677409,0.0682716504126736
0.2_-26_-52,-26,-52,CHEES_-35_5300.csv,-35,5300,5.2783906666314,5.20705797504521,0.0713326915861891
0.2_-22_-60,-22,-60,CHEES_-35_5300.csv,-35,5300,5.27963303217137,5.20719745847219,0.0724355736991797
0.2_-24_-56,-24,-56,CHEES_-35_5300.csv,-35,5300,5.27986162839273,5.20667449055649,0.0731871378362399
0.2_-6_-38,-6,-38,CHEES_-22_5300.csv,-22,5300,5.28054477117501,5.21066120353189,0.0698835676431157
0.2_-8_-36,-8,-36,CHEES_-22_5300.csv,-22,5300,5.28060427772844,5.20863153920304,0.0719727385253946
0.2_-30_-36,-30,-36,CHEES_-33_5300.csv,-33,5300,5.28060811695115,5.20869903830349,0.0719090786476662
0.2_-28_-32,-28,-32,CHEES_-30_5300.csv,-30,5300,5.28063951177833,5.21040154814346,0.0702379636348653
0.2_-26_-32,-26,-32,CHEES_-29_5300.csv,-29,5300,5.28064006829854,5.20870348503998,0.0719365832585595
0.2_-30_-34,-30,-34,CHEES_-32_5300.csv,-32,5300,5.2806431337443,5.21074758305086,0.0698955506934445
0.2_-12_-32,-12,-32,CHEES_-22_5300.csv,-22,5300,5.28074324757254,5.20861711605609,0.0721261315164591
0.2_-7_-37,-7,-37,CHEES_-22_5300.csv,-22,5300,5.28140736745303,5.21267354419347,0.0687338232595631
0.2_-28_-34,-28,-34,CHEES_-31_5300.csv,-31,5300,5.28144138016009,5.21248474023724,0.0689566399228523
0.2_-28_-48,-28,-48,CHEES_-35_5400.csv,-35,5400,5.28169956277719,5.21613494459189,0.0655646181853012
0.2_-30_-32,-30,-32,CHEES_-31_5300.csv,-31,5300,5.28233470957713,5.214204334803,0.0681303747741283
0.2_-6_-37,-6,-37,CHEES_-22_5300.csv,-22,5300,5.28411346732221,5.21055487482179,0.0735585925004161
0.2_-10_-34,-10,-34,CHEES_-22_5300.csv,-22,5300,5.28428563771851,5.21714711889966,0.0671385188188539
0.2_-7_-36,-7,-36,CHEES_-22_5300.csv,-22,5300,5.28469168854729,5.2095387002139,0.0751529883333982
0.2_-5_-38,-5,-38,CHEES_-22_5300.csv,-22,5300,5.28493404549426,5.2141152063695,0.0708188391247659
0.2_-26_-54,-26,-54,CHEES_-35_5300.csv,-35,5300,5.28611827290291,5.20806990944054,0.0780483634623739
0.2_-24_-58,-24,-58,CHEES_-35_5400.csv,-35,5400,5.28664456320131,5.21626671745443,0.0703778457468818
0.2_-5_-37,-5,-37,CHEES_-22_5300.csv,-22,5300,5.28814731618721,5.212539748725,0.0756075674622146
0.2_-8_-35,-8,-35,CHEES_-22_5400.csv,-22,5400,5.28847838462847,5.2064861319176,0.0819922527108734
0.2_-6_-36,-6,-36,CHEES_-22_5300.csv,-22,5300,5.28933549847719,5.2104316470106,0.0789038514665867
0.2_-7_-35,-7,-35,CHEES_-22_5300.csv,-22,5300,5.28954897767513,5.21064349935195,0.0789054783231814
0.2_-30_-46,-30,-46,CHEES_-35_5300.csv,-35,5300,5.2896030758226,5.20855981611012,0.0810432597124778
0.2_-28_-50,-28,-50,CHEES_-35_5400.csv,-35,5400,5.29111117926131,5.22164759339218,0.069463585869132
0.2_-24_-60,-24,-60,CHEES_-35_5300.csv,-35,5300,5.29240606889278,5.2090642364169,0.0833418324758841
