-10	-44	-34	6000
-10	-44	-35	4200
-10	-44	-35	4400
-10	-44	-35	4800
-10	-44	-35	5300
-10	-44	-35	5800
-10	-46	-22	4200
-10	-46	-22	4600
-10	-46	-22	5000
-10	-46	-23	5400
-10	-46	-23	5600
-10	-46	-24	5400
-10	-46	-25	4200
-10	-46	-25	5000
-10	-46	-26	5100
-10	-46	-27	4300
-10	-46	-27	5000
-10	-46	-27	5800
-10	-46	-28	5000
-10	-46	-29	4200
-10	-46	-29	4900
-10	-46	-29	5900
-10	-46	-30	4300
-10	-46	-31	5000
-10	-46	-31	5700
-10	-46	-31	5800
-10	-46	-31	6000
-10	-46	-32	4200
-10	-46	-33	5000
-10	-46	-34	5000
-10	-46	-34	6000
-10	-46	-35	4200
-10	-46	-35	4800
-10	-46	-35	5300
-10	-46	-35	5800
-10	-48	-22	4200
-10	-48	-22	4500
-10	-48	-22	4600
-10	-48	-22	5000
-10	-48	-23	5400
-10	-48	-23	5600
-10	-48	-24	5400
-10	-48	-25	4200
-10	-48	-25	5000
-10	-48	-27	4300
-10	-48	-27	5000
-10	-48	-27	5800
-10	-48	-28	5000
-10	-48	-29	4900
-10	-48	-29	5900
-10	-48	-30	4300
-10	-48	-31	5000
-10	-48	-31	5700
-10	-48	-31	5800
-10	-48	-31	6000
-10	-48	-32	4200
-10	-48	-33	5000
-10	-48	-33	5200
-10	-48	-33	5700
-10	-48	-34	4600
-10	-48	-34	5000
-10	-48	-34	6000
-10	-48	-35	4200
-10	-48	-35	4400
-10	-48	-35	4500
-10	-48	-35	4800
-10	-48	-35	5300
-10	-48	-35	5800
-10	-50	-22	4200
-10	-50	-22	4600
-10	-50	-22	5000
-10	-50	-23	5400
-10	-50	-23	5600
-10	-50	-24	5400
-10	-50	-25	4200
-10	-50	-25	5000
-10	-50	-26	5100
-10	-50	-27	4300
-10	-50	-27	5000
-10	-50	-27	5800
-10	-50	-28	5000
-10	-50	-29	4900
-10	-50	-29	5900
-10	-50	-30	4300
-10	-50	-31	5000
-10	-50	-31	5700
-10	-50	-31	5800
-10	-50	-31	6000
-10	-50	-32	4200
-10	-50	-33	5000
-10	-50	-34	4600
-10	-50	-34	5000
-10	-50	-34	6000
-10	-50	-35	4200
-10	-50	-35	4400
-10	-50	-35	4800
-10	-50	-35	5300
-10	-50	-35	5800
-10	-52	-22	4200
-10	-52	-22	4600
-10	-52	-22	5000
-10	-52	-23	5400
-10	-52	-23	5600
-10	-52	-24	5400
-10	-52	-25	4200
-10	-52	-25	5000
-10	-52	-26	5100
-10	-52	-27	4300
-10	-52	-27	5000
-10	-52	-27	5800
-10	-52	-28	5000
-10	-52	-29	4900
-10	-52	-29	5900
-10	-52	-30	4300
-10	-52	-31	5000
-10	-52	-31	5700
-10	-52	-31	5800
-10	-52	-31	6000
-10	-52	-32	4200
-10	-52	-32	4600
-10	-52	-33	5000
-10	-52	-34	5300
-10	-52	-34	6000
-10	-52	-35	4200
-10	-52	-35	4800
-10	-52	-35	5300
-10	-52	-35	5500
-10	-52	-35	5800
-10	-54	-22	4200
-10	-54	-22	4600
-10	-54	-22	5000
-10	-54	-23	5400
-10	-54	-23	5600
-10	-54	-24	5400
-10	-54	-25	4200
-10	-54	-25	5000
-10	-54	-26	5100
-10	-54	-27	4200
-10	-54	-27	4300
-10	-54	-27	5000
-10	-54	-27	5800
-10	-54	-28	5000
-10	-54	-29	4200
-10	-54	-29	4900
-10	-54	-29	5900
-10	-54	-31	5000
-10	-54	-31	5300
-10	-54	-31	5700
-10	-54	-31	5800
-10	-54	-31	6000
-10	-54	-32	4200
-10	-54	-33	5200
-10	-54	-34	5000
-10	-54	-34	6000
-10	-54	-35	4200
-10	-54	-35	4400
-10	-54	-35	4800
-10	-54	-35	5300
-10	-54	-35	5500
-10	-54	-35	5800
-10	-56	-22	4200
-10	-56	-22	4600
-10	-56	-22	5000
-10	-56	-23	5400
-10	-56	-23	5600
-10	-56	-24	5400
-10	-56	-25	4200
-10	-56	-25	5000
-10	-56	-26	5100
-10	-56	-27	4200
-10	-56	-27	4300
-10	-56	-27	5000
-10	-56	-27	5800
-10	-56	-28	5000
-10	-56	-29	4900
-10	-56	-29	5900
-10	-56	-30	4300
-10	-56	-31	5000
-10	-56	-31	5700
-10	-56	-31	5800
-10	-56	-31	6000
-10	-56	-32	4200
-10	-56	-33	5000
-10	-56	-33	5200
-10	-56	-34	6000
-10	-56	-35	4200
-10	-56	-35	4800
-10	-56	-35	5300
-10	-56	-35	5800
-10	-58	-22	4200
-10	-58	-22	4600
-10	-58	-22	5000
-10	-58	-23	5400
-10	-58	-23	5600
-10	-58	-24	5400
-10	-58	-25	4200
-10	-58	-25	5000
-10	-58	-26	5100
-10	-58	-27	4300
-10	-58	-27	5000
-10	-58	-27	5800
-10	-58	-29	4200
-10	-58	-29	4900
-10	-58	-29	5900
-10	-58	-30	4300
-10	-58	-31	5000
-10	-58	-31	5700
-10	-58	-31	5800
-10	-58	-31	6000
-10	-58	-32	4200
-10	-58	-32	4600
-10	-58	-34	4600
-10	-58	-34	5000
-10	-58	-34	6000
-10	-58	-35	4200
-10	-58	-35	4400
-10	-58	-35	4800
-10	-58	-35	5300
-10	-58	-35	5800
-10	-60	-22	4200
-10	-60	-22	4600
-10	-60	-22	5000
-10	-60	-23	4400
-10	-60	-23	5400
-10	-60	-23	5600
-10	-60	-24	5400
-10	-60	-25	4200
-10	-60	-25	5000
-10	-60	-26	5100
-10	-60	-27	4300
-10	-60	-27	5800
-10	-60	-28	5000
-10	-60	-29	4200
-10	-60	-29	4900
-10	-60	-29	5900
-10	-60	-30	4300
-10	-60	-31	5000
-10	-60	-31	5800
-10	-60	-31	6000
-10	-60	-32	4200
-10	-60	-33	5000
-10	-60	-34	4600
-10	-60	-34	5000
-10	-60	-34	6000
-10	-60	-35	4200
-10	-60	-35	4400
-10	-60	-35	4800
-10	-60	-35	5300
-10	-60	-35	5400
-10	-60	-35	5800
-12	-32	-22	4200
-12	-32	-22	4600
-12	-32	-22	5000
-12	-32	-23	5400
-12	-32	-23	5600
-12	-32	-24	5400
-12	-32	-25	4200
-12	-32	-25	5000
-12	-32	-26	5100
-12	-32	-27	4300
-12	-32	-27	5000
-12	-32	-27	5800
-12	-32	-28	5000
-12	-32	-29	5900
-12	-32	-30	4300
-12	-32	-31	5000
-12	-32	-31	5300
-12	-32	-31	5700
-12	-32	-31	5800
-12	-32	-31	6000
-12	-32	-32	4200
-12	-32	-33	5000
-12	-32	-34	5000
-12	-32	-34	6000
-12	-32	-35	4200
-12	-32	-35	5300
-12	-32	-35	5400
-12	-34	-22	4200
-12	-34	-22	4600
-12	-34	-22	5000
-12	-34	-23	4400
-12	-34	-23	5400
-12	-34	-23	5600
-12	-34	-24	5400
-12	-34	-25	4200
-12	-34	-25	5000
-12	-34	-26	5100
-12	-34	-27	4300
-12	-34	-27	5000
-12	-34	-27	5800
-12	-34	-28	5000
-12	-34	-29	4900
-12	-34	-29	5900
-12	-34	-30	4300
-12	-34	-31	5000
-12	-34	-31	5700
-12	-34	-31	5800
-12	-34	-31	6000
-12	-34	-32	4200
-12	-34	-33	5000
-12	-34	-33	5200
-12	-34	-34	4600
-12	-34	-34	5000
-12	-34	-34	6000
-12	-34	-35	4200
-12	-34	-35	4800
-12	-34	-35	5300
-12	-34	-35	5400
-12	-34	-35	5800
-12	-35	-22	4200
-12	-35	-22	4600
-12	-35	-22	5000
-12	-35	-23	4400
-12	-35	-23	5400
-12	-35	-23	5600
-12	-35	-24	5400
-12	-35	-24	5900
-12	-35	-25	4200
-12	-35	-25	5000
-12	-35	-26	5100
-12	-35	-27	4300
-12	-35	-27	5000
-12	-35	-27	5800
-12	-35	-28	5000
-12	-35	-29	4900
-12	-35	-29	5900
-12	-35	-30	4300
-12	-35	-31	5000
-12	-35	-31	5700
-12	-35	-31	5800
-12	-35	-31	6000
-12	-35	-32	4200
-12	-35	-33	5000
-12	-35	-33	5200
-12	-35	-33	5800
-12	-35	-34	4600
-12	-35	-34	6000
-12	-35	-35	4200
-12	-35	-35	4800
-12	-35	-35	5300
-12	-35	-35	5800
-12	-36	-22	4200
-12	-36	-22	4500
-12	-36	-22	4600
-12	-36	-22	5000
-12	-36	-23	5400
-12	-36	-23	5600
-12	-36	-24	5400
-12	-36	-25	4200
-12	-36	-25	5000
-12	-36	-27	4300
-12	-36	-27	5800
-12	-36	-29	4900
-12	-36	-29	5900
-12	-36	-31	5000
-12	-36	-31	5700
-12	-36	-31	5800
-12	-36	-31	6000
-12	-36	-32	4200
-12	-36	-32	4600
-12	-36	-33	5000
-12	-36	-33	5200
-12	-36	-33	5700
-12	-36	-34	6000
-12	-36	-35	4200
-12	-36	-35	4400
-12	-36	-35	4800
-12	-36	-35	5300
-12	-36	-35	5800
-12	-38	-22	4200
-12	-38	-22	5000
-12	-38	-23	5400
-12	-38	-23	5600
-12	-38	-24	5400
-12	-38	-25	4200
-12	-38	-25	5000
-12	-38	-27	4200
-12	-38	-27	4300
-12	-38	-27	5000
-12	-38	-27	5800
-12	-38	-28	5000
-12	-38	-29	4900
-12	-38	-29	5900
-12	-38	-31	5000
-12	-38	-31	5700
-12	-38	-31	5800
-12	-38	-31	6000
-12	-38	-32	4200
-12	-38	-33	5000
-12	-38	-33	5200
-12	-38	-34	5000
-12	-38	-34	5300
-12	-38	-34	6000
-12	-38	-35	4200
-12	-38	-35	4800
-12	-38	-35	5300
-12	-38	-35	5800
-12	-40	-22	4200
-12	-40	-22	4600
-12	-40	-22	5000
-12	-40	-23	4400
-12	-40	-23	5400
-12	-40	-23	5600
-12	-40	-24	5400
-12	-40	-25	4200
-12	-40	-25	5000
-12	-40	-25	5700
-12	-40	-26	5100
-12	-40	-27	4300
-12	-40	-27	5000
-12	-40	-27	5800
-12	-40	-28	5000
-12	-40	-29	4900
-12	-40	-29	5600
-12	-40	-29	5900
-12	-40	-30	4300
-12	-40	-31	5000
-12	-40	-31	5700
-12	-40	-31	5800
-12	-40	-31	6000
-12	-40	-32	4200
-12	-40	-34	4600
-12	-40	-34	6000
-12	-40	-35	4200
-12	-40	-35	4800
-12	-40	-35	5300
-12	-40	-35	5400
-12	-40	-35	5800
-12	-42	-22	4200
-12	-42	-22	4500
-12	-42	-22	4600
-12	-42	-22	5000
-12	-42	-23	5400
-12	-42	-23	5600
-12	-42	-24	5400
-12	-42	-25	4200
-12	-42	-25	5000
-12	-42	-26	5100
-12	-42	-27	4200
-12	-42	-27	4300
-12	-42	-27	5000
-12	-42	-27	5800
-12	-42	-28	5000
-12	-42	-29	4900
-12	-42	-29	5900
-12	-42	-30	4300
-12	-42	-31	5000
-12	-42	-31	5700
-12	-42	-31	5800
-12	-42	-31	6000
-12	-42	-32	4200
-12	-42	-33	5000
-12	-42	-33	5200
-12	-42	-34	5000
-12	-42	-34	6000
-12	-42	-35	4400
-12	-42	-35	4800
-12	-42	-35	5300
-12	-42	-35	5400
-12	-42	-35	5800
-12	-44	-22	4200
-12	-44	-22	4600
-12	-44	-22	5000
-12	-44	-23	5400
-12	-44	-23	5600
-12	-44	-24	5400
-12	-44	-25	4200
-12	-44	-25	5000
-12	-44	-26	5100
-12	-44	-27	4300
-12	-44	-27	5000
-12	-44	-27	5800
-12	-44	-28	5000
-12	-44	-29	4900
-12	-44	-29	5900
-12	-44	-30	4300
-12	-44	-31	5000
-12	-44	-31	5700
-12	-44	-31	5800
-12	-44	-31	6000
-12	-44	-32	4200
-12	-44	-33	5000
-12	-44	-34	4600
-12	-44	-34	5000
-12	-44	-34	6000
-12	-44	-35	4200
-12	-44	-35	4400
-12	-44	-35	4800
-12	-44	-35	5300
-12	-44	-35	5800
-12	-46	-22	4200
-12	-46	-22	4600
-12	-46	-22	5000
-12	-46	-23	5400
-12	-46	-23	5600
-12	-46	-24	5400
-12	-46	-25	4200
-12	-46	-25	5000
-12	-46	-26	5100
-12	-46	-27	4300
-12	-46	-27	5000
-12	-46	-27	5800
-12	-46	-28	5000
-12	-46	-29	4200
-12	-46	-29	4900
-12	-46	-29	5900
-12	-46	-30	4300
-12	-46	-31	5000
-12	-46	-31	5700
-12	-46	-31	5800
-12	-46	-31	6000
-12	-46	-32	4200
-12	-46	-33	5000
-12	-46	-34	5000
-12	-46	-34	6000
-12	-46	-35	4200
-12	-46	-35	4800
-12	-46	-35	5300
-12	-46	-35	5800
-12	-48	-22	4200
-12	-48	-22	4500
-12	-48	-22	4600
-12	-48	-22	5000
-12	-48	-23	5400
-12	-48	-23	5600
-12	-48	-24	5400
-12	-48	-25	4200
-12	-48	-25	5000
-12	-48	-27	4300
-12	-48	-27	5000
-12	-48	-27	5800
-12	-48	-28	5000
-12	-48	-29	4900
-12	-48	-29	5900
-12	-48	-30	4300
-12	-48	-31	5000
-12	-48	-31	5700
-12	-48	-31	5800
-12	-48	-31	6000
-12	-48	-32	4200
-12	-48	-33	5000
-12	-48	-33	5200
-12	-48	-33	5700
-12	-48	-34	4600
-12	-48	-34	5000
-12	-48	-34	6000
-12	-48	-35	4200
-12	-48	-35	4400
-12	-48	-35	4500
-12	-48	-35	4800
-12	-48	-35	5300
-12	-48	-35	5400
-12	-48	-35	5800
-12	-50	-22	4200
-12	-50	-22	4600
-12	-50	-22	5000
-12	-50	-23	5400
-12	-50	-23	5600
-12	-50	-24	5400
-12	-50	-25	4200
-12	-50	-25	5000
-12	-50	-26	5100
-12	-50	-27	4300
-12	-50	-27	5000
-12	-50	-27	5800
-12	-50	-28	5000
-12	-50	-29	4900
-12	-50	-29	5900
-12	-50	-31	5000
-12	-50	-31	5700
-12	-50	-31	5800
-12	-50	-31	6000
-12	-50	-32	4200
-12	-50	-33	5000
-12	-50	-34	4600
-12	-50	-34	5000
-12	-50	-34	6000
-12	-50	-35	4200
-12	-50	-35	4400
-12	-50	-35	4800
-12	-50	-35	5300
-12	-50	-35	5800
-12	-52	-22	4200
-12	-52	-22	4600
-12	-52	-22	5000
-12	-52	-23	5400
-12	-52	-23	5600
-12	-52	-24	5400
-12	-52	-25	4200
-12	-52	-25	5000
-12	-52	-26	5100
-12	-52	-27	4300
-12	-52	-27	5000
-12	-52	-27	5800
-12	-52	-28	5000
-12	-52	-29	4900
-12	-52	-29	5900
-12	-52	-30	4300
-12	-52	-31	5000
-12	-52	-31	5700
-12	-52	-31	5800
-12	-52	-31	6000
-12	-52	-32	4200
